date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-21,New Zealand,Egypt,True,0.269,0.2686,0.4624,0.2626,0.3075,0.4298,0.2029,0.2555,0.5416,33.0,,,,,0.0597,0.052,-0.1118,0.1118,0.2235,,,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9241,0.0617,0.0142,0.9012,0.0988,0.0,0.8302,0.1039,0.0659,36.0,,,,,0.071,-0.0051,-0.0659,0.071,0.142,,,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.747,0.1715,0.0815,0.7406,0.2105,0.0489,0.632,0.2223,0.1456,37.0,,,,,0.1086,-0.0118,-0.0967,0.1086,0.2171,,,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8514,0.1118,0.0368,0.845,0.1507,0.0042,0.8102,0.1283,0.0615,35.0,,,,,0.0348,0.0224,-0.0573,0.0573,0.1145,,,model_over_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4038,0.2754,0.3208,0.3974,0.3144,0.2882,0.4477,0.2802,0.2721,35.0,,,,,-0.0503,0.0342,0.0161,0.0503,0.1006,,,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7699,0.1596,0.0706,0.7635,0.1985,0.038,0.5637,0.255,0.1813,35.0,,,,,0.1998,-0.0565,-0.1433,0.1998,0.3996,,,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.3092,0.2744,0.4164,0.3028,0.3133,0.3838,0.2017,0.2639,0.5344,37.0,,,,,0.1011,0.0494,-0.1506,0.1506,0.3011,,,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.6286,0.2238,0.1476,0.6222,0.2627,0.1151,0.7608,0.1672,0.072,37.0,,,,,-0.1386,0.0955,0.0431,0.1386,0.2772,,,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7416,0.1743,0.0841,0.7352,0.2132,0.0516,0.6285,0.2346,0.1369,35.0,,,,,0.1067,-0.0214,-0.0853,0.1067,0.2134,,,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8835,0.0906,0.0258,0.8713,0.1287,0.0,0.7065,0.1866,0.1069,37.0,,,,,0.1648,-0.0579,-0.1069,0.1648,0.3296,,,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2289,0.2589,0.5121,0.2225,0.2979,0.4796,0.1523,0.2418,0.6059,37.0,,,,,0.0702,0.0561,-0.1263,0.1263,0.2526,,,model_under_concentrated,,False
2026-06-24,Mexico,Czech Republic,False,0.7128,0.1883,0.0989,0.7064,0.2272,0.0664,,,,,,,,,,,,,0.0,,,,,False
2026-06-24,South Africa,South Korea,True,0.1342,0.2153,0.6505,0.1278,0.2543,0.6179,0.2678,0.2853,0.4469,26.0,,,,,-0.14,-0.031,0.171,0.171,0.342,,,model_over_concentrated,,True
2026-06-24,Canada,Switzerland,False,0.4192,0.2741,0.3067,0.4128,0.3131,0.2741,,,,,,,,,,,,,0.0,,,,,False
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4548,0.2698,0.2754,0.4484,0.3087,0.2429,0.5357,0.2676,0.1967,31.0,,,,,-0.0873,0.0411,0.0462,0.0873,0.1746,,,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1188,0.2045,0.6767,0.1124,0.2434,0.6442,0.1197,0.1975,0.6829,27.0,,,,,-0.0073,0.0459,-0.0387,0.0459,0.0919,,,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7534,0.1682,0.0783,0.747,0.2072,0.0458,0.7072,0.1848,0.108,28.0,,,,,0.0398,0.0224,-0.0622,0.0622,0.1244,,,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3274,0.2759,0.3967,0.321,0.3148,0.3641,,,,,,,,,,,,,0.0,,,,,False
2026-06-25,Paraguay,Australia,True,0.2456,0.2635,0.491,0.2392,0.3024,0.4584,0.4363,0.2912,0.2726,25.0,,,,,-0.1971,0.0112,0.1858,0.1971,0.3941,,,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.1409,0.2197,0.6394,0.1345,0.2586,0.6069,0.1011,0.1837,0.7152,25.0,,,,,0.0334,0.0749,-0.1083,0.1083,0.2166,,,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.341,0.2766,0.3824,0.3346,0.3155,0.3499,0.1891,0.247,0.5639,26.0,,,,,0.1455,0.0685,-0.214,0.214,0.428,,,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6846,0.2011,0.1143,0.6782,0.24,0.0818,0.4568,0.2776,0.2655,27.0,,,,,0.2214,-0.0376,-0.1837,0.2214,0.4427,,,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0947,0.1845,0.7208,0.0883,0.2234,0.6883,0.1589,0.2353,0.6058,25.0,,,,,-0.0706,-0.0119,0.0825,0.0825,0.165,,,model_over_concentrated,,False
