date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-16,France,Senegal,True,0.6574,0.2125,0.13,0.651,0.2515,0.0975,0.6524,0.2125,0.1351,39.0,0.6716,0.204,0.1244,43136,-0.0014,0.039,-0.0376,0.039,0.078,0.095,0.0384,model_under_concentrated,,False
2026-06-16,Iraq,Norway,True,0.124,0.2083,0.6677,0.1176,0.2472,0.6352,0.083,0.1528,0.7642,39.0,0.0647,0.1343,0.801,34853,0.0346,0.0944,-0.129,0.129,0.258,0.3316,0.0736,model_under_concentrated,,False
2026-06-16,Argentina,Algeria,True,0.7703,0.1593,0.0703,0.7639,0.1983,0.0378,0.6713,0.2115,0.1173,42.0,0.7015,0.204,0.0945,62666,0.0926,-0.0132,-0.0795,0.0926,0.1853,0.1248,0.0605,model_over_concentrated,,False
2026-06-16,Austria,Jordan,True,0.417,0.2744,0.3087,0.4106,0.3133,0.2761,0.7089,0.1808,0.1103,39.0,0.7387,0.1658,0.0955,18200,-0.2983,0.1325,0.1658,0.2983,0.5966,0.6562,0.0596,model_under_concentrated,,True
2026-06-17,Portugal,DR Congo,True,0.7615,0.164,0.0745,0.7551,0.203,0.042,0.7371,0.1679,0.095,39.0,0.7612,0.1642,0.0746,38314,0.018,0.0351,-0.053,0.053,0.1061,0.0775,0.0482,model_over_concentrated,,False
2026-06-17,Uzbekistan,Colombia,True,0.1636,0.2327,0.6037,0.1572,0.2716,0.5711,0.1197,0.2089,0.6714,38.0,0.1045,0.204,0.6915,17528,0.0375,0.0627,-0.1003,0.1003,0.2005,0.2407,0.0402,model_under_concentrated,,False
2026-06-17,England,Croatia,True,0.494,0.2628,0.2432,0.4876,0.3018,0.2106,0.544,0.2546,0.2014,39.0,0.5567,0.2512,0.1921,33337,-0.0564,0.0472,0.0092,0.0564,0.1128,0.1382,0.0254,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1035,0.1923,0.7042,0.0971,0.2312,0.6716,0.468,0.2705,0.2615,40.0,0.4627,0.2736,0.2637,23255,-0.3709,-0.0393,0.4101,0.4101,0.8203,0.8159,0.0106,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.5195,0.2572,0.2233,0.5131,0.2961,0.1907,0.4533,0.301,0.2457,35.0,0.4925,0.2836,0.2239,4949,0.0598,-0.0049,-0.055,0.0598,0.1197,0.0663,0.0784,model_over_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.5904,0.2371,0.1725,0.584,0.2761,0.1399,0.5112,0.2679,0.2209,35.0,0.5323,0.2736,0.194,8342,0.0728,0.0082,-0.081,0.081,0.162,0.1083,0.0537,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7644,0.1625,0.0731,0.758,0.2014,0.0406,0.6025,0.2353,0.1622,36.0,0.6059,0.2315,0.1626,6493,0.1555,-0.0339,-0.1216,0.1555,0.311,0.3042,0.0076,model_over_concentrated,,True
2026-06-18,Canada,Qatar,False,0.8585,0.1072,0.0342,0.8521,0.1462,0.0017,0.6188,0.2273,0.1538,37.0,0.7313,0.1741,0.0945,14525,0.2333,-0.0811,-0.1521,0.2333,0.4665,0.2415,0.225,model_over_concentrated,,True
2026-06-19,Scotland,Morocco,True,0.1247,0.2088,0.6664,0.1183,0.2478,0.6339,0.2583,0.2928,0.4489,37.0,0.2217,0.2808,0.4975,12632,-0.14,-0.045,0.185,0.185,0.37,0.2728,0.0972,model_over_concentrated,,True
2026-06-19,Brazil,Haiti,True,0.762,0.1637,0.0742,0.7556,0.2027,0.0417,0.8898,0.0764,0.0338,33.0,0.9077,0.0635,0.0288,59361,-0.1342,0.1263,0.0079,0.1342,0.2684,0.3042,0.0358,model_under_concentrated,,False
2026-06-19,USA,Australia,False,0.3281,0.2759,0.3959,0.3217,0.3149,0.3634,0.5288,0.2649,0.2063,37.0,0.5468,0.2414,0.2118,33432,-0.2071,0.05,0.1571,0.2071,0.4142,0.4502,0.047,disagree_on_favorite,,True
2026-06-19,Turkey,Paraguay,True,0.4918,0.2633,0.2449,0.4854,0.3022,0.2124,0.4142,0.3038,0.282,33.0,0.4286,0.3005,0.2709,4868,0.0712,-0.0016,-0.0696,0.0712,0.1424,0.117,0.0288,model_over_concentrated,,False
2026-06-20,Germany,Ivory Coast,True,0.619,0.2273,0.1537,0.6126,0.2662,0.1211,0.5825,0.2339,0.1836,35.0,0.6318,0.204,0.1642,19807,0.0301,0.0323,-0.0625,0.0625,0.1249,0.1245,0.0986,model_over_concentrated,,False
2026-06-20,Ecuador,Curaçao,True,0.8231,0.1293,0.0476,0.8167,0.1683,0.015,0.7558,0.1607,0.0835,37.0,0.813,0.1247,0.0623,49470,0.0609,0.0076,-0.0685,0.0685,0.137,0.0946,0.1144,model_over_concentrated,,False
2026-06-20,Netherlands,Sweden,True,0.6842,0.2012,0.1145,0.6778,0.2402,0.082,0.5579,0.2483,0.1938,35.0,0.592,0.2338,0.1741,5241,0.1199,-0.0081,-0.1118,0.1199,0.2398,0.1843,0.0683,model_over_concentrated,,False
2026-06-20,Tunisia,Japan,True,0.0945,0.1843,0.7212,0.0881,0.2232,0.6887,0.2091,0.2839,0.5071,35.0,0.1724,0.2709,0.5567,5370,-0.121,-0.0607,0.1816,0.1816,0.3633,0.264,0.0993,model_over_concentrated,,True
2026-06-21,Belgium,Iran,True,0.3606,0.277,0.3624,0.3542,0.3159,0.3299,0.6356,0.219,0.1454,36.0,0.6915,0.194,0.1144,11002,-0.2814,0.0969,0.1845,0.2814,0.5628,0.6747,0.1119,model_under_concentrated,,True
2026-06-21,New Zealand,Egypt,True,0.269,0.2686,0.4624,0.2626,0.3075,0.4298,0.2029,0.2555,0.5416,33.0,0.1921,0.2512,0.5567,4891,0.0597,0.052,-0.1118,0.1118,0.2235,0.2537,0.0302,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9241,0.0617,0.0142,0.9012,0.0988,0.0,0.8302,0.1039,0.0659,36.0,0.8781,0.0853,0.0366,10257,0.071,-0.0051,-0.0659,0.071,0.142,0.0732,0.0958,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.747,0.1715,0.0815,0.7406,0.2105,0.0489,0.632,0.2223,0.1456,37.0,0.68,0.205,0.115,5794,0.1086,-0.0118,-0.0967,0.1086,0.2171,0.1322,0.0959,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8514,0.1118,0.0368,0.845,0.1507,0.0042,0.8102,0.1283,0.0615,35.0,0.8672,0.0952,0.0376,16243,0.0348,0.0224,-0.0573,0.0573,0.1145,0.1111,0.114,model_over_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4038,0.2754,0.3208,0.3974,0.3144,0.2882,0.4477,0.2802,0.2721,35.0,0.4581,0.2709,0.2709,12250,-0.0503,0.0342,0.0161,0.0503,0.1006,0.1215,0.0209,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7699,0.1596,0.0706,0.7635,0.1985,0.038,0.5637,0.255,0.1813,35.0,0.5961,0.2414,0.1626,9764,0.1998,-0.0565,-0.1433,0.1998,0.3996,0.3349,0.0647,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.3092,0.2744,0.4164,0.3028,0.3133,0.3838,0.2017,0.2639,0.5344,37.0,0.1642,0.2338,0.602,2491,0.1011,0.0494,-0.1506,0.1506,0.3011,0.4363,0.1352,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.6286,0.2238,0.1476,0.6222,0.2627,0.1151,0.7608,0.1672,0.072,37.0,0.785,0.14,0.075,11659,-0.1386,0.0955,0.0431,0.1386,0.2772,0.3256,0.0544,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7416,0.1743,0.0841,0.7352,0.2132,0.0516,0.6285,0.2346,0.1369,35.0,0.6617,0.2239,0.1144,5089,0.1067,-0.0214,-0.0853,0.1067,0.2134,0.147,0.0664,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8835,0.0906,0.0258,0.8713,0.1287,0.0,0.7065,0.1866,0.1069,37.0,0.7387,0.1658,0.0955,9255,0.1648,-0.0579,-0.1069,0.1648,0.3296,0.2652,0.0644,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2289,0.2589,0.5121,0.2225,0.2979,0.4796,0.1523,0.2418,0.6059,37.0,0.1244,0.2239,0.6517,6886,0.0702,0.0561,-0.1263,0.1263,0.2526,0.3442,0.0916,model_under_concentrated,,False
2026-06-24,Mexico,Czech Republic,False,0.7128,0.1883,0.0989,0.7064,0.2272,0.0664,,,,,0.52,0.27,0.21,6151,,,,,0.0,0.3728,,,,False
2026-06-24,South Africa,South Korea,True,0.1342,0.2153,0.6505,0.1278,0.2543,0.6179,0.2678,0.2853,0.4469,26.0,0.2365,0.2709,0.4926,1964,-0.14,-0.031,0.171,0.171,0.342,0.2506,0.0914,model_over_concentrated,,True
2026-06-24,Canada,Switzerland,False,0.4192,0.2741,0.3067,0.4128,0.3131,0.2741,,,,,0.2673,0.2921,0.4406,1840,,,,,0.0,0.333,,,,False
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4548,0.2698,0.2754,0.4484,0.3087,0.2429,0.5357,0.2676,0.1967,31.0,0.6256,0.2315,0.1429,3313,-0.0873,0.0411,0.0462,0.0873,0.1746,0.3544,0.1798,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1188,0.2045,0.6767,0.1124,0.2434,0.6442,0.1197,0.1975,0.6829,27.0,0.1357,0.196,0.6683,6077,-0.0073,0.0459,-0.0387,0.0459,0.0919,0.0948,0.0321,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7534,0.1682,0.0783,0.747,0.2072,0.0458,0.7072,0.1848,0.108,28.0,0.7323,0.1768,0.0909,9116,0.0398,0.0224,-0.0622,0.0622,0.1244,0.0902,0.0502,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3274,0.2759,0.3967,0.321,0.3148,0.3641,,,,,0.3627,0.2794,0.3578,6521,,,,,0.0,0.0834,,,,False
2026-06-25,Paraguay,Australia,True,0.2456,0.2635,0.491,0.2392,0.3024,0.4584,0.4363,0.2912,0.2726,25.0,0.4384,0.3005,0.2611,1337,-0.1971,0.0112,0.1858,0.1971,0.3941,0.3984,0.0229,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.1409,0.2197,0.6394,0.1345,0.2586,0.6069,0.1011,0.1837,0.7152,25.0,0.0743,0.1485,0.7772,2393,0.0334,0.0749,-0.1083,0.1083,0.2166,0.3406,0.124,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.341,0.2766,0.3824,0.3346,0.3155,0.3499,0.1891,0.247,0.5639,26.0,0.1951,0.2439,0.561,7491,0.1455,0.0685,-0.214,0.214,0.428,0.4222,0.012,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6846,0.2011,0.1143,0.6782,0.24,0.0818,0.4568,0.2776,0.2655,27.0,0.4657,0.2794,0.2549,2888,0.2214,-0.0376,-0.1837,0.2214,0.4427,0.425,0.0213,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0947,0.1845,0.7208,0.0883,0.2234,0.6883,0.1589,0.2353,0.6058,25.0,0.1366,0.2146,0.6488,7539,-0.0706,-0.0119,0.0825,0.0825,0.165,0.0966,0.086,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2328,0.2601,0.5071,0.2265,0.299,0.4746,0.3935,0.3042,0.3023,23.0,0.4146,0.3171,0.2683,1842,-0.167,-0.0052,0.1723,0.1723,0.3445,0.4125,0.068,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1616,0.2316,0.6068,0.1552,0.2705,0.5743,0.0971,0.163,0.7399,22.0,0.0854,0.1558,0.7588,6424,0.0581,0.1075,-0.1656,0.1656,0.3312,0.369,0.0378,model_under_concentrated,,True
2026-06-26,Cape Verde,Saudi Arabia,True,0.3082,0.2743,0.4175,0.3018,0.3132,0.3849,0.3317,0.2848,0.3835,25.0,0.3676,0.2843,0.348,1699,-0.0299,0.0284,0.0014,0.0299,0.0597,0.1316,0.0719,model_over_concentrated,,False
2026-06-26,Uruguay,Spain,True,0.0829,0.1731,0.744,0.0766,0.212,0.7115,0.1835,0.2394,0.5771,25.0,0.1659,0.2439,0.5902,4155,-0.1069,-0.0274,0.1344,0.1344,0.2687,0.2425,0.0352,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1548,0.2279,0.6173,0.1484,0.2669,0.5847,0.1922,0.2543,0.5535,23.0,0.2157,0.2598,0.5245,5949,-0.0438,0.0126,0.0312,0.0438,0.0876,0.1346,0.058,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.628,0.224,0.148,0.6216,0.2629,0.1154,0.6229,0.229,0.1481,25.0,0.67,0.2069,0.1232,3473,-0.0013,0.0339,-0.0327,0.0339,0.0679,0.1122,0.0941,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3609,0.277,0.3621,0.3545,0.3159,0.3296,0.2679,0.288,0.4441,23.0,0.2886,0.2935,0.4179,2994,0.0866,0.0279,-0.1145,0.1145,0.229,0.1766,0.0524,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0537,0.1381,0.8082,0.0473,0.1771,0.7757,0.0713,0.1304,0.7984,25.0,0.0617,0.1204,0.8179,8574,-0.024,0.0467,-0.0227,0.0467,0.0934,0.1133,0.0391,model_under_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3366,0.2764,0.387,0.3302,0.3153,0.3545,0.2757,0.2855,0.4388,24.0,0.278,0.278,0.4439,4613,0.0545,0.0298,-0.0843,0.0843,0.1686,0.1789,0.0149,model_under_concentrated,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2241,0.2575,0.5184,0.2177,0.2964,0.4859,0.375,0.2925,0.3324,26.0,0.4187,0.2906,0.2906,1119,-0.1573,0.0039,0.1535,0.1573,0.3147,0.4021,0.0874,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1394,0.2187,0.6419,0.133,0.2577,0.6093,0.0782,0.1467,0.7751,25.0,0.0945,0.1542,0.7512,11265,0.0548,0.111,-0.1658,0.1658,0.3316,0.2839,0.0477,model_under_concentrated,,True
2026-06-27,Croatia,Ghana,True,0.8147,0.1344,0.051,0.8083,0.1733,0.0185,0.5423,0.2593,0.1984,25.0,0.5714,0.2611,0.1675,1545,0.266,-0.086,-0.1799,0.266,0.5319,0.4737,0.0618,model_over_concentrated,,True
