date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-24,Mexico,Czech Republic,False,0.7134,0.188,0.0986,0.707,0.2269,0.0661,2.1236,0.65,"[[0.06476813234381276, 0.03825892318217915, 0.013190194850298629, 0.002857822900036924, 0.00046438766564869325, 6.756956773775708e-05], [0.13027024442278995, 0.0885136861315508, 0.02801014412566533, 0.0060687527534021846, 0.0009861541540992994, 0.00014348789781529518], [0.14078901314138723, 0.0915111725934693, 0.029740583169731615, 0.006443674305614029, 0.001047077783912327, 0.00015235243844802503], [0.09965787956274112, 0.06477642831267395, 0.02105195135275451, 0.004561172094057659, 0.0007411768102754129, 0.0001078430810982074], [0.05290732247498561, 0.03438912604355401, 0.011176260059262862, 0.0024214784009355494, 0.00039348299085106397, 5.725276007670604e-05], [0.03365943641404766, 0.021878230597379915, 0.007110293948242769, 0.0015405353068625892, 0.0002503323753875959, 3.642398721352299e-05]]","[{""score"": ""2-0"", ""prob"": 0.14078901314138723}, {""score"": ""1-0"", ""prob"": 0.13027024442278995}, {""score"": ""3-0"", ""prob"": 0.09965787956274112}]",0.4979,0.2503,0.2518,49,0.5127,0.2386,0.2487,2683438,0.2091,-0.0234,-0.1857,0.2091,0.4182,0.3886,0.0296,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.1368,0.217,0.6462,0.1304,0.256,0.6136,0.7535,1.9171,"[[0.07191251674700697, 0.12998840109856702, 0.12718723943904187, 0.08127647115777388, 0.03895358209476569, 0.021407257909134836], [0.049451321716907394, 0.10267702728908219, 0.09583306978965814, 0.06124021377516547, 0.029350753801320018, 0.016129945506007944], [0.01964726727605958, 0.037665584042896195, 0.03610416149377615, 0.02307164502717988, 0.011057606289069105, 0.006076797484552301], [0.004934609122600169, 0.00946009091313261, 0.009067923908588928, 0.005794676095399876, 0.0027772292248830674, 0.001526248911979967], [0.0009295325979959568, 0.0017819978574369036, 0.0017081253367316161, 0.001091543462041005, 0.0005231468253103673, 0.0002874995934011677], [0.00015975562058761193, 0.00030626593861731957, 0.0002935697185868567, 0.00018759987928628795, 8.991147369773066e-05, 4.941158175787765e-05]]","[{""score"": ""0-1"", ""prob"": 0.12998840109856702}, {""score"": ""0-2"", ""prob"": 0.12718723943904187}, {""score"": ""1-1"", ""prob"": 0.10267702728908219}]",0.175,0.2503,0.5747,49,0.1741,0.2438,0.5821,950272,-0.0446,0.0057,0.0389,0.0446,0.0892,0.0874,0.0148,model_over_concentrated,,False
2026-06-24,Canada,Switzerland,False,0.4133,0.2747,0.3121,0.4069,0.3136,0.2795,1.3593,1.1464,"[[0.0850514791161948, 0.09013112374842819, 0.0536308839499068, 0.020493899963628746, 0.005873480513273621, 0.0016529861528712284], [0.10751074778438006, 0.13061953655543684, 0.07290186031917945, 0.02785789311134962, 0.007983975359534233, 0.0022469472205364515], [0.07540505193905574, 0.08644330341271152, 0.049548700735207486, 0.018933980598633878, 0.005426413043985886, 0.001527167001098828], [0.03416668505753803, 0.03916821283303929, 0.02245094737681892, 0.00857915133487222, 0.0024587549600234883, 0.0006919726545507886], [0.01161091668729787, 0.01331059349857632, 0.007629539684759127, 0.002915466081335414, 0.0008355624476660966, 0.00023515412245429286], [0.004038265149910581, 0.004629411035971905, 0.0026535462314123946, 0.001013996171799517, 0.0002906077792010444, 8.178636735924885e-05]]","[{""score"": ""1-1"", ""prob"": 0.13061953655543684}, {""score"": ""1-0"", ""prob"": 0.10751074778438006}, {""score"": ""0-1"", ""prob"": 0.09013112374842819}]",0.2888,0.3074,0.4037,49,0.2808,0.3103,0.4089,1289114,0.1181,0.0062,-0.1242,0.1242,0.2485,0.2588,0.0161,disagree_on_favorite,,False
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4719,0.267,0.2611,0.4655,0.306,0.2286,1.4866,1.0387,"[[0.08337301304499518, 0.07979474597430773, 0.043173224120694756, 0.014947621098814997, 0.0038814227058150005, 0.0009696301121564872], [0.11564538675939207, 0.1269202973811746, 0.06418144557682777, 0.022221178742052195, 0.005770134735768264, 0.0014414550578629227], [0.08843960639655808, 0.09185983350572235, 0.047706165571692515, 0.01651703576850024, 0.004288949876425337, 0.0010714357247102854], [0.043824862132977524, 0.04551970212186773, 0.023640043350009642, 0.00818475844582855, 0.0021253219534557604, 0.000530933196482459], [0.016287543154273085, 0.01691743171786687, 0.008785839988813866, 0.0030418716661157552, 0.0007898775112765606, 0.00019732172399093576], [0.006353612538888918, 0.006599325955445685, 0.003427270926551893, 0.001186604620258736, 0.00030812355260077947, 7.697328982456597e-05]]","[{""score"": ""1-1"", ""prob"": 0.1269202973811746}, {""score"": ""1-0"", ""prob"": 0.11564538675939207}, {""score"": ""2-1"", ""prob"": 0.09185983350572235}]",0.6825,0.1862,0.1314,49,0.6985,0.1759,0.1256,752989,-0.217,0.1198,0.0972,0.217,0.434,0.4661,0.0321,model_under_concentrated,,True
2026-06-24,Scotland,Brazil,True,0.1247,0.2088,0.6664,0.1183,0.2478,0.6339,0.7222,1.9759,"[[0.06993453115458112, 0.1304600364982603, 0.1314478808586983, 0.08657387467145375, 0.04276430167606965, 0.02452502386040315], [0.04603560031858831, 0.09867983769833025, 0.09492541578181116, 0.06251954002867702, 0.030882347366127893, 0.01771080729334979], [0.017559105391230376, 0.034694202285026024, 0.0342753131601872, 0.022574321065279592, 0.011150882178158837, 0.0063949518819553935], [0.004226783952013499, 0.008351501638545752, 0.008250667695637362, 0.005434034131031441, 0.0026842124807209505, 0.0015393768296445974], [0.000763095649476607, 0.0015077644467574778, 0.0014895600757684397, 0.0009810503332024205, 0.00048460268837095897, 0.00027791620649248003], [0.00012498220681574234, 0.0002469464057924016, 0.00024396483662546554, 0.00016067951078617258, 7.936975327140903e-05, 4.551799085883073e-05]]","[{""score"": ""0-2"", ""prob"": 0.1314478808586983}, {""score"": ""0-1"", ""prob"": 0.1304600364982603}, {""score"": ""1-1"", ""prob"": 0.09867983769833025}]",0.1061,0.1805,0.7134,49,0.1034,0.1724,0.7241,953029,0.0122,0.0673,-0.0795,0.0795,0.159,0.1805,0.0215,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7465,0.1718,0.0817,0.7401,0.2107,0.0492,2.2402,0.5991,"[[0.06058649371437676, 0.03290804739739874, 0.010491813315180495, 0.0020951298730583594, 0.0003137853095396518, 4.169707247608202e-05], [0.12886258747463264, 0.0805862793215828, 0.023504029041383545, 0.004693563629328333, 0.0007029498911792849, 9.341085024840112e-05], [0.14671373610741317, 0.08789262315463361, 0.0263271640746258, 0.005257320757494666, 0.0007873831796553977, 0.00010463069018975292], [0.1095572903891049, 0.06563310221315952, 0.019659595864518712, 0.003925861559927988, 0.0005879719919193335, 7.81321177748402e-05], [0.061358262333809754, 0.03675823935654104, 0.01101048260820971, 0.002198703916688288, 0.00032929748076999596, 4.3758393093678746e-05], [0.042240808402745765, 0.02530543869438017, 0.007579935750867493, 0.0015136515824702625, 0.0002266979419501529, 3.0124547670959935e-05]]","[{""score"": ""2-0"", ""prob"": 0.14671373610741317}, {""score"": ""1-0"", ""prob"": 0.12886258747463264}, {""score"": ""3-0"", ""prob"": 0.1095572903891049}]",0.8074,0.1323,0.0603,49,0.8291,0.1256,0.0452,721757,-0.0673,0.0784,-0.0111,0.0784,0.1568,0.1781,0.0435,model_under_concentrated,,False
2026-06-25,USA,Turkey,False,0.3166,0.2751,0.4083,0.3102,0.314,0.3757,1.156,1.3487,"[[0.08514082390189837, 0.10675427411508821, 0.07431068055072486, 0.03340837035293055, 0.01126472535341034, 0.00387923032464323], [0.09100383757264958, 0.13081747368567423, 0.08589949806222287, 0.038618435777003385, 0.013021469410527498, 0.004484199785078633], [0.05458576467577435, 0.07362150751834537, 0.049647801047287374, 0.022320507796509622, 0.007526089642210862, 0.002591757388670725], [0.02103282126804985, 0.028367615958396028, 0.019130140101210925, 0.00860047035861077, 0.0028999300317981078, 0.0009986480953385246], [0.0060782271685853395, 0.00819789279949056, 0.005528375666780213, 0.0024854303628648595, 0.0008380441825485126, 0.00028859704114746323], [0.001728047756443626, 0.0023306714057911935, 0.0015717242713685113, 0.0007066110303582323, 0.00023825703273124658, 8.204850783607903e-05]]","[{""score"": ""1-1"", ""prob"": 0.13081747368567423}, {""score"": ""0-1"", ""prob"": 0.10675427411508821}, {""score"": ""1-0"", ""prob"": 0.09100383757264958}]",0.5014,0.2363,0.2624,48,0.5075,0.2261,0.2663,2572682,-0.1912,0.0777,0.1133,0.1912,0.3822,0.3946,0.0202,disagree_on_favorite,,True
2026-06-25,Paraguay,Australia,True,0.2628,0.2674,0.4698,0.2564,0.3063,0.4373,1.0423,1.4821,"[[0.08345083443057265, 0.11538518407127965, 0.0879792568312945, 0.04346322212824855, 0.016103668175373245, 0.0062569484300577], [0.08015779249848083, 0.12709099782978672, 0.09170166798575226, 0.04530215540281697, 0.016785015986240107, 0.006521680543828285], [0.04351594421320014, 0.06449280947276768, 0.04779078736419813, 0.023609447064062854, 0.008747595845559765, 0.0033988067499028576], [0.015119036054818354, 0.022407168896947147, 0.0166042734522187, 0.008202788376762686, 0.0030392358335149944, 0.0011808702011239743], [0.0039396809955503315, 0.005838804613423467, 0.004326700480602355, 0.0021374622933155885, 0.0007919565513886493, 0.00030770823435513747], [0.0009883098082400497, 0.0014647246501331463, 0.001085397657101147, 0.00053620456874884, 0.00019867050868366878, 7.71917996489787e-05]]","[{""score"": ""1-1"", ""prob"": 0.12709099782978672}, {""score"": ""0-1"", ""prob"": 0.11538518407127965}, {""score"": ""1-2"", ""prob"": 0.09170166798575226}]",0.3246,0.4317,0.2437,48,0.3333,0.4328,0.2338,461544,-0.0682,-0.1254,0.1936,0.1936,0.3872,0.4069,0.0197,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.1237,0.2081,0.6681,0.1173,0.2471,0.6356,0.7196,1.9808,"[[0.06976447824766903, 0.13048510438853086, 0.13179497573162294, 0.0870211516526561, 0.043093529132561495, 0.02480231675671711], [0.045754750721029476, 0.09833886148145912, 0.0948357238667015, 0.06261781879681691, 0.03100881506727019, 0.017847005548862607], [0.017392043736727217, 0.03445068373422575, 0.03412047565316739, 0.022528955066703715, 0.01115650807941856, 0.0064210857837478106], [0.00417159821694706, 0.008263227313235066, 0.008184024692599075, 0.0054037208167478324, 0.0026759632114526735, 0.0015401404465066632], [0.0007504393365321044, 0.001486492826026822, 0.0014722448666139966, 0.00097208898211983, 0.0004813857789153304, 0.00027705975377671115], [0.00012241229442359943, 0.0002424779574043279, 0.00024015381830650535, 0.00015856797064381898, 7.852405228679827e-05, 4.51942195740612e-05]]","[{""score"": ""0-2"", ""prob"": 0.13179497573162294}, {""score"": ""0-1"", ""prob"": 0.13048510438853086}, {""score"": ""1-1"", ""prob"": 0.09833886148145912}]",0.0522,0.1167,0.8311,49,0.0547,0.1144,0.8308,479788,0.0651,0.1304,-0.1955,0.1955,0.391,0.3905,0.0051,model_under_concentrated,,True
2026-06-25,Ecuador,Germany,True,0.336,0.2764,0.3876,0.3296,0.3153,0.3551,1.1966,1.3049,"[[0.08541912465102168, 0.10350057909323981, 0.0697845026837304, 0.030354388442750804, 0.009902509106239752, 0.0032711393503151494], [0.09461899420076539, 0.13143469094358662, 0.08350131661744337, 0.03632083489330252, 0.011848942335158593, 0.003914113192557354], [0.05867595274795089, 0.07656740078947498, 0.0499571510056207, 0.02173002183579805, 0.007088982850490215, 0.0023417348580205754], [0.023403091516569004, 0.03053915282056462, 0.019925569541475025, 0.008667088745277924, 0.0028274634946631435, 0.0009340084416730519], [0.007000798455957299, 0.009135479120828417, 0.005960532880079884, 0.0025926720605535633, 0.0008458071470471831, 0.0002793991918412325], [0.002076415200040676, 0.002709554892270999, 0.0017678756431001572, 0.0007689785256813334, 0.00025086378753516885, 8.28689373744992e-05]]","[{""score"": ""1-1"", ""prob"": 0.13143469094358662}, {""score"": ""0-1"", ""prob"": 0.10350057909323981}, {""score"": ""1-0"", ""prob"": 0.09461899420076539}]",0.2507,0.2383,0.5109,49,0.2462,0.2261,0.5276,1580219,0.0789,0.077,-0.1558,0.1558,0.3117,0.3451,0.0334,model_under_concentrated,,True
