date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-14,Netherlands,Japan,True,0.3472,0.2768,0.376,0.3408,0.3157,0.3435,0.4712,0.268,0.2608,42,0.4721,0.269,0.2589,296434,-0.1304,0.0477,0.0827,0.1304,0.2608,0.2626,0.0038,disagree_on_favorite,,False
2026-06-14,Sweden,Tunisia,True,0.4164,0.2744,0.3092,0.41,0.3133,0.2767,0.4942,0.2806,0.2252,43,0.5025,0.2836,0.2139,29373,-0.0842,0.0327,0.0515,0.0842,0.1684,0.185,0.0226,model_under_concentrated,,False
2026-06-15,Belgium,Egypt,True,0.5456,0.2506,0.2039,0.5392,0.2895,0.1713,0.5738,0.2463,0.18,43,0.5821,0.2438,0.1741,23033,-0.0346,0.0432,-0.0087,0.0432,0.0865,0.0914,0.0167,model_under_concentrated,,False
2026-06-15,Iran,New Zealand,True,0.6552,0.2135,0.1314,0.6488,0.2524,0.0988,0.5046,0.2776,0.2178,42,0.5074,0.2808,0.2118,83518,0.1442,-0.0252,-0.119,0.1442,0.2884,0.2828,0.012,model_over_concentrated,,False
2026-06-15,Spain,Cape Verde,True,0.9376,0.0515,0.0109,0.9115,0.0885,0.0,0.8766,0.0857,0.0377,43,0.8996,0.0701,0.0303,151277,0.0349,0.0028,-0.0377,0.0377,0.0754,0.0606,0.046,model_over_concentrated,,False
2026-06-15,Saudi Arabia,Uruguay,True,0.1099,0.1975,0.6926,0.1035,0.2365,0.6601,0.1229,0.2143,0.6628,43,0.1144,0.2139,0.6716,51145,-0.0194,0.0222,-0.0027,0.0222,0.0443,0.045,0.0177,model_under_concentrated,,False
2026-06-16,France,Senegal,True,0.6492,0.2159,0.135,0.6428,0.2548,0.1024,0.6502,0.2161,0.1337,42,0.6683,0.206,0.1256,64588,-0.0074,0.0387,-0.0313,0.0387,0.0774,0.0975,0.0363,model_under_concentrated,,False
2026-06-16,Iraq,Norway,True,0.1248,0.2089,0.6663,0.1184,0.2478,0.6338,0.0703,0.1408,0.7889,42,0.0647,0.1343,0.801,38182,0.0481,0.107,-0.1551,0.1551,0.3102,0.3344,0.0242,model_under_concentrated,,True
2026-06-16,Argentina,Algeria,True,0.7561,0.1668,0.0771,0.7497,0.2058,0.0445,0.6818,0.2081,0.1101,42,0.6915,0.204,0.1045,70126,0.0679,-0.0023,-0.0656,0.0679,0.1358,0.12,0.0194,model_over_concentrated,,False
2026-06-16,Austria,Jordan,True,0.4545,0.2698,0.2757,0.4481,0.3088,0.2432,0.7227,0.1744,0.1029,42,0.7387,0.1658,0.0955,51472,-0.2746,0.1344,0.1403,0.2746,0.5493,0.5813,0.032,model_under_concentrated,,True
2026-06-17,Portugal,DR Congo,True,0.7593,0.1652,0.0755,0.7529,0.2041,0.043,0.7465,0.1672,0.0863,40,0.7612,0.1642,0.0746,47408,0.0064,0.0369,-0.0433,0.0433,0.0866,0.0798,0.0294,model_over_concentrated,,False
2026-06-17,Uzbekistan,Colombia,True,0.1363,0.2167,0.647,0.1299,0.2556,0.6145,0.117,0.2081,0.6749,40,0.1045,0.204,0.6915,21689,0.0129,0.0475,-0.0604,0.0604,0.1208,0.154,0.0332,model_under_concentrated,,False
2026-06-17,England,Croatia,True,0.5246,0.256,0.2194,0.5182,0.2949,0.1869,0.5501,0.2534,0.1966,41,0.5567,0.2512,0.1921,37816,-0.0319,0.0415,-0.0097,0.0415,0.0831,0.0874,0.0133,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1115,0.1989,0.6897,0.1051,0.2378,0.6571,0.4631,0.275,0.2619,40,0.4627,0.2736,0.2637,25381,-0.358,-0.0372,0.3952,0.3952,0.7904,0.7868,0.0036,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.5435,0.2511,0.2054,0.5371,0.29,0.1728,0.4815,0.2857,0.2328,38,0.4925,0.2836,0.2239,5900,0.0556,0.0043,-0.06,0.06,0.1199,0.1021,0.022,model_over_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6101,0.2305,0.1594,0.6037,0.2694,0.1269,0.5231,0.2708,0.2061,38,0.5323,0.2637,0.204,13426,0.0806,-0.0014,-0.0792,0.0806,0.1612,0.1542,0.0184,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7715,0.1587,0.0698,0.7651,0.1977,0.0373,0.5877,0.2418,0.1706,38,0.602,0.2338,0.1642,10739,0.1774,-0.0441,-0.1333,0.1774,0.3548,0.3261,0.0287,model_over_concentrated,,True
2026-06-18,Canada,Qatar,False,0.8675,0.1013,0.0311,0.8599,0.1401,0.0,0.7207,0.1869,0.0924,38,0.7413,0.1741,0.0846,16521,0.1392,-0.0468,-0.0924,0.1392,0.2784,0.2372,0.0412,model_over_concentrated,,False
2026-06-19,Scotland,Morocco,True,0.1405,0.2194,0.6401,0.1341,0.2583,0.6076,0.2347,0.2889,0.4764,38,0.2239,0.2836,0.4925,14265,-0.1006,-0.0306,0.1312,0.1312,0.2624,0.2302,0.0322,model_over_concentrated,,False
2026-06-19,Brazil,Haiti,True,0.768,0.1606,0.0714,0.7616,0.1995,0.0389,0.8857,0.0812,0.0332,35,0.9064,0.0619,0.0317,66744,-0.1241,0.1183,0.0057,0.1241,0.2481,0.2896,0.0415,model_under_concentrated,,False
2026-06-19,USA,Australia,False,0.3448,0.2767,0.3784,0.3384,0.3157,0.3459,0.5401,0.2523,0.2076,38,0.5522,0.2438,0.204,38468,-0.2017,0.0634,0.1383,0.2017,0.4034,0.4276,0.0242,disagree_on_favorite,,True
2026-06-19,Turkey,Paraguay,True,0.5016,0.2613,0.2372,0.4952,0.3002,0.2046,0.4254,0.2971,0.2775,37,0.4286,0.3005,0.2709,6394,0.0698,0.0031,-0.0729,0.0729,0.1458,0.1332,0.0132,model_over_concentrated,,False
2026-06-20,Germany,Ivory Coast,True,0.6095,0.2307,0.1598,0.6031,0.2696,0.1273,0.6092,0.2239,0.1669,38,0.6219,0.204,0.1741,33219,-0.0061,0.0457,-0.0396,0.0457,0.0914,0.1312,0.0398,model_under_concentrated,,False
2026-06-20,Ecuador,Curaçao,True,0.8325,0.1236,0.0439,0.8261,0.1626,0.0113,0.7889,0.1435,0.0677,38,0.8078,0.1254,0.0667,58095,0.0372,0.0191,-0.0564,0.0564,0.1127,0.1109,0.038,model_over_concentrated,,False
2026-06-20,Netherlands,Sweden,True,0.6826,0.202,0.1154,0.6762,0.2409,0.0829,0.5775,0.2391,0.1834,37,0.592,0.2338,0.1741,6226,0.0987,0.0018,-0.1005,0.1005,0.201,0.1825,0.0291,model_over_concentrated,,False
2026-06-20,Tunisia,Japan,True,0.0843,0.1745,0.7412,0.0779,0.2134,0.7087,0.1938,0.2701,0.5361,37,0.1741,0.2637,0.5622,7027,-0.1159,-0.0567,0.1726,0.1726,0.3452,0.293,0.0522,model_over_concentrated,,True
2026-06-21,Belgium,Iran,True,0.3882,0.2764,0.3354,0.3818,0.3153,0.3029,0.6744,0.2044,0.1212,37,0.6985,0.196,0.1055,14180,-0.2926,0.1109,0.1817,0.2926,0.5852,0.6334,0.0482,model_under_concentrated,,True
2026-06-21,New Zealand,Egypt,True,0.2362,0.261,0.5028,0.2298,0.2999,0.4703,0.1949,0.2589,0.5462,38,0.194,0.2537,0.5522,7200,0.0349,0.041,-0.0759,0.0759,0.1518,0.1639,0.0121,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9193,0.0653,0.0154,0.8975,0.1025,0.0,0.8576,0.1011,0.0413,38,0.8772,0.0852,0.0376,17196,0.0399,0.0014,-0.0413,0.0413,0.0826,0.0752,0.0392,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.7489,0.1706,0.0805,0.7425,0.2095,0.048,0.6589,0.2126,0.1284,38,0.6816,0.204,0.1144,7926,0.0836,-0.0031,-0.0804,0.0836,0.1671,0.1328,0.0453,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8296,0.1254,0.045,0.8232,0.1643,0.0125,0.8438,0.113,0.0432,37,0.8667,0.0952,0.0381,19072,-0.0206,0.0513,-0.0307,0.0513,0.1026,0.1382,0.0458,model_under_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4328,0.2727,0.2945,0.4264,0.3116,0.262,0.4493,0.2729,0.2778,37,0.4472,0.2663,0.2864,18335,-0.0229,0.0387,-0.0158,0.0387,0.0774,0.0905,0.0173,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7665,0.1614,0.0721,0.7601,0.2003,0.0396,0.5743,0.2484,0.1773,38,0.599,0.2376,0.1634,11106,0.1858,-0.0481,-0.1377,0.1858,0.3716,0.3222,0.0494,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.2637,0.2676,0.4687,0.2573,0.3065,0.4362,0.155,0.2306,0.6144,37,0.1429,0.2118,0.6453,20532,0.1023,0.0759,-0.1782,0.1782,0.3564,0.4182,0.0618,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.658,0.2123,0.1297,0.6516,0.2512,0.0971,0.754,0.1584,0.0876,37,0.7811,0.1443,0.0746,13111,-0.1024,0.0928,0.0095,0.1024,0.2047,0.2589,0.0542,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7502,0.1699,0.0799,0.7438,0.2088,0.0474,0.6414,0.2295,0.1291,37,0.6617,0.2239,0.1144,6651,0.1024,-0.0207,-0.0817,0.1024,0.2048,0.1642,0.0406,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8841,0.0903,0.0257,0.8717,0.1283,0.0,0.7184,0.1795,0.1021,37,0.7313,0.1642,0.1045,27288,0.1533,-0.0512,-0.1021,0.1533,0.3066,0.2808,0.0306,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2384,0.2616,0.5,0.232,0.3005,0.4675,0.1353,0.2309,0.6338,37,0.1244,0.2239,0.6517,8306,0.0967,0.0696,-0.1663,0.1663,0.3326,0.3684,0.0358,model_under_concentrated,,True
2026-06-24,Mexico,Czech Republic,False,0.7112,0.189,0.0998,0.7048,0.228,0.0672,0.5096,0.2711,0.2193,33,0.525,0.27,0.205,6993,0.1952,-0.0431,-0.1521,0.1952,0.3904,0.3596,0.0308,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.1333,0.2148,0.6519,0.1269,0.2537,0.6194,0.2495,0.2819,0.4686,33,0.2327,0.2772,0.4901,2688,-0.1226,-0.0282,0.1508,0.1508,0.3016,0.2586,0.043,model_over_concentrated,,True
2026-06-24,Canada,Switzerland,False,0.4112,0.2749,0.3139,0.4048,0.3138,0.2814,0.2638,0.2846,0.4516,37,0.2709,0.2906,0.4384,2218,0.141,0.0292,-0.1702,0.1702,0.3404,0.3141,0.0263,disagree_on_favorite,,True
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4719,0.267,0.2611,0.4655,0.306,0.2286,0.6065,0.2383,0.1551,37,0.6181,0.2362,0.1457,8181,-0.141,0.0677,0.0735,0.141,0.2822,0.3053,0.0231,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1241,0.2084,0.6674,0.1178,0.2474,0.6349,0.1458,0.2062,0.648,33,0.1386,0.203,0.6584,11337,-0.028,0.0412,-0.0131,0.0412,0.0823,0.0887,0.0208,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7456,0.1723,0.0822,0.7392,0.2112,0.0496,0.711,0.1876,0.1014,33,0.7376,0.1733,0.0891,10761,0.0282,0.0236,-0.0518,0.0518,0.1036,0.079,0.0532,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3141,0.2749,0.4111,0.3077,0.3138,0.3785,0.3723,0.2751,0.3526,30,0.3725,0.2696,0.3578,8242,-0.0646,0.0387,0.0259,0.0646,0.1292,0.1297,0.0109,disagree_on_favorite,,False
2026-06-25,Paraguay,Australia,True,0.2643,0.2677,0.4681,0.2579,0.3066,0.4355,0.4355,0.2933,0.2713,30,0.4384,0.3005,0.2611,1511,-0.1776,0.0133,0.1642,0.1776,0.3551,0.361,0.0203,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.125,0.2091,0.6659,0.1186,0.248,0.6333,0.0757,0.1575,0.7668,30,0.0746,0.1443,0.7811,4003,0.0429,0.0905,-0.1335,0.1335,0.2669,0.2955,0.0286,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.3382,0.2765,0.3853,0.3318,0.3154,0.3528,0.2051,0.2483,0.5466,31,0.1961,0.2402,0.5637,9525,0.1267,0.0671,-0.1938,0.1938,0.3876,0.4218,0.0342,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6956,0.1962,0.1082,0.6892,0.2352,0.0757,0.4561,0.2779,0.266,30,0.4585,0.278,0.2634,3420,0.2331,-0.0427,-0.1903,0.2331,0.4661,0.4612,0.0051,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0903,0.1803,0.7294,0.0839,0.2193,0.6969,0.1495,0.2244,0.6261,30,0.1317,0.2195,0.6488,8926,-0.0656,-0.0051,0.0708,0.0708,0.1415,0.0961,0.0454,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2245,0.2576,0.518,0.2181,0.2965,0.4854,0.4087,0.3114,0.2799,32,0.4244,0.3122,0.2634,3610,-0.1906,-0.0149,0.2055,0.2055,0.411,0.444,0.033,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1171,0.2032,0.6797,0.1107,0.2421,0.6472,0.1002,0.1674,0.7324,32,0.0854,0.1558,0.7588,8226,0.0105,0.0747,-0.0852,0.0852,0.1704,0.2232,0.0528,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.2972,0.273,0.4298,0.2908,0.312,0.3973,0.3636,0.2836,0.3527,32,0.3676,0.2843,0.348,2270,-0.0728,0.0284,0.0446,0.0728,0.1458,0.1538,0.0094,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0855,0.1757,0.7388,0.0791,0.2146,0.7062,0.1815,0.2412,0.5773,32,0.1724,0.2414,0.5862,4881,-0.1024,-0.0266,0.1289,0.1289,0.2579,0.2401,0.0182,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1792,0.2403,0.5805,0.1728,0.2793,0.5479,0.2188,0.2623,0.5189,32,0.2167,0.2611,0.5222,7596,-0.046,0.017,0.029,0.046,0.092,0.0878,0.0066,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.5989,0.2343,0.1668,0.5925,0.2733,0.1343,0.6591,0.2126,0.1284,32,0.6733,0.203,0.1238,4507,-0.0666,0.0607,0.0059,0.0666,0.1332,0.1616,0.0284,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3751,0.2768,0.3481,0.3687,0.3157,0.3155,0.2728,0.2946,0.4326,30,0.26,0.305,0.435,7940,0.0959,0.0211,-0.1171,0.1171,0.2341,0.2389,0.0256,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0456,0.1263,0.8281,0.0392,0.1653,0.7955,0.0716,0.1457,0.7827,30,0.0654,0.123,0.8116,9722,-0.0324,0.0196,0.0128,0.0324,0.0648,0.0846,0.0578,model_over_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.35,0.2769,0.3731,0.3436,0.3158,0.3406,0.2721,0.2866,0.4413,31,0.2745,0.2794,0.4461,8490,0.0715,0.0292,-0.1007,0.1007,0.2014,0.211,0.0144,disagree_on_favorite,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2518,0.265,0.4832,0.2454,0.3039,0.4507,0.4056,0.2915,0.3029,31,0.4146,0.278,0.3073,1904,-0.1602,0.0124,0.1478,0.1602,0.3204,0.3385,0.0269,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1293,0.2121,0.6586,0.1229,0.251,0.626,0.1047,0.1672,0.7281,30,0.09,0.155,0.755,16598,0.0182,0.0838,-0.1021,0.1021,0.2041,0.2579,0.0538,model_under_concentrated,,False
2026-06-27,Croatia,Ghana,True,0.796,0.1451,0.0588,0.7896,0.1841,0.0263,0.5704,0.2526,0.177,30,0.5842,0.2525,0.1634,2175,0.2192,-0.0685,-0.1507,0.2192,0.4384,0.4109,0.0275,model_over_concentrated,,True
