date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-25,USA,Turkey,False,0.3162,0.2751,0.4087,0.3098,0.314,0.3762,1.1551,1.3497,"[[0.08513282114089571, 0.10682554461751853, 0.07441307135792023, 0.03347898711989387, 0.01129683157260302, 0.003893904073507383], [0.0909221591682586, 0.1307997399166884, 0.08595096875843526, 0.03866997186778233, 0.01304842818401905, 0.004497661785260451], [0.05449587776769332, 0.0735542864947635, 0.04963892025757119, 0.022332914656287502, 0.0075358066985091385, 0.0025975166764150995], [0.02098185798990888, 0.028319675854402242, 0.019111845120773706, 0.008598559432632352, 0.002901416262373848, 0.0010000889656881767], [0.0060587843898766685, 0.008177674735742728, 0.005518793852059008, 0.0024829458711862116, 0.0008378216823057108, 0.0002887886962495709], [0.0017208838604769149, 0.00232271484895272, 0.001567509694713017, 0.0007052341197850618, 0.0002379675060638466, 8.202500278676745e-05]]","[{""score"": ""1-1"", ""prob"": 0.1307997399166884}, {""score"": ""0-1"", ""prob"": 0.10682554461751853}, {""score"": ""1-0"", ""prob"": 0.0909221591682586}]",0.5191,0.2339,0.247,49,0.5323,0.2239,0.2438,4895756,-0.2093,0.0801,0.1292,0.2093,0.4186,0.445,0.0264,disagree_on_favorite,,True
2026-06-25,Paraguay,Australia,True,0.2632,0.2675,0.4693,0.2568,0.3064,0.4368,1.0432,1.481,"[[0.08346859957964028, 0.11532487882616584, 0.08787305940443724, 0.0433800186328779, 0.016061458676950954, 0.006234821530865992], [0.08024156460088938, 0.12712997664405126, 0.09166483683840083, 0.04525189354939822, 0.016754520657273064, 0.006503857976686316], [0.0435952636765001, 0.06456461275193646, 0.04781011591925043, 0.023602270519244118, 0.008738744347604903, 0.003392251756645783], [0.015158808850393628, 0.022450205381688498, 0.016624384100829514, 0.008206907747856193, 0.003038608875973091, 0.0011795431800341325], [0.003953230231635911, 0.00585473644382168, 0.004335434166255093, 0.002140260236623382, 0.0007924316870254692, 0.00030761030136677316], [0.0009926663599977173, 0.0014701394995730948, 0.0010886387588524703, 0.0005374248940865776, 0.0001989816510081951, 7.724174415948321e-05]]","[{""score"": ""1-1"", ""prob"": 0.12712997664405126}, {""score"": ""0-1"", ""prob"": 0.11532487882616584}, {""score"": ""1-2"", ""prob"": 0.09166483683840083}]",0.3348,0.4244,0.2408,49,0.3433,0.4229,0.2338,846819,-0.078,-0.118,0.196,0.196,0.392,0.406,0.017,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.1229,0.2075,0.6697,0.1165,0.2464,0.6371,0.7172,1.9854,"[[0.06960806934307404, 0.13050610544649136, 0.1321116561659875, 0.08743145992180602, 0.04339658819234305, 0.025058690362607404], [0.04549811281315137, 0.0980256193991874, 0.09475169853227439, 0.06270664961113707, 0.031124433385074517, 0.017972323894480627], [0.017239996561786312, 0.03422827581277321, 0.03397839613588308, 0.02248689378497509, 0.011161365373336712, 0.006444958245904717], [0.004121561524360476, 0.008182945056255109, 0.008123206386453235, 0.005375935888059768, 0.0026683447364508873, 0.0015407945029008944], [0.0007390054866690992, 0.0014672209205035774, 0.0014565096392357944, 0.0009639177029812587, 0.0004784403651156927, 0.0002762680078274528], [0.00012010012699130813, 0.00023844669905094472, 0.00023670594574977692, 0.0001566519337481664, 7.77541569645902e-05, 4.489793840809405e-05]]","[{""score"": ""0-2"", ""prob"": 0.1321116561659875}, {""score"": ""0-1"", ""prob"": 0.13050610544649136}, {""score"": ""1-1"", ""prob"": 0.0980256193991874}]",0.0521,0.1174,0.8305,49,0.0504,0.1132,0.8364,1147208,0.0644,0.129,-0.1934,0.1934,0.3868,0.3986,0.0118,model_under_concentrated,,True
2026-06-25,Ecuador,Germany,True,0.3357,0.2764,0.3879,0.3293,0.3153,0.3554,1.1959,1.3056,"[[0.08541611305178105, 0.10355010751462262, 0.06985133561508883, 0.03039853056661703, 0.009921828829103358, 0.0032795620937061693], [0.09456555924647693, 0.13142800644462987, 0.08353848828972511, 0.0363550283957009, 0.011865980430496794, 0.003922182119325404], [0.058613849875322574, 0.07652430227879026, 0.049953798050391546, 0.02173934175462524, 0.007095541255656657, 0.0023453607734213247], [0.023366350685152488, 0.0305063340283274, 0.01991402997386395, 0.008666366126494877, 0.0028286301895082302, 0.0009349756487849458], [0.00698622866655525, 0.009120988902885667, 0.00595403060343742, 0.00259112842581164, 0.0008457228765971954, 0.00027954530718496125], [0.0020707881176333, 0.0027035524232953416, 0.001764834278134593, 0.0007680364058393059, 0.000250680727364691, 8.286002764696226e-05]]","[{""score"": ""1-1"", ""prob"": 0.13142800644462987}, {""score"": ""0-1"", ""prob"": 0.10355010751462262}, {""score"": ""1-0"", ""prob"": 0.09456555924647693}]",0.1712,0.1965,0.6324,49,0.1691,0.181,0.6499,7884460,0.1581,0.1188,-0.277,0.277,0.5539,0.589,0.0351,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6943,0.1968,0.1089,0.688,0.2357,0.0764,2.0615,0.6792,"[[0.06696651810087342, 0.04138929031524974, 0.01488492509595223, 0.0033701003564520727, 0.0005722690745508153, 8.747349932784564e-05], [0.13057986292139573, 0.092790315858249, 0.03068454223548332, 0.006947296412898447, 0.0011797045987749456, 0.00018032232391553682], [0.13710641463257367, 0.09312691340665614, 0.03162733860371256, 0.00716075522146814, 0.0012159515534393755, 0.0001858628084628875], [0.09421271394669742, 0.06399218648545782, 0.021732735209742674, 0.0049205150986584, 0.0008355414747313331, 0.00012771568459411572], [0.04855372098921549, 0.03297918760585372, 0.011200241639396431, 0.0025358500696482373, 0.0004306069312680586, 6.5819903237664e-05], [0.02958755087469332, 0.020096778809413723, 0.006825176578909505, 0.0015452902767838744, 0.0002624022263652899, 4.0109175897030284e-05]]","[{""score"": ""2-0"", ""prob"": 0.13710641463257367}, {""score"": ""1-0"", ""prob"": 0.13057986292139573}, {""score"": ""3-0"", ""prob"": 0.09421271394669742}]",0.5144,0.271,0.2146,49,0.5302,0.2604,0.2094,3002993,0.1736,-0.0353,-0.1382,0.1736,0.3471,0.3155,0.0316,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0909,0.1809,0.7281,0.0845,0.2199,0.6956,0.6274,2.174,"[[0.0629653281606463, 0.12978864468539314, 0.14351115629913974, 0.10399778116293416, 0.05652281031170803, 0.037218986667287436], [0.035862093520228545, 0.08506223181596731, 0.090031813598738, 0.06524307301117997, 0.03545962037580648, 0.023349354547589442], [0.011950525541778338, 0.02598044999690457, 0.028240757265525895, 0.020465141315242196, 0.011122807502512464, 0.007324116084388414], [0.002499056555904368, 0.0054329505144464435, 0.005905618907000321, 0.004279606398276839, 0.002325966746151962, 0.0015315962677045416], [0.0003919461730642382, 0.000852091225208012, 0.0009262234280796171, 0.0006712034371782434, 0.0003647991729819124, 0.00024021196894802793], [5.4819103367159414e-05, 0.00011917676498214417, 0.00012954518077832979, 9.387710132594233e-05, 5.102221923894674e-05, 3.359697239251426e-05]]","[{""score"": ""0-2"", ""prob"": 0.14351115629913974}, {""score"": ""0-1"", ""prob"": 0.12978864468539314}, {""score"": ""0-3"", ""prob"": 0.10399778116293416}]",0.0364,0.0904,0.8732,48,0.0315,0.0849,0.8837,1547137,0.0481,0.1295,-0.1776,0.1776,0.3552,0.3761,0.0209,model_under_concentrated,,True
2026-06-26,Egypt,Iran,True,0.2293,0.259,0.5117,0.2229,0.298,0.4791,0.9698,1.5765,"[[0.08160094242618894, 0.1203108554477487, 0.09738693081781916, 0.05117778085578168, 0.02017081679744633, 0.008496666529255426], [0.07276710261019292, 0.12305487895822342, 0.09444966550948236, 0.049634219322391156, 0.019562449330452335, 0.008240400481816524], [0.036854974707744154, 0.05810294471339448, 0.045800495199612816, 0.02406860640055394, 0.009486215348873834, 0.003995931808487283], [0.011914466702651063, 0.018783504957018783, 0.014806372256336237, 0.007780892859447757, 0.003066701247378301, 0.001291803802765385], [0.0028887792882968544, 0.004554244972574691, 0.003589950148536661, 0.0018865537751537125, 0.0007435517902659765, 0.0003132104997315086], [0.0006651516732295902, 0.001048631051904099, 0.0008265987497846519, 0.00043438569546132207, 0.000171205435954181, 7.211782804366348e-05]]","[{""score"": ""1-1"", ""prob"": 0.12305487895822342}, {""score"": ""0-1"", ""prob"": 0.1203108554477487}, {""score"": ""0-2"", ""prob"": 0.09738693081781916}]",0.3871,0.3591,0.2538,48,0.393,0.3632,0.2438,315543,-0.1642,-0.0611,0.2253,0.2253,0.4506,0.4706,0.02,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.117,0.2031,0.6799,0.1106,0.2421,0.6473,0.7015,2.0163,"[[0.06854314494942097, 0.13059818642106735, 0.13420401859141995, 0.09019826255255754, 0.0454665589724389, 0.02683863481364652], [0.04379199499283165, 0.09590250750906348, 0.0941420019734878, 0.06327265830302733, 0.03189407388419809, 0.018826878942308847], [0.01624402039630309, 0.03275272451584814, 0.03301956464716027, 0.02219238583669447, 0.011186594850374716, 0.006603379292007168], [0.003798308019528288, 0.007658506524546075, 0.007720901238783538, 0.005189202859851531, 0.0026157399396680324, 0.0015440554683448988], [0.0006661132893475213, 0.0013430803785071616, 0.0013540226054474024, 0.0009100359866276834, 0.000458725076094894, 0.0002707826383922333], [0.0001055785669081937, 0.0002128774547407671, 0.00021461179131325382, 0.0001442401718139396, 7.270765636036358e-05, 4.2918889867931144e-05]]","[{""score"": ""0-2"", ""prob"": 0.13420401859141995}, {""score"": ""0-1"", ""prob"": 0.13059818642106735}, {""score"": ""1-1"", ""prob"": 0.09590250750906348}]",0.0572,0.1197,0.823,48,0.0547,0.1244,0.8209,282127,0.0534,0.1224,-0.1757,0.1757,0.3515,0.3472,0.0093,model_under_concentrated,,True
2026-06-26,Cape Verde,Saudi Arabia,True,0.2956,0.2728,0.4315,0.2892,0.3118,0.399,1.1119,1.3985,"[[0.08465040654329324, 0.11020312198540068, 0.07944448839684153, 0.03703438889192937, 0.01294815400296407, 0.004669084776379947], [0.08691575513188982, 0.12973226234619384, 0.08833040407683351, 0.04117670843598473, 0.014396413120791852, 0.005191324826796029], [0.050214753151881765, 0.07022536366712737, 0.04910510748966495, 0.022891174504996198, 0.00800333046305531, 0.0028859888766255906], [0.018610434892046817, 0.02602670482804928, 0.018199181484358715, 0.008483855560121363, 0.0029661693258098624, 0.001069596178739737], [0.005173005916561015, 0.007234452007439276, 0.005058692826968165, 0.0023581950267326647, 0.0008244843046893809, 0.00029730779495734704], [0.0014026960877550456, 0.0019616713554104857, 0.0013716993082930804, 0.0006394407799866469, 0.00022356458261545327, 8.061705081578385e-05]]","[{""score"": ""1-1"", ""prob"": 0.12973226234619384}, {""score"": ""0-1"", ""prob"": 0.11020312198540068}, {""score"": ""1-2"", ""prob"": 0.08833040407683351}]",0.3898,0.2812,0.329,48,0.3869,0.2764,0.3367,702851,-0.1006,0.0306,0.07,0.1006,0.2012,0.1954,0.0154,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0851,0.1753,0.7396,0.0787,0.2142,0.7071,0.6097,2.2149,"[[0.06149607219816825, 0.12925436259962256, 0.14554034952407738, 0.107453779024842, 0.05950058522160593, 0.040275489868000426], [0.03401108932814801, 0.08228708546267352, 0.08873414640449584, 0.06551323664458623, 0.03627676900235638, 0.024555466756445488], [0.011027550833896917, 0.02442522670240131, 0.027050054379702836, 0.019971304009034907, 0.011058748114400522, 0.007485581796808514], [0.0022411203339322027, 0.004963919282547654, 0.005497360911543502, 0.004058752136712956, 0.002247460532291126, 0.0015212888000999568], [0.00034159581942658066, 0.0007566100084925499, 0.0008379181951231921, 0.0006186427123068481, 0.0003425622045068246, 0.00023187772935995542], [4.62847007330436e-05, 0.00010251726111135854, 0.00011353415555597742, 8.382331156120929e-05, 4.6415641575080404e-05, 3.141839185297738e-05]]","[{""score"": ""0-2"", ""prob"": 0.14554034952407738}, {""score"": ""0-1"", ""prob"": 0.12925436259962256}, {""score"": ""0-3"", ""prob"": 0.107453779024842}]",0.1343,0.2261,0.6396,49,0.1244,0.2239,0.6517,360830,-0.0556,-0.0119,0.0675,0.0675,0.135,0.1108,0.0242,model_over_concentrated,,False
