date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-25,USA,Turkey,False,0.3166,0.2751,0.4083,0.3102,0.314,0.3757,1.156,1.3487,"[[0.08514082390189837, 0.10675427411508821, 0.07431068055072486, 0.03340837035293055, 0.01126472535341034, 0.00387923032464323], [0.09100383757264958, 0.13081747368567423, 0.08589949806222287, 0.038618435777003385, 0.013021469410527498, 0.004484199785078633], [0.05458576467577435, 0.07362150751834537, 0.049647801047287374, 0.022320507796509622, 0.007526089642210862, 0.002591757388670725], [0.02103282126804985, 0.028367615958396028, 0.019130140101210925, 0.00860047035861077, 0.0028999300317981078, 0.0009986480953385246], [0.0060782271685853395, 0.00819789279949056, 0.005528375666780213, 0.0024854303628648595, 0.0008380441825485126, 0.00028859704114746323], [0.001728047756443626, 0.0023306714057911935, 0.0015717242713685113, 0.0007066110303582323, 0.00023825703273124658, 8.204850783607903e-05]]","[{""score"": ""1-1"", ""prob"": 0.13081747368567423}, {""score"": ""0-1"", ""prob"": 0.10675427411508821}, {""score"": ""1-0"", ""prob"": 0.09100383757264958}]",0.4971,0.2358,0.2672,48,0.5124,0.2239,0.2637,1817740,-0.1869,0.0782,0.1085,0.1869,0.3736,0.4043,0.0307,disagree_on_favorite,,True
2026-06-25,Paraguay,Australia,True,0.2626,0.2673,0.4701,0.2562,0.3063,0.4376,1.0418,1.4828,"[[0.08343895062459762, 0.115425333839752, 0.08805006301025121, 0.04351874364281667, 0.0161318542840966, 0.0062717371279965555], [0.0801019426611081, 0.12706492567962815, 0.09172615314092925, 0.04533565118990428, 0.01680535920045764, 0.006533582153090414], [0.04346311249500796, 0.06444493005197306, 0.04777786001728152, 0.023614207313541392, 0.008753491473538376, 0.0034031796039909706], [0.015092565813891517, 0.022378501960547647, 0.01659086189100101, 0.00820003348962725, 0.003039649914186201, 0.0011817541174858645], [0.003930670109155372, 0.005828201104350128, 0.004320882593737577, 0.0021355962219547974, 0.0007916388245258689, 0.00030777308797272487], [0.0009854150333642106, 0.0014611241407207836, 0.0010832409098268708, 0.0005353918196819309, 0.00019846305515834573, 7.715840285014888e-05]]","[{""score"": ""1-1"", ""prob"": 0.12706492567962815}, {""score"": ""0-1"", ""prob"": 0.115425333839752}, {""score"": ""1-2"", ""prob"": 0.09172615314092925}]",0.3328,0.4236,0.2436,48,0.33,0.4286,0.2414,365763,-0.0766,-0.1173,0.194,0.194,0.3879,0.3923,0.01,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.124,0.2083,0.6677,0.1176,0.2472,0.6352,0.7202,1.9796,"[[0.06980704796112512, 0.13047904846577085, 0.13170836039149042, 0.08690929929943253, 0.04301108685659991, 0.024732760504235687], [0.04582487711614135, 0.0984241788291079, 0.09485834007206624, 0.06259338316767328, 0.030977230995703275, 0.017812905724877117], [0.01743369237027127, 0.03451147634664577, 0.03415920088323084, 0.022540347511470188, 0.011155133598000602, 0.006414561170982506], [0.004185335728765743, 0.008285227933262132, 0.008200656572698707, 0.0054112989821607305, 0.0026780316077207812, 0.0015399544447077316], [0.0007535854191316032, 0.0014917864107712705, 0.0014765590196306533, 0.000974324707929841, 0.00048218965032635305, 0.00027727458222350995], [0.00012305008883924378, 0.00024358811319108672, 0.00024110169057054014, 0.00015909376538520835, 7.873490888185546e-05, 4.527510897806896e-05]]","[{""score"": ""0-2"", ""prob"": 0.13170836039149042}, {""score"": ""0-1"", ""prob"": 0.13047904846577085}, {""score"": ""1-1"", ""prob"": 0.0984241788291079}]",0.0537,0.116,0.8304,48,0.0553,0.1055,0.8392,366381,0.0639,0.1312,-0.1952,0.1952,0.3903,0.408,0.0209,model_under_concentrated,,True
2026-06-25,Ecuador,Germany,True,0.3359,0.2764,0.3878,0.3295,0.3153,0.3552,1.1963,1.3052,"[[0.08541762318998773, 0.1035253467939655, 0.06981791626154715, 0.03037645406133392, 0.009912165215769958, 0.0032753483479413363], [0.09459227887504727, 0.13143135830933494, 0.08351990749065573, 0.036337931134935046, 0.011857459606097633, 0.003918146024223246], [0.058644897418155775, 0.07654585503586782, 0.049955479343699295, 0.02173468365499698, 0.0070922621470507615, 0.0023435474087489926], [0.02338471588875434, 0.030522741982346453, 0.01991980109044039, 0.008666728472214976, 0.0028280471553182992, 0.0009344920485521253], [0.00699351044940778, 0.00912823213305621, 0.005957281573949457, 0.0025919004712716214, 0.0008457651325003978, 0.00027947228170433413], [0.0020735999647302243, 0.002706552305324364, 0.0017663545298163784, 0.0007685074276636295, 0.0002507722783300325, 8.286449525992438e-05]]","[{""score"": ""1-1"", ""prob"": 0.13143135830933494}, {""score"": ""0-1"", ""prob"": 0.1035253467939655}, {""score"": ""1-0"", ""prob"": 0.09459227887504727}]",0.2555,0.2427,0.5018,48,0.2438,0.2338,0.5224,946924,0.074,0.0726,-0.1466,0.1466,0.2932,0.3344,0.0412,model_under_concentrated,,False
2026-06-25,Japan,Sweden,True,0.6952,0.1964,0.1084,0.6888,0.2353,0.0759,2.064,0.678,"[[0.06687690145146948, 0.04125685819332153, 0.01481148962114306, 0.0033473966543783313, 0.000567383732917127, 8.655031454660421e-05], [0.1305735392825232, 0.09261454062432549, 0.030570914578039277, 0.006909026694636876, 0.0011710800247409503, 0.00017863984922419107], [0.1372646593944385, 0.0930654390694293, 0.031549183844536526, 0.007130115548865255, 0.0012085545855326605, 0.00018435632439936517], [0.0944380856633737, 0.06402902207976736, 0.021705838485041134, 0.004905519497619296, 0.0008314855548464706, 0.00012683715118676326], [0.04873005220230083, 0.03303897539315996, 0.011200212658281226, 0.002531248060771557, 0.00042904654630077885, 6.544797001236985e-05], [0.02974800236122075, 0.020169145600907667, 0.0068373403587077, 0.0015452389210679398, 0.00026191799712101577, 3.995370984587528e-05]]","[{""score"": ""2-0"", ""prob"": 0.1372646593944385}, {""score"": ""1-0"", ""prob"": 0.1305735392825232}, {""score"": ""3-0"", ""prob"": 0.0944380856633737}]",0.4932,0.2784,0.2284,48,0.5124,0.2736,0.2139,839097,0.1956,-0.0431,-0.1525,0.1956,0.3912,0.3527,0.0385,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0907,0.1808,0.7285,0.0843,0.2197,0.696,0.6268,2.1753,"[[0.06291824434739329, 0.12977345683514976, 0.14357878474651325, 0.10410965163998509, 0.056617798289636916, 0.03731472725545974], [0.03580139689020915, 0.08497277069594822, 0.08999146358858957, 0.06525323320796518, 0.03548656956696872, 0.023387904592286256], [0.011919784595807857, 0.025929275500223635, 0.02820215929921051, 0.02044951825800625, 0.011121031351212108, 0.007329466425858045], [0.0024903374207437784, 0.005417266105101574, 0.005892127670939767, 0.004272409467198479, 0.0023234581387425847, 0.0015313065741824642], [0.0003902197488957509, 0.0008488505218713862, 0.0009232582545095925, 0.0006694588996587019, 0.0003640708459495148, 0.00023994582496432443], [5.4521831835243484e-05, 0.00011860210954903403, 0.00012899842059587918, 9.353736106664881e-05, 5.086828510126804e-05, 3.352543267042248e-05]]","[{""score"": ""0-2"", ""prob"": 0.14357878474651325}, {""score"": ""0-1"", ""prob"": 0.12977345683514976}, {""score"": ""0-3"", ""prob"": 0.10410965163998509}]",0.0443,0.1071,0.8487,47,0.0372,0.0943,0.8685,268895,0.04,0.1126,-0.1527,0.1527,0.3053,0.345,0.0397,model_under_concentrated,,True
2026-06-26,Egypt,Iran,True,0.2278,0.2586,0.5136,0.2214,0.2975,0.481,0.9666,1.5809,"[[0.08150436658698527, 0.12051417690952852, 0.09781270916251299, 0.051543731640289456, 0.02037125053191237, 0.008612429515038725], [0.07243391766075327, 0.12284541348630651, 0.09454973831779478, 0.04982426496760168, 0.019691678346199355, 0.00832512424918548], [0.036569727690334765, 0.05781273966445314, 0.0456978090705498, 0.024081079314224044, 0.009517388131934555, 0.004023701653717654], [0.011783261476888338, 0.018628047600736428, 0.014724452907028977, 0.007759249852992035, 0.0030666313374069338, 0.001296491160454389], [0.0028475448096394415, 0.004501656893826402, 0.003558313590208389, 0.0018751015318568447, 0.000741082608158906, 0.0003133102564121514], [0.0006531031091204682, 0.0010324845823669001, 0.0008161225983604362, 0.000430066854866218, 0.0001699721647453099, 7.18597656091027e-05]]","[{""score"": ""1-1"", ""prob"": 0.12284541348630651}, {""score"": ""0-1"", ""prob"": 0.12051417690952852}, {""score"": ""0-2"", ""prob"": 0.09781270916251299}]",0.3928,0.3508,0.2564,45,0.397,0.3568,0.2462,180752,-0.1714,-0.0533,0.2246,0.2246,0.4493,0.4697,0.0204,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1171,0.2033,0.6796,0.1108,0.2422,0.6471,0.7019,2.0155,"[[0.06857221031257277, 0.13059682433156525, 0.13414835825874594, 0.09012335441236823, 0.045409905398569025, 0.026789246920306764], [0.04383763501110975, 0.09596023073143062, 0.09415948724632899, 0.06325808940590984, 0.03187346802997347, 0.018803523102877247], [0.016270328688336097, 0.032792125475505855, 0.033045536872657044, 0.022200604390380515, 0.011186083249248024, 0.006599149317863498], [0.0038067450756473263, 0.007672325775654454, 0.0077316160706876295, 0.005194243033335927, 0.0026171915847884885, 0.0015439933421411008], [0.0006679939453844774, 0.0013463121546910875, 0.0013567162025890115, 0.0009114671006788874, 0.0004592553737664263, 0.0002709344029528471], [0.0001059483524805105, 0.0002135342029663276, 0.00021518435524918832, 0.00014456483973299163, 7.284100485427038e-05, 4.297202665006663e-05]]","[{""score"": ""0-2"", ""prob"": 0.13414835825874594}, {""score"": ""0-1"", ""prob"": 0.13059682433156525}, {""score"": ""1-1"", ""prob"": 0.09596023073143062}]",0.0692,0.1399,0.7909,45,0.0647,0.1343,0.801,141039,0.0416,0.1023,-0.1438,0.1438,0.2877,0.3079,0.0202,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.2944,0.2727,0.4329,0.288,0.3116,0.4004,1.1092,1.4015,"[[0.08461474584310666, 0.11040522949100645, 0.07975746176182882, 0.03726115479186061, 0.013055772078438955, 0.004720971202522082], [0.08666705223056413, 0.12965347285748155, 0.08846876315336397, 0.04133090754499911, 0.014481754838699042, 0.005236607007592428], [0.04995697182098933, 0.07001681418272176, 0.04906576689500296, 0.022922584230621, 0.00803174342919668, 0.0029042808964092445], [0.018471130726670046, 0.025888072889370888, 0.018141615904371907, 0.008475414631497192, 0.0029696632409059232, 0.001073831142063071], [0.005122147988837671, 0.007178907585430725, 0.005030771683331393, 0.0023502799396361066, 0.0008235042468173612, 0.00029777938914848505], [0.0013849277426889847, 0.0019410349523149024, 0.0013602213927756573, 0.0006354693184540457, 0.00022265929842811194, 8.051367085282115e-05]]","[{""score"": ""1-1"", ""prob"": 0.12965347285748155}, {""score"": ""0-1"", ""prob"": 0.11040522949100645}, {""score"": ""1-2"", ""prob"": 0.08846876315336397}]",0.4029,0.2735,0.3237,47,0.403,0.2736,0.3234,404736,-0.1149,0.0381,0.0767,0.1149,0.2297,0.23,0.0005,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0852,0.1753,0.7395,0.0788,0.2143,0.707,0.6099,2.2145,"[[0.061511971594026445, 0.12926080185385397, 0.1455192802405263, 0.10741676534842662, 0.059468209945345636, 0.040241640960677685], [0.0340306550106053, 0.08231693311979485, 0.08874860377852908, 0.0655108239356439, 0.03626818792076493, 0.02454237983526253], [0.011037150044644426, 0.02444160569997316, 0.027062787348933155, 0.019976714243843122, 0.011059534634259405, 0.007483894712033104], [0.002243761455612094, 0.0049687765918774735, 0.005501641174519257, 0.004061101031408179, 0.0022483120578214166, 0.0015214139904591675], [0.0003421036306469385, 0.0007575834354865022, 0.0008388286622947993, 0.000619191226319449, 0.0003427974555335125, 0.0002319681749373582], [4.6369332414555235e-05, 0.00010268420152514611, 0.00011369632355917917, 8.392627621954055e-05, 4.6463374669360314e-05, 3.14413775525487e-05]]","[{""score"": ""0-2"", ""prob"": 0.1455192802405263}, {""score"": ""0-1"", ""prob"": 0.12926080185385397}, {""score"": ""0-3"", ""prob"": 0.10741676534842662}]",0.1361,0.2234,0.6405,47,0.1244,0.2239,0.6517,136879,-0.0573,-0.0091,0.0665,0.0665,0.1329,0.1105,0.0234,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1808,0.241,0.5782,0.1744,0.28,0.5457,0.8605,1.7362,"[[0.07753232667143332, 0.12638308157355335, 0.11231958453319928, 0.06500130916209176, 0.028213046351259652, 0.013521297423772975], [0.06112037308046495, 0.1143391497324543, 0.09664566731055257, 0.05593053897179474, 0.02427598626555723, 0.011634434171529005], [0.027588846939851353, 0.0478984455867403, 0.041579503025766594, 0.02406278604231409, 0.010444166536082185, 0.005005438984488779], [0.00791296410717081, 0.013738112417074875, 0.011925729109092802, 0.0069016281356914155, 0.0029955697354627497, 0.0014356474959336092], [0.0017021824371063468, 0.002955248293638278, 0.0025653808565604163, 0.0014846307958565036, 0.0006443863669508149, 0.00030882661924870326], [0.0003407149134087289, 0.0005915330487018484, 0.0005134957906681683, 0.00029716900023600584, 0.0001289826756705606, 6.181583862098002e-05]]","[{""score"": ""0-1"", ""prob"": 0.12638308157355335}, {""score"": ""1-1"", ""prob"": 0.1143391497324543}, {""score"": ""0-2"", ""prob"": 0.11231958453319928}]",0.2062,0.2324,0.5614,43,0.204,0.2239,0.5721,351886,-0.0318,0.0476,-0.0157,0.0476,0.0951,0.1121,0.0214,model_under_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.6146,0.2289,0.1565,0.6082,0.2678,0.124,1.8303,0.8027,"[[0.07471294980545816, 0.054835905430391026, 0.02315365069134519, 0.00619544632705367, 0.0012433316360047231, 0.00022972003469271088], [0.1286765076331931, 0.10843274932919082, 0.042377409676038966, 0.011339333508456357, 0.0022756313811820206, 0.00042044946391999426], [0.120365100699758, 0.09662176357975054, 0.038781030144894715, 0.010377015442336126, 0.0020825088146477107, 0.00038476781519531045], [0.07343350516725766, 0.05894794034029686, 0.02365990607726403, 0.006330909978684831, 0.0012705171259130576, 0.00023474287132296712], [0.033600767476202296, 0.02697264732309833, 0.010825998306906403, 0.0028968171085125647, 0.0005813470353226737, 0.00010741065155549687], [0.017311094503126782, 0.013896291123122847, 0.005577547593645893, 0.0014924383724047995, 0.00029950963098420385, 5.533790086897697e-05]]","[{""score"": ""1-0"", ""prob"": 0.1286765076331931}, {""score"": ""2-0"", ""prob"": 0.120365100699758}, {""score"": ""1-1"", ""prob"": 0.10843274932919082}]",0.7622,0.1552,0.0826,43,0.7734,0.1527,0.0739,67838,-0.154,0.1126,0.0414,0.154,0.308,0.3304,0.0224,model_under_concentrated,,True
