date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-20,Tunisia,Japan,True,0.0843,0.1745,0.7412,0.0779,0.2134,0.7087,0.184,0.2672,0.5488,41,0.1658,0.2663,0.5678,11755,-0.1061,-0.0538,0.1599,0.1599,0.3198,0.2817,0.0381,model_over_concentrated,,True
2026-06-21,Belgium,Iran,True,0.3882,0.2764,0.3354,0.3818,0.3153,0.3029,0.6758,0.2048,0.1194,40,0.6985,0.196,0.1055,19971,-0.294,0.1105,0.1835,0.294,0.588,0.6334,0.0454,model_under_concentrated,,True
2026-06-21,New Zealand,Egypt,True,0.2362,0.261,0.5028,0.2298,0.2999,0.4703,0.1954,0.2588,0.5458,41,0.194,0.2537,0.5522,7696,0.0344,0.0411,-0.0755,0.0755,0.151,0.1639,0.0129,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9193,0.0653,0.0154,0.8975,0.1025,0.0,0.8572,0.1008,0.0421,41,0.8763,0.0851,0.0386,18746,0.0403,0.0017,-0.0421,0.0421,0.0841,0.0772,0.0383,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.7489,0.1706,0.0805,0.7425,0.2095,0.048,0.6594,0.2126,0.128,41,0.6847,0.202,0.1133,9100,0.0831,-0.0031,-0.08,0.0831,0.1662,0.1306,0.0506,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8296,0.1254,0.045,0.8232,0.1643,0.0125,0.8438,0.1128,0.0433,40,0.865,0.095,0.04,21354,-0.0206,0.0515,-0.0308,0.0515,0.1029,0.1386,0.0423,model_under_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4328,0.2727,0.2945,0.4264,0.3116,0.262,0.4457,0.2746,0.2797,40,0.445,0.27,0.285,19498,-0.0193,0.037,-0.0177,0.037,0.074,0.0832,0.0106,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7665,0.1614,0.0721,0.7601,0.2003,0.0396,0.5749,0.2473,0.1777,41,0.599,0.2376,0.1634,13226,0.1852,-0.047,-0.1381,0.1852,0.3703,0.3222,0.0481,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.2637,0.2676,0.4687,0.2573,0.3065,0.4362,0.1505,0.2297,0.6198,40,0.1357,0.206,0.6583,40184,0.1068,0.0768,-0.1836,0.1836,0.3672,0.4442,0.077,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.658,0.2123,0.1297,0.6516,0.2512,0.0971,0.7591,0.1554,0.0855,40,0.7811,0.1443,0.0746,13616,-0.1075,0.0958,0.0116,0.1075,0.2149,0.2589,0.044,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7502,0.1699,0.0799,0.7438,0.2088,0.0474,0.6417,0.2292,0.1292,40,0.6617,0.2239,0.1144,7850,0.1021,-0.0204,-0.0818,0.1021,0.2043,0.1642,0.0401,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8841,0.0903,0.0257,0.8717,0.1283,0.0,0.7179,0.1807,0.1014,40,0.7313,0.1642,0.1045,27642,0.1538,-0.0524,-0.1014,0.1538,0.3076,0.2808,0.033,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2384,0.2616,0.5,0.232,0.3005,0.4675,0.1452,0.2385,0.6163,40,0.135,0.235,0.63,8929,0.0868,0.062,-0.1488,0.1488,0.2976,0.325,0.0274,model_under_concentrated,,False
2026-06-24,Mexico,Czech Republic,False,0.7112,0.189,0.0998,0.7048,0.228,0.0672,0.5108,0.271,0.2182,33,0.522,0.2683,0.2098,7843,0.194,-0.043,-0.151,0.194,0.388,0.3657,0.0223,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.1333,0.2148,0.6519,0.1269,0.2537,0.6194,0.2497,0.2824,0.4679,33,0.2338,0.2736,0.4925,3075,-0.1228,-0.0287,0.1515,0.1515,0.303,0.2537,0.0493,model_over_concentrated,,True
2026-06-24,Canada,Switzerland,False,0.4112,0.2749,0.3139,0.4048,0.3138,0.2814,0.2737,0.28,0.4463,37,0.2709,0.2906,0.4384,2706,0.1311,0.0338,-0.1649,0.1649,0.3298,0.3141,0.0213,disagree_on_favorite,,True
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4719,0.267,0.2611,0.4655,0.306,0.2286,0.6067,0.2382,0.1551,37,0.615,0.235,0.15,8325,-0.1412,0.0678,0.0735,0.1412,0.2825,0.2991,0.0166,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1241,0.2084,0.6674,0.1178,0.2474,0.6349,0.1463,0.2053,0.6484,33,0.1343,0.204,0.6617,13030,-0.0285,0.0421,-0.0135,0.0421,0.0841,0.0867,0.0266,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7456,0.1723,0.0822,0.7392,0.2112,0.0496,0.7113,0.1873,0.1013,33,0.734,0.1724,0.0936,11316,0.0279,0.0239,-0.0517,0.0517,0.1035,0.088,0.0453,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3141,0.2749,0.4111,0.3077,0.3138,0.3785,0.3715,0.2755,0.353,32,0.3756,0.2683,0.3561,9008,-0.0638,0.0383,0.0255,0.0638,0.1276,0.1358,0.0144,disagree_on_favorite,,False
2026-06-25,Paraguay,Australia,True,0.2643,0.2677,0.4681,0.2579,0.3066,0.4355,0.4353,0.2923,0.2725,32,0.4439,0.2976,0.2585,1577,-0.1774,0.0143,0.163,0.1774,0.3547,0.372,0.0279,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.125,0.2091,0.6659,0.1186,0.248,0.6333,0.0746,0.1573,0.7681,32,0.0743,0.1485,0.7772,4676,0.044,0.0907,-0.1348,0.1348,0.2695,0.2877,0.0182,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.3382,0.2765,0.3853,0.3318,0.3154,0.3528,0.1987,0.2511,0.5502,33,0.1912,0.2451,0.5637,14175,0.1331,0.0643,-0.1974,0.1974,0.3948,0.4218,0.027,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6956,0.1962,0.1082,0.6892,0.2352,0.0757,0.4555,0.2786,0.2659,32,0.4581,0.2808,0.2611,3721,0.2337,-0.0434,-0.1902,0.2337,0.4673,0.4621,0.0096,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0903,0.1803,0.7294,0.0839,0.2193,0.6969,0.1476,0.224,0.6284,32,0.1317,0.2195,0.6488,9300,-0.0637,-0.0047,0.0685,0.0685,0.1369,0.0961,0.0408,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2245,0.2576,0.518,0.2181,0.2965,0.4854,0.4224,0.3105,0.2671,32,0.4328,0.3035,0.2637,4584,-0.2043,-0.014,0.2183,0.2183,0.4366,0.4434,0.0208,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1171,0.2032,0.6797,0.1107,0.2421,0.6472,0.0967,0.1707,0.7326,32,0.0846,0.1542,0.7612,8740,0.014,0.0714,-0.0854,0.0854,0.1708,0.228,0.0572,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.2972,0.273,0.4298,0.2908,0.312,0.3973,0.365,0.2874,0.3476,32,0.3731,0.2736,0.3532,2869,-0.0742,0.0246,0.0497,0.0742,0.1485,0.1648,0.0275,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0855,0.1757,0.7388,0.0791,0.2146,0.7062,0.1782,0.2442,0.5776,32,0.1724,0.2414,0.5862,5647,-0.0991,-0.0296,0.1286,0.1286,0.2573,0.2401,0.0172,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1792,0.2403,0.5805,0.1728,0.2793,0.5479,0.2193,0.2628,0.5179,32,0.2139,0.2537,0.5323,11467,-0.0465,0.0165,0.03,0.0465,0.093,0.0823,0.0289,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.5989,0.2343,0.1668,0.5925,0.2733,0.1343,0.6591,0.2154,0.1255,32,0.6782,0.2079,0.1139,5409,-0.0666,0.0579,0.0088,0.0666,0.1333,0.1715,0.0382,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3751,0.2768,0.3481,0.3687,0.3157,0.3155,0.2685,0.295,0.4365,32,0.2611,0.3005,0.4384,8845,0.1002,0.0207,-0.121,0.121,0.2419,0.2457,0.0148,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0456,0.1263,0.8281,0.0392,0.1653,0.7955,0.0702,0.1467,0.7831,32,0.0663,0.1229,0.8108,9846,-0.031,0.0186,0.0124,0.031,0.062,0.0848,0.0554,model_over_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.35,0.2769,0.3731,0.3436,0.3158,0.3406,0.2701,0.2859,0.444,33,0.2683,0.278,0.4537,9340,0.0735,0.0299,-0.1034,0.1034,0.2068,0.2262,0.0194,disagree_on_favorite,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2518,0.265,0.4832,0.2454,0.3039,0.4507,0.4048,0.2924,0.3027,33,0.4167,0.2794,0.3039,1965,-0.1594,0.0115,0.148,0.1594,0.3189,0.3426,0.0261,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1293,0.2121,0.6586,0.1229,0.251,0.626,0.1017,0.1676,0.7307,32,0.0945,0.1542,0.7512,16692,0.0212,0.0834,-0.1047,0.1047,0.2093,0.2504,0.0411,model_under_concentrated,,False
2026-06-27,Croatia,Ghana,True,0.796,0.1451,0.0588,0.7896,0.1841,0.0263,0.5702,0.2528,0.177,32,0.5862,0.2512,0.1626,2366,0.2194,-0.0687,-0.1507,0.2194,0.4388,0.4068,0.032,model_over_concentrated,,True
