date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-26,Egypt,Iran,True,0.2298,0.2592,0.511,0.2234,0.2981,0.4785,0.9709,1.5751,"[[0.08163289407121022, 0.12024268547389153, 0.09724497299770796, 0.0510561075884784, 0.02010432551213512, 0.008458373378966027], [0.07287821143693947, 0.12312420691934604, 0.09441582742940993, 0.04957073352680948, 0.019519430872618704, 0.008212294133711101], [0.03695037528034846, 0.0581996871692048, 0.04583449506120088, 0.024064286707791163, 0.009475776279113687, 0.003986687032893198], [0.011958459645358884, 0.01883549504179443, 0.014833677747415909, 0.007788061672069518, 0.0030666992522399455, 0.0012902341489041368], [0.002902638119464486, 0.004571878613857718, 0.003600530482888069, 0.0018903709471363849, 0.0007443699618905023, 0.00031317434976648053], [0.000669212563464758, 0.001054061333554695, 0.0008301138947114308, 0.00043583110789774794, 0.0001716168912075097, 7.220335460119328e-05]]","[{""score"": ""1-1"", ""prob"": 0.12312420691934604}, {""score"": ""0-1"", ""prob"": 0.12024268547389153}, {""score"": ""0-2"", ""prob"": 0.09724497299770796}]",0.3848,0.3671,0.248,49,0.3892,0.3695,0.2414,672273,-0.1614,-0.069,0.2305,0.2305,0.4609,0.4743,0.0134,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1175,0.2035,0.679,0.1111,0.2424,0.6465,0.7027,2.0138,"[[0.06863029480291925, 0.1305939123840912, 0.1340368866437647, 0.08997355696650533, 0.045296715455947774, 0.026690686921834544], [0.04392899429229905, 0.0960756230647706, 0.0941942914029412, 0.0632288294339936, 0.03183222262236974, 0.018756854210899482], [0.016323046170111762, 0.032871008001477645, 0.03309747322199142, 0.022216999118315164, 0.011185031705726644, 0.00659068050438838], [0.003823668260358676, 0.00770002294126854, 0.007753072345572695, 0.005204324822940616, 0.002620090041931163, 0.0015438647661818149], [0.0006717697854726267, 0.0013527959036135253, 0.0013621160079014193, 0.0009143335487762041, 0.0004603164305948336, 0.00027123736479153093], [0.0001066915773920475, 0.00021485326069626943, 0.00021633349492150211, 0.00014521595149262164, 7.310820930281474e-05, 4.307836244363187e-05]]","[{""score"": ""0-2"", ""prob"": 0.1340368866437647}, {""score"": ""0-1"", ""prob"": 0.1305939123840912}, {""score"": ""1-1"", ""prob"": 0.0960756230647706}]",0.0585,0.1224,0.8191,49,0.0547,0.1144,0.8308,430495,0.0526,0.12,-0.1726,0.1726,0.3452,0.3687,0.0235,model_under_concentrated,,True
2026-06-26,Cape Verde,Saudi Arabia,True,0.2959,0.2729,0.4312,0.2895,0.3118,0.3987,1.1124,1.3978,"[[0.08465823832631028, 0.11015810918831433, 0.07937497899143513, 0.03698411595602435, 0.012924332551913957, 0.00465762187049302], [0.08697099911977352, 0.12974956826133613, 0.08829952261370742, 0.04114243335496605, 0.01437748279036323, 0.005181302633466825], [0.050272136314007725, 0.0702716602543585, 0.04911374965308611, 0.022884146053139584, 0.007997009151415676, 0.0028819317804268806], [0.01864149842390129, 0.026057556728726956, 0.018211955048641513, 0.008485710054519067, 0.0029653848915607195, 0.0010686541428646093], [0.005184364873382444, 0.00724683599561791, 0.005064905078056352, 0.0023599506934459205, 0.0008246996522637375, 0.0002972021279661935], [0.0014066722299425113, 0.001966281926320642, 0.0013742592380362924, 0.0006403247428721363, 0.00022376551944457775, 8.063976789833959e-05]]","[{""score"": ""1-1"", ""prob"": 0.12974956826133613}, {""score"": ""0-1"", ""prob"": 0.11015810918831433}, {""score"": ""1-2"", ""prob"": 0.08829952261370742}]",0.3623,0.2891,0.3486,49,0.3632,0.2836,0.3532,1897050,-0.0728,0.0227,0.0501,0.0728,0.1456,0.1474,0.011,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0862,0.1763,0.7376,0.0798,0.2152,0.705,0.6129,2.2074,"[[0.061766076615991934, 0.1293617857329776, 0.1451799284533009, 0.10682407007210429, 0.05895123762118643, 0.03970299064114682], [0.03434470718437885, 0.08279450638170359, 0.08897845889967114, 0.06547076603267335, 0.03613027179200418, 0.024333328708683405], [0.011191687779645982, 0.024704688568211643, 0.027266738014363773, 0.020062993302969075, 0.011071833200113748, 0.007456754220312972], [0.002286402217644249, 0.005047036322019016, 0.005570449380954595, 0.004098762696357245, 0.002261916565271449, 0.0015233751799937176], [0.0003503248484796834, 0.0007733119838400528, 0.0008535098594145529, 0.0006280165447158205, 0.00034657313218443536, 0.00023341307797491236], [4.7743678527574324e-05, 0.00010539006558685888, 0.00011631975443605105, 8.558861910889834e-05, 4.723237955034128e-05, 3.1810472500959734e-05]]","[{""score"": ""0-2"", ""prob"": 0.1451799284533009}, {""score"": ""0-1"", ""prob"": 0.1293617857329776}, {""score"": ""0-3"", ""prob"": 0.10682407007210429}]",0.1331,0.2389,0.628,49,0.1256,0.2261,0.6482,1430132,-0.0533,-0.0237,0.077,0.077,0.154,0.1135,0.0405,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1807,0.241,0.5783,0.1743,0.2799,0.5458,0.8602,1.7365,"[[0.07752135495066187, 0.12639435502804416, 0.11235372002843709, 0.06503546490862168, 0.028234123187977436, 0.013535469072855437], [0.061093775319776056, 0.1143159509117695, 0.09664745925334481, 0.05594396378853737, 0.024287191111013594, 0.011643305583140487], [0.027569274118939124, 0.04787506525991203, 0.04156841169906424, 0.024061695328622734, 0.010446006205605726, 0.0050078266284195845], [0.007905094423754042, 0.01372748915296993, 0.011919146587209084, 0.006899346451696987, 0.002995242640418547, 0.0014359225485828639], [0.001700004439150389, 0.0029521206512490095, 0.0025632334065805082, 0.0014837165714146434, 0.0006441321902168961, 0.000308797665911721], [0.0003401664323175883, 0.0005907116043816485, 0.0005128962860529423, 0.0002968877969053084, 0.00012888916289918706, 6.17896035457918e-05]]","[{""score"": ""0-1"", ""prob"": 0.12639435502804416}, {""score"": ""1-1"", ""prob"": 0.1143159509117695}, {""score"": ""0-2"", ""prob"": 0.11235372002843709}]",0.1943,0.2076,0.598,49,0.194,0.194,0.6119,3315213,-0.02,0.0723,-0.0522,0.0723,0.1445,0.1717,0.0278,model_under_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.6168,0.2281,0.1551,0.6104,0.267,0.1226,1.8362,0.7992,"[[0.07452638315485019, 0.05445385620537364, 0.022896070791586277, 0.006099840672690906, 0.0012188135871948583, 0.00022406536737557806], [0.12879063897759674, 0.10804583018312751, 0.04204228950753184, 0.011200667129546444, 0.0022380134196383445, 0.00041143395867194923], [0.1208520951306979, 0.09659017898333493, 0.03859950738107984, 0.010283460739275222, 0.002054745745823619, 0.0003777422283755434], [0.07397046153065533, 0.059120366188099426, 0.023625766460619268, 0.006294242033569363, 0.0012576570640529692, 0.00023120631001340077], [0.033956563846539584, 0.02713954256274346, 0.010845543351260261, 0.0028894078400456577, 0.0005773346753402071, 0.00010613658026777643], [0.017573137707067192, 0.01404520554309574, 0.005612765404679958, 0.0014953209663520284, 0.00029878116639449955, 5.4927605432400026e-05]]","[{""score"": ""1-0"", ""prob"": 0.12879063897759674}, {""score"": ""2-0"", ""prob"": 0.1208520951306979}, {""score"": ""1-1"", ""prob"": 0.10804583018312751}]",0.7797,0.1443,0.0761,49,0.791,0.1343,0.0746,406401,-0.1693,0.1227,0.0465,0.1693,0.3385,0.3613,0.0228,model_under_concentrated,,True
2026-06-27,Algeria,Austria,True,0.3924,0.2761,0.3315,0.386,0.3151,0.2989,1.315,1.1871,"[[0.08536854665626384, 0.09378885317240135, 0.05771688015703754, 0.02283828522250497, 0.006777747737992871, 0.0019907030064224285], [0.10426509781169664, 0.13132244433841742, 0.07589626747079853, 0.030031779249077666, 0.008912570356760421, 0.0026177251337785104], [0.0708229788452902, 0.0840729117777315, 0.049900855697036756, 0.019745522837603127, 0.005859904605104684, 0.0017211218483892765], [0.031043487514085248, 0.03685126536044255, 0.02187279631596782, 0.008654957778706606, 0.0025685431255253574, 0.0007544108632793684], [0.01020535424465474, 0.01211462523972067, 0.007190546314242243, 0.0028452637631050564, 0.0008443926436024779, 0.0002480078986708081], [0.003403846162028087, 0.004040655487116497, 0.002398301214035584, 0.0009489959787604011, 0.00028163477624272137, 8.271939550608327e-05]]","[{""score"": ""1-1"", ""prob"": 0.13132244433841742}, {""score"": ""1-0"", ""prob"": 0.10426509781169664}, {""score"": ""0-1"", ""prob"": 0.09378885317240135}]",0.2429,0.4253,0.3318,48,0.2338,0.4328,0.3333,494139,0.1431,-0.1102,-0.0329,0.1431,0.2862,0.3043,0.0181,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0447,0.1249,0.8303,0.0383,0.1639,0.7978,0.4677,2.611,"[[0.04754158916448257, 0.11865003395728016, 0.15687691427938474, 0.13653364418791217, 0.08912131565466935, 0.07771160363107692], [0.02000843673886258, 0.057721063930579436, 0.07337291726530253, 0.06385816437649287, 0.04168293945697701, 0.036346501905451384], [0.005033948153026085, 0.01314348811250133, 0.017158627235723197, 0.014933554223172971, 0.009747765890858339, 0.008499813020424435], [0.0007848094646822157, 0.0020491140464822706, 0.002675087753427609, 0.002328191379691886, 0.001519709519863315, 0.0013251494659213391], [9.176582830186645e-05, 0.000239597833897907, 0.00031279139016610074, 0.00027222965575370765, 0.00017769587287655588, 0.00015494644730525413], [9.300559867963802e-06, 2.428348372851343e-05, 3.170172496949253e-05, 2.7590752004589467e-05, 1.800965713012454e-05, 1.5703979751049705e-05]]","[{""score"": ""0-2"", ""prob"": 0.15687691427938474}, {""score"": ""0-3"", ""prob"": 0.13653364418791217}, {""score"": ""0-1"", ""prob"": 0.11865003395728016}]",0.0628,0.1278,0.8094,48,0.0514,0.1048,0.8437,637833,-0.0245,0.0361,-0.0116,0.0361,0.0722,0.1181,0.0687,model_under_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3444,0.2767,0.3789,0.338,0.3156,0.3464,1.2141,1.2866,"[[0.08549035069367494, 0.1020775307043932, 0.06788969261435406, 0.02911462197083939, 0.009364395166583, 0.0030389326189799067], [0.09613440259558544, 0.13159281727914196, 0.08242525768260822, 0.035348226304544685, 0.011369364846471233, 0.003689585186699487], [0.060458817531613376, 0.07778363177614578, 0.05003648449726455, 0.02145824019506033, 0.006901804906388992, 0.002239773064544261], [0.024467796815326803, 0.03147918162411578, 0.02024985909445139, 0.008684190041141281, 0.0027931733864998243, 0.0009064403587955583], [0.007426622436211339, 0.0095547628700589, 0.006146366958007711, 0.002635880994379653, 0.000847801880037434, 0.0002751285845851764], [0.002242597751567421, 0.002885226751891418, 0.0018560023535231912, 0.0007959500893128333, 0.0002560085161561695, 8.307985904523849e-05]]","[{""score"": ""1-1"", ""prob"": 0.13159281727914196}, {""score"": ""0-1"", ""prob"": 0.1020775307043932}, {""score"": ""1-0"", ""prob"": 0.09613440259558544}]",0.2306,0.2589,0.5105,49,0.2284,0.2487,0.5228,587456,0.1074,0.0567,-0.1641,0.1641,0.3282,0.3529,0.0247,model_under_concentrated,,True
2026-06-27,DR Congo,Uzbekistan,True,0.2452,0.2634,0.4915,0.2388,0.3023,0.4589,1.0044,1.5305,"[[0.08256293654719656, 0.11803329400400228, 0.09284008517477774, 0.047362543527072566, 0.01812156778882889, 0.0073418440601690635], [0.07633185255649294, 0.125148129762928, 0.09324910377502588, 0.047571205132899023, 0.018201404620918543, 0.007374189471906645], [0.03998640117756006, 0.061197412605703425, 0.04682996217892236, 0.023890393011756328, 0.009140796592075789, 0.003703338692699407], [0.013387522088749316, 0.020489008485538144, 0.015678759143682292, 0.007998548374822915, 0.0030603558380205846, 0.0012398847380758102], [0.0033616256226878904, 0.00514481884338681, 0.003936958469233668, 0.002008446744876686, 0.000768459654552366, 0.0003113368013187488], [0.0008068376447361495, 0.001234829211848192, 0.000944925656593691, 0.0004820555954468776, 0.00018444117440359956, 7.472523109068066e-05]]","[{""score"": ""1-1"", ""prob"": 0.125148129762928}, {""score"": ""0-1"", ""prob"": 0.11803329400400228}, {""score"": ""1-2"", ""prob"": 0.09324910377502588}]",0.5551,0.2319,0.213,46,0.5578,0.2362,0.206,211611,-0.3163,0.0704,0.2459,0.3163,0.6326,0.638,0.014,disagree_on_favorite,,True
