date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-17,Portugal,DR Congo,True,0.7752,0.1567,0.0681,0.7688,0.1956,0.0355,2.3526,0.5546,"[[0.05655137745461124, 0.028372777034606313, 0.00840178898870596, 0.0015532748580347215, 0.0002153704515650763, 2.6286076839086518e-05], [0.1265929487911802, 0.07320326030638061, 0.019766409211577258, 0.0036543010665038957, 0.0005066897637443708, 6.184175204433136e-05], [0.15117786209771256, 0.08384670429243339, 0.023251651145055917, 0.00429863272928641, 0.0005960300375879357, 7.274577943532833e-05], [0.11855584130045417, 0.06575378451399765, 0.018234277326564224, 0.003371049256754431, 0.0004674152787059967, 5.7048280497830393e-05], [0.06972988957226009, 0.03867379357124663, 0.010724685772243078, 0.001982718774863398, 0.0002749153091997961, 3.355355801760729e-05], [0.051680865466079806, 0.02866339147930702, 0.007948686653044271, 0.0014695078809009022, 0.00020375568061952817, 2.4868487939010234e-05]]","[{""score"": ""2-0"", ""prob"": 0.15117786209771256}, {""score"": ""1-0"", ""prob"": 0.1265929487911802}, {""score"": ""3-0"", ""prob"": 0.11855584130045417}]",0.7368,0.1765,0.0867,47,0.7512,0.1741,0.0746,1394551,0.032,0.0191,-0.0512,0.0512,0.1023,0.0782,0.0289,model_over_concentrated,,False
2026-06-17,Uzbekistan,Colombia,True,0.1379,0.2178,0.6443,0.1315,0.2567,0.6118,0.7564,1.9118,"[[0.07208768644128474, 0.1299297528758286, 0.12678909541881214, 0.0807984177178934, 0.03861758152870229, 0.021140430009947527], [0.049767970502815416, 0.10303375802867946, 0.09590059652487613, 0.061114218315200704, 0.029209523837340146, 0.015990175196451094], [0.0198461513507596, 0.03794185032161573, 0.0362685938544148, 0.02311275261180567, 0.011046733754805554, 0.006047315562949479], [0.0050037367093070185, 0.009566138336742781, 0.00914426637471634, 0.005827332798829897, 0.0027851721086842307, 0.0015246872978188686], [0.0009461802170188154, 0.001808906298098333, 0.0017291325354537325, 0.0011019178930782195, 0.0005266613539693146, 0.00028831032529205193], [0.00016332881996964396, 0.00031225185835626344, 0.00029848137966423014, 0.00019021212443751928, 9.091183256657815e-05, 4.976788181365944e-05]]","[{""score"": ""0-1"", ""prob"": 0.1299297528758286}, {""score"": ""0-2"", ""prob"": 0.12678909541881214}, {""score"": ""1-1"", ""prob"": 0.10303375802867946}]",0.1024,0.2008,0.6968,49,0.0955,0.196,0.7085,264514,0.0291,0.0559,-0.085,0.085,0.17,0.1934,0.0234,model_under_concentrated,,False
2026-06-17,England,Croatia,True,0.5341,0.2536,0.2123,0.5278,0.2925,0.1797,1.629,0.9322,"[[0.08038087837908116, 0.0688133854087515, 0.03354917274329894, 0.0104247445112771, 0.0024294629920593646, 0.0005339035403777724], [0.1226153048371507, 0.1204178093201525, 0.054650626117907164, 0.016981605448805125, 0.003957524516691637, 0.0008697133306823667], [0.10244688314664592, 0.09550005220266666, 0.04451213980642539, 0.013831270555692499, 0.0032233461368636218, 0.0007083688535118264], [0.05562766381386222, 0.05185560199554165, 0.02416966014713287, 0.007510245748416639, 0.0017502456858594197, 0.0003846374162790428], [0.02265396139694115, 0.021117816663179825, 0.009842918260642293, 0.0030584929440048573, 0.0007127748225288842, 0.00015664078954243682], [0.009965539263596002, 0.009289785015116892, 0.0043299265270241635, 0.0013454393687201758, 0.00031355158400567305, 6.89067095645624e-05]]","[{""score"": ""1-0"", ""prob"": 0.1226153048371507}, {""score"": ""1-1"", ""prob"": 0.1204178093201525}, {""score"": ""2-0"", ""prob"": 0.10244688314664592}]",0.554,0.2566,0.1893,49,0.5678,0.2563,0.1759,756189,-0.0262,0.0359,-0.0096,0.0359,0.0717,0.08,0.0275,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1121,0.1993,0.6886,0.1057,0.2383,0.656,0.6881,2.0432,"[[0.0676051038365889, 0.13060873481465873, 0.13595811423518217, 0.09259812697942509, 0.047299934073439714, 0.02845743047956932], [0.04234558163559549, 0.09404635676486715, 0.09355346159475283, 0.06371723648013045, 0.03254732231810258, 0.0195817009115798], [0.01541977162655204, 0.03150621746487236, 0.03218730351474697, 0.021922075300545536, 0.011197988018690513, 0.006737133397652572], [0.0035368074468609604, 0.007226528852107143, 0.007382748429899183, 0.005028230057577922, 0.002568463941850245, 0.0015452851150066851], [0.0006084237441606116, 0.0012431527041106012, 0.0012700265732311215, 0.0008649875923688516, 0.00044184323622961517, 0.0002658296131734507], [9.436639094704047e-05, 0.00019281271516583608, 0.00019698084644609253, 0.000134159388237601, 6.852979024490987e-05, 4.123011542988755e-05]]","[{""score"": ""0-2"", ""prob"": 0.13595811423518217}, {""score"": ""0-1"", ""prob"": 0.13060873481465873}, {""score"": ""1-1"", ""prob"": 0.09404635676486715}]",0.4133,0.2942,0.2924,49,0.4171,0.2965,0.2864,534477,-0.3076,-0.0559,0.3636,0.3636,0.7271,0.7392,0.0121,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.541,0.2518,0.2072,0.5346,0.2907,0.1746,1.6453,0.9208,"[[0.07997569520378914, 0.06760570574067468, 0.03257309846239296, 0.00999790540930074, 0.0023015490686754342, 0.0004985599641742129], [0.12327106869737348, 0.11954645504406461, 0.05359292606390592, 0.016449678743740124, 0.003786767452055051, 0.0008202869410553846], [0.1039952382210223, 0.09576011529439511, 0.044088555582260096, 0.01353243102902996, 0.0031152079117296623, 0.0006748141788525938], [0.057034888461841925, 0.05251843823176982, 0.024179817202145775, 0.007421692642483619, 0.0017084968390892368, 0.0003700934012144694], [0.023460053730593573, 0.021602310725802196, 0.009945838872601366, 0.0030527509189590823, 0.0007027528013910025, 0.00015222982479642043], [0.010458433291085738, 0.009630256104847888, 0.004433830099772623, 0.0013609087262489595, 0.00031328544162228, 6.786367524260356e-05]]","[{""score"": ""1-0"", ""prob"": 0.12327106869737348}, {""score"": ""1-1"", ""prob"": 0.11954645504406461}, {""score"": ""2-0"", ""prob"": 0.1039952382210223}]",0.5399,0.2559,0.2042,49,0.5423,0.2537,0.204,249545,-0.0053,0.0348,-0.0296,0.0348,0.0697,0.0741,0.0048,model_under_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6098,0.2306,0.1596,0.6034,0.2695,0.1271,1.8176,0.8102,"[[0.07510679451584211, 0.05565474261207253, 0.023710301911072023, 0.006403639020558328, 0.0012971131554782626, 0.00024222818537123687], [0.1284216749923293, 0.10925115196809242, 0.04309596389783162, 0.011639286462052896, 0.0023576393893908966, 0.0004402751669273917], [0.11932023152331232, 0.09667743077129672, 0.039165720268958676, 0.010577812780420909, 0.002142628600647413, 0.0004001231778949705], [0.07229235080031197, 0.05857379465799952, 0.023729269989534545, 0.006408761887734089, 0.0012981508370818189, 0.00024242196625362249], [0.03284973502092745, 0.026616005875924522, 0.010782610093139923, 0.0029121494527934917, 0.0005898813711719676, 0.00011015684600824117], [0.016762739413297645, 0.0135817585876017, 0.005502208254384713, 0.0014860272808488676, 0.00030100783776231595, 5.621142767363394e-05]]","[{""score"": ""1-0"", ""prob"": 0.1284216749923293}, {""score"": ""2-0"", ""prob"": 0.11932023152331232}, {""score"": ""1-1"", ""prob"": 0.10925115196809242}]",0.473,0.2902,0.2368,49,0.4778,0.2808,0.2414,602851,0.1304,-0.0207,-0.1097,0.1304,0.2608,0.2512,0.0188,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7712,0.1588,0.0699,0.7648,0.1978,0.0374,2.3362,0.5609,"[[0.057139692085962944, 0.028999862061891236, 0.008679909442752093, 0.0016227325060779983, 0.000227530667541786, 2.8113667667753865e-05], [0.12697609453353717, 0.07426296820152695, 0.020277987948329503, 0.0037910245975076593, 0.0005315567132028523, 6.567909698943803e-05], [0.15060123531006367, 0.08446592269365519, 0.023686698458355148, 0.0044282922308753305, 0.0006209108917133744, 7.671969079822045e-05], [0.11727810659634126, 0.06577637603722139, 0.018445606644560752, 0.003448455965338571, 0.00048352361516336385, 5.9744131958463385e-05], [0.0684962224504925, 0.03841666118076055, 0.010773147799092553, 0.0020140690685394097, 0.00028240173776244553, 3.4893531891877865e-05], [0.050227768630159514, 0.02817065088115085, 0.007899868864482792, 0.0014769018138609913, 0.00020708308630215718, 2.5587166472152392e-05]]","[{""score"": ""2-0"", ""prob"": 0.15060123531006367}, {""score"": ""1-0"", ""prob"": 0.12697609453353717}, {""score"": ""3-0"", ""prob"": 0.11727810659634126}]",0.6162,0.2313,0.1525,49,0.6219,0.2338,0.1443,171359,0.1486,-0.0335,-0.1151,0.1486,0.2972,0.2858,0.0164,model_over_concentrated,,False
2026-06-18,Canada,Qatar,False,0.8676,0.1013,0.0311,0.86,0.14,0.0,2.8369,0.407,"[[0.04023795830292302, 0.01466374816821503, 0.0032312507008423652, 0.0004383258624144713, 4.4594859572015705e-05, 3.890889230645737e-06], [0.1094827647096024, 0.046266032073232995, 0.00916662597772728, 0.0012434718346276102, 0.00012650965092846924, 1.103793224363512e-05], [0.1570192779727792, 0.06389997261602792, 0.013002245816711057, 0.0017637816246969253, 0.00017944547792775705, 1.5656568587903465e-05], [0.14848089545162116, 0.06042522469761146, 0.012295210668858372, 0.001667870839792777, 0.00016968760518741225, 1.4805196875473086e-05], [0.10530510934111502, 0.04285456977067244, 0.008719966968935991, 0.0011828816132676285, 0.0001203452589893261, 1.050009074262628e-05], [0.1051473237362732, 0.04279035793656667, 0.008706901266131988, 0.001181109223570932, 0.00012016493773427696, 1.0484357762725444e-05]]","[{""score"": ""2-0"", ""prob"": 0.1570192779727792}, {""score"": ""3-0"", ""prob"": 0.14848089545162116}, {""score"": ""1-0"", ""prob"": 0.1094827647096024}]",0.7454,0.1688,0.0859,49,0.7512,0.1642,0.0846,265705,0.1146,-0.0288,-0.0859,0.1146,0.2293,0.2176,0.0117,model_over_concentrated,,False
2026-06-19,Scotland,Morocco,True,0.14,0.2191,0.6408,0.1336,0.2581,0.6083,0.7618,1.9021,"[[0.07240894335514644, 0.12981460280957424, 0.12604959698721188, 0.0799176503578396, 0.03800189166431367, 0.020654874456929543], [0.050355147926648795, 0.10368914392319259, 0.09601859562900111, 0.060877469954210214, 0.0289480359800201, 0.01573390225475222], [0.020217350380006268, 0.03845446183366687, 0.036571202633440325, 0.023186782465647253, 0.011025619388935128, 0.005992669688656569], [0.005133539065115242, 0.009764260812650109, 0.009286068344676584, 0.005887529836720987, 0.0027995977111899355, 0.0015216437056694546], [0.0009776215541747993, 0.0018594875211720627, 0.001768421444182062, 0.0011212101429867007, 0.0005331501388733029, 0.00028977897422574275], [0.00017012204962512124, 0.00032358106979458583, 0.0003077340913777333, 0.000195108799280082, 9.277679486066955e-05, 5.0426254232048216e-05]]","[{""score"": ""0-1"", ""prob"": 0.12981460280957424}, {""score"": ""0-2"", ""prob"": 0.12604959698721188}, {""score"": ""1-1"", ""prob"": 0.10368914392319259}]",0.1824,0.2644,0.5532,48,0.1741,0.2637,0.5622,191187,-0.0488,-0.0063,0.0551,0.0551,0.1102,0.0922,0.018,model_over_concentrated,,False
2026-06-19,Brazil,Haiti,True,0.7651,0.1621,0.0728,0.7587,0.201,0.0402,2.3117,0.5703,"[[0.058019518115481, 0.029958645542834846, 0.009111909423347903, 0.0017322723900002092, 0.000246992767410639, 3.1086442707447877e-05], [0.1275164211714205, 0.07585851199691804, 0.021063567287064794, 0.0040044116277977194, 0.0005709614235674454, 7.186104989213436e-05], [0.14969192266504508, 0.08537415351416959, 0.024345822935852406, 0.004628403874993251, 0.0006599321725485507, 8.305888422483605e-05], [0.11534523076308857, 0.06578512228966618, 0.018759693339879414, 0.0035664203085991482, 0.0005085112635030236, 6.400108968655479e-05], [0.06665951988051186, 0.03801808395630007, 0.010841472533099061, 0.0020610810164454897, 0.0002938753206759491, 3.698706814413488e-05], [0.04810487670454536, 0.027435769782607457, 0.007823754212981, 0.0014873801724331888, 0.0002120752758640587, 2.6691736693057078e-05]]","[{""score"": ""2-0"", ""prob"": 0.14969192266504508}, {""score"": ""1-0"", ""prob"": 0.1275164211714205}, {""score"": ""3-0"", ""prob"": 0.11534523076308857}]",0.8661,0.0895,0.0444,48,0.8802,0.0776,0.0423,419289,-0.1074,0.1115,-0.0042,0.1115,0.2231,0.247,0.0281,model_under_concentrated,,False
