date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-21,New Zealand,Egypt,True,0.2362,0.261,0.5028,0.2298,0.2999,0.4703,0.1971,0.2582,0.5448,44,0.204,0.2537,0.5423,10883,0.0327,0.0417,-0.0745,0.0745,0.1489,0.144,0.0139,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9168,0.0672,0.0161,0.8956,0.1044,0.0,0.8605,0.0991,0.0404,43,0.8711,0.0846,0.0443,36940,0.0351,0.0053,-0.0404,0.0404,0.0808,0.0886,0.029,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.7493,0.1704,0.0804,0.7429,0.2093,0.0478,0.6602,0.2122,0.1276,44,0.6847,0.202,0.1133,15761,0.0827,-0.0029,-0.0798,0.0827,0.1654,0.131,0.049,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8406,0.1186,0.0408,0.8342,0.1575,0.0082,0.85,0.1094,0.0406,43,0.8711,0.0946,0.0343,55351,-0.0158,0.0481,-0.0324,0.0481,0.0963,0.1259,0.0422,model_under_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4403,0.2718,0.2879,0.4339,0.3107,0.2554,0.4425,0.2743,0.2831,44,0.4428,0.2736,0.2836,28187,-0.0086,0.0364,-0.0277,0.0364,0.0727,0.0742,0.0015,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7685,0.1603,0.0712,0.7621,0.1992,0.0386,0.5769,0.247,0.176,44,0.6059,0.2315,0.1626,22888,0.1852,-0.0478,-0.1374,0.1852,0.3704,0.3125,0.0579,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.2528,0.2652,0.482,0.2464,0.3041,0.4494,0.1492,0.2274,0.6235,44,0.1443,0.204,0.6517,50664,0.0972,0.0767,-0.1741,0.1741,0.348,0.4045,0.0565,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.6645,0.2097,0.1259,0.6581,0.2486,0.0933,0.7606,0.1543,0.0851,43,0.7833,0.1429,0.0739,25464,-0.1025,0.0943,0.0082,0.1025,0.205,0.2503,0.0453,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7628,0.1633,0.0739,0.7564,0.2022,0.0413,0.6415,0.2287,0.1297,43,0.6617,0.2139,0.1244,14825,0.1149,-0.0265,-0.0884,0.1149,0.2298,0.1895,0.0403,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8878,0.0877,0.0245,0.8744,0.1256,0.0,0.7183,0.18,0.1017,43,0.7413,0.1642,0.0945,48502,0.1561,-0.0544,-0.1017,0.1561,0.3122,0.2662,0.046,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2388,0.2617,0.4995,0.2324,0.3006,0.467,0.1462,0.2422,0.6116,43,0.1343,0.2338,0.6318,14236,0.0862,0.0584,-0.1446,0.1446,0.2892,0.3297,0.0405,model_under_concentrated,,False
2026-06-24,Mexico,Czech Republic,False,0.7122,0.1885,0.0992,0.7058,0.2275,0.0667,0.5196,0.2713,0.2091,33,0.5477,0.2663,0.1859,19551,0.1862,-0.0438,-0.1424,0.1862,0.3724,0.3161,0.0563,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.1329,0.2145,0.6526,0.1265,0.2534,0.6201,0.1709,0.2449,0.5842,31,0.1512,0.239,0.6098,27315,-0.0444,0.0085,0.0359,0.0444,0.0888,0.0494,0.0512,model_over_concentrated,,False
2026-06-24,Canada,Switzerland,False,0.4115,0.2748,0.3136,0.4051,0.3138,0.2811,0.2705,0.2863,0.4431,38,0.2736,0.2836,0.4428,6522,0.1346,0.0275,-0.162,0.162,0.3241,0.3234,0.0061,disagree_on_favorite,,True
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4715,0.2671,0.2614,0.4651,0.306,0.2288,0.582,0.2512,0.1668,38,0.585,0.255,0.16,10888,-0.1169,0.0548,0.062,0.1169,0.2337,0.2397,0.0136,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1237,0.2081,0.6681,0.1173,0.2471,0.6356,0.1399,0.2085,0.6516,38,0.1527,0.1921,0.6552,39289,-0.0226,0.0386,-0.016,0.0386,0.0772,0.11,0.0328,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7453,0.1724,0.0823,0.7389,0.2113,0.0498,0.7159,0.1851,0.0991,38,0.7387,0.1759,0.0854,20151,0.023,0.0262,-0.0493,0.0493,0.0985,0.0712,0.0457,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3145,0.2749,0.4106,0.3081,0.3138,0.3781,0.3694,0.2725,0.358,33,0.3695,0.2611,0.3695,19128,-0.0613,0.0413,0.0201,0.0613,0.1227,0.1227,0.023,disagree_on_favorite,,False
2026-06-25,Paraguay,Australia,True,0.2644,0.2677,0.4679,0.258,0.3066,0.4354,0.4366,0.2927,0.2707,33,0.4406,0.302,0.2574,3144,-0.1786,0.0139,0.1647,0.1786,0.3572,0.3652,0.0266,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.125,0.2091,0.6659,0.1186,0.248,0.6333,0.0731,0.1544,0.7725,33,0.0739,0.1429,0.7833,18119,0.0455,0.0936,-0.1392,0.1392,0.2783,0.2998,0.0231,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.3386,0.2765,0.3849,0.3322,0.3154,0.3523,0.199,0.2516,0.5494,34,0.194,0.2537,0.5522,25286,0.1332,0.0638,-0.1971,0.1971,0.3941,0.3998,0.0099,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6961,0.196,0.1079,0.6897,0.2349,0.0754,0.4531,0.2794,0.2675,33,0.4653,0.2723,0.2624,6893,0.2366,-0.0445,-0.1921,0.2366,0.4732,0.4488,0.0244,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0904,0.1804,0.7291,0.084,0.2194,0.6966,0.1472,0.2238,0.629,33,0.133,0.2217,0.6453,14807,-0.0632,-0.0044,0.0676,0.0676,0.1352,0.1026,0.0326,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2242,0.2575,0.5183,0.2178,0.2964,0.4857,0.4222,0.3102,0.2675,33,0.4244,0.2976,0.278,18672,-0.2044,-0.0138,0.2182,0.2182,0.4364,0.4155,0.0253,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1172,0.2033,0.6795,0.1108,0.2423,0.6469,0.0968,0.1701,0.7331,33,0.0842,0.1584,0.7574,15028,0.014,0.0722,-0.0862,0.0862,0.1724,0.221,0.0486,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.2901,0.2721,0.4378,0.2837,0.311,0.4053,0.3682,0.2877,0.3441,33,0.3695,0.2808,0.3498,4782,-0.0845,0.0233,0.0612,0.0845,0.169,0.1715,0.0139,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0858,0.176,0.7382,0.0795,0.2149,0.7056,0.1779,0.2442,0.5779,33,0.1724,0.2414,0.5862,10587,-0.0984,-0.0293,0.1277,0.1277,0.2554,0.2388,0.0166,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1792,0.2403,0.5805,0.1728,0.2793,0.5479,0.2204,0.2623,0.5173,33,0.2217,0.2611,0.5172,32477,-0.0476,0.017,0.0306,0.0476,0.0952,0.0978,0.0026,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.6104,0.2303,0.1592,0.604,0.2693,0.1267,0.6645,0.2122,0.1233,33,0.6915,0.204,0.1045,6483,-0.0605,0.0571,0.0034,0.0605,0.121,0.175,0.054,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3885,0.2763,0.3351,0.3821,0.3153,0.3026,0.266,0.2963,0.4377,33,0.2512,0.3103,0.4384,11501,0.1161,0.019,-0.1351,0.1351,0.2702,0.2717,0.0295,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0451,0.1255,0.8293,0.0387,0.1645,0.7968,0.0674,0.1393,0.7933,33,0.0665,0.1142,0.8193,17782,-0.0287,0.0252,0.0035,0.0287,0.0574,0.1006,0.052,model_over_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3431,0.2767,0.3803,0.3367,0.3156,0.3477,0.2698,0.2862,0.444,34,0.2611,0.2808,0.4581,22043,0.0669,0.0294,-0.0963,0.0963,0.1926,0.2208,0.0282,model_under_concentrated,,False
2026-06-27,DR Congo,Uzbekistan,True,0.238,0.2615,0.5005,0.2316,0.3004,0.4679,0.405,0.2919,0.3031,34,0.4059,0.2822,0.3119,3639,-0.1734,0.0085,0.1648,0.1734,0.3467,0.3485,0.0194,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1247,0.2088,0.6664,0.1183,0.2478,0.6339,0.0993,0.1646,0.7361,33,0.1034,0.1527,0.7438,39825,0.019,0.0832,-0.1022,0.1022,0.2044,0.2199,0.0237,model_under_concentrated,,False
2026-06-27,Croatia,Ghana,True,0.7959,0.1452,0.0589,0.7895,0.1841,0.0263,0.5745,0.2523,0.1732,33,0.5911,0.2562,0.1527,4733,0.215,-0.0682,-0.1469,0.215,0.4301,0.3969,0.041,model_over_concentrated,,True
