date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-22,Argentina,Austria,True,0.7675,0.1608,0.0717,0.7611,0.1998,0.0391,2.3212,0.5666,"[[0.05767776999441974, 0.02958319645645731, 0.008941770061125513, 0.0016888935861139448, 0.00023924470706455887, 2.9896074827930107e-05], [0.1273112289889418, 0.07523723565560914, 0.020755463419089615, 0.00392022706977446, 0.0005553301786720549, 6.93941896541416e-05], [0.15005182595496286, 0.08502395992325179, 0.02408858977564355, 0.004549777559980501, 0.0006445108256056814, 8.05382242563845e-05], [0.11609913038417738, 0.06578532281154288, 0.018637989290265645, 0.0035202851734288405, 0.0004986753469995542, 6.231458857194162e-05], [0.06737176300677536, 0.03817490417988098, 0.010815534907380533, 0.002042804434759448, 0.0002893788884051294, 3.6160853912009346e-05], [0.048922401386944286, 0.027720930874385097, 0.007853764193467309, 0.0014833944378489998, 0.00021013417935997555, 2.6258416443697125e-05]]","[{""score"": ""2-0"", ""prob"": 0.15005182595496286}, {""score"": ""1-0"", ""prob"": 0.1273112289889418}, {""score"": ""3-0"", ""prob"": 0.11609913038417738}]",0.6027,0.2413,0.156,49,0.6219,0.2338,0.1443,486589,0.1584,-0.0415,-0.1169,0.1584,0.3168,0.2784,0.0384,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.2507,0.2647,0.4847,0.2443,0.3036,0.4521,1.0162,1.5152,"[[0.0828576407075851, 0.11722485391911719, 0.09131268522626301, 0.04611782474924035, 0.017468989283894655, 0.006985238984700637], [0.07753231029928004, 0.1257918408723662, 0.09279209682722482, 0.046865007298697636, 0.0177520148606766, 0.007098411032635161], [0.04107456310943773, 0.06223460076019664, 0.047147738631590386, 0.023812147700474105, 0.009019812952321666, 0.003606708324410751], [0.013913345583703858, 0.021080966955957674, 0.01597053581126798, 0.008065980864219365, 0.0030553161179499994, 0.0012217142566665075], [0.003534691010878199, 0.0053556280875478295, 0.004057321011066955, 0.0020491656649472756, 0.0007762042818916445, 0.00031037699559182893], [0.000860249599570519, 0.001303417159684627, 0.0009874438145676076, 0.0004987123166634533, 0.00018890743791387613, 7.553748979813504e-05]]","[{""score"": ""1-1"", ""prob"": 0.1257918408723662}, {""score"": ""0-1"", ""prob"": 0.11722485391911719}, {""score"": ""1-2"", ""prob"": 0.09279209682722482}]",0.1624,0.2317,0.606,48,0.1542,0.2338,0.6119,138761,0.0819,0.0719,-0.1539,0.1539,0.3077,0.3197,0.0162,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.6643,0.2097,0.1259,0.6579,0.2486,0.0934,1.9696,0.7254,"[[0.07014624388010554, 0.04638794775267019, 0.017769688517104275, 0.004296655153159197, 0.0007791883417399049, 0.00012826569235623985], [0.13042553659669281, 0.09910494144475733, 0.03499990039688459, 0.00846286654127795, 0.0015347210124173, 0.000252637318458602], [0.13101165257175046, 0.0950346245413049, 0.03446861284632875, 0.008334402871827146, 0.001511424427049122, 0.0002488023629135625], [0.08601529108456844, 0.06239468575939203, 0.022630260049841994, 0.005471926160489138, 0.000992320984377766, 0.0001633504138635153], [0.04235480292284159, 0.03072377696395188, 0.01114336988712083, 0.0026944320156749193, 0.0004886289309676097, 8.043540281403573e-05], [0.024181889743692418, 0.01754131611485813, 0.006362153129939757, 0.0015383487450909019, 0.00027897593941736366, 4.5923482299796835e-05]]","[{""score"": ""2-0"", ""prob"": 0.13101165257175046}, {""score"": ""1-0"", ""prob"": 0.13042553659669281}, {""score"": ""1-1"", ""prob"": 0.09910494144475733}]",0.795,0.1405,0.0646,48,0.8191,0.1256,0.0553,123142,-0.1371,0.1081,0.0288,0.1371,0.274,0.3223,0.0483,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7587,0.1655,0.0758,0.7523,0.2044,0.0433,2.2864,0.5803,"[[0.05892802617250561, 0.03097594219916343, 0.009579186793986534, 0.0018529710717057315, 0.00026882515184381697, 3.448769119135318e-05], [0.1280326025443778, 0.07751947938853708, 0.021901389053129976, 0.004236543374548114, 0.0006146288160383537, 7.885098793565625e-05], [0.14869356505724918, 0.08628860064807634, 0.025037137951923104, 0.004843113861433739, 0.0007026287884776978, 9.014054121413418e-05], [0.11332192345944854, 0.0657620267178301, 0.019081233471933363, 0.003691020375357068, 0.0005354854849140152, 6.869765687660053e-05], [0.06477344025414693, 0.0375887787513884, 0.0109066021696321, 0.002109742585207558, 0.00030607702380248356, 3.926674942901665e-05], [0.04597437194609774, 0.02667946134303509, 0.007741200449557419, 0.0014974361396011284, 0.00021724489051743855, 2.7870437887514493e-05]]","[{""score"": ""2-0"", ""prob"": 0.14869356505724918}, {""score"": ""1-0"", ""prob"": 0.1280326025443778}, {""score"": ""3-0"", ""prob"": 0.11332192345944854}]",0.6367,0.2286,0.1347,46,0.6482,0.2261,0.1256,54179,0.1156,-0.0242,-0.0914,0.1156,0.2312,0.2081,0.0231,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8855,0.0893,0.0252,0.8727,0.1273,0.0,2.9696,0.3771,"[[0.036275772250498474, 0.01221369094119149, 0.0025036646032186656, 0.0003147153349957173, 2.9670230775161085e-05, 2.386357209959742e-06], [0.10349681880678036, 0.040495339367333044, 0.007434771305601382, 0.0009345646933102916, 8.810740069342773e-05, 7.086420476095259e-06], [0.1552505180064994, 0.0585458436244147, 0.011038983475568587, 0.0013876209209729882, 0.00013081991366664856, 1.0521759892951927e-05], [0.15367501634345465, 0.05795171308508368, 0.01092695849138558, 0.001373539170414339, 0.0001294923368302702, 1.0414983758338262e-05], [0.1140866273011682, 0.0430227088925491, 0.008112052763058894, 0.0010197002424154338, 9.61336743071809e-05, 7.731968400964258e-06], [0.12305887512870547, 0.04640619401720743, 0.008750018399365135, 0.001099893719084696, 0.0001036940270922522, 8.340042619031954e-06]]","[{""score"": ""2-0"", ""prob"": 0.1552505180064994}, {""score"": ""3-0"", ""prob"": 0.15367501634345465}, {""score"": ""4-0"", ""prob"": 0.1140866273011682}]",0.785,0.1469,0.0681,48,0.7931,0.1429,0.064,321692,0.0877,-0.0196,-0.0681,0.0877,0.1754,0.1592,0.0162,model_over_concentrated,,False
2026-06-23,Panama,Croatia,True,0.2414,0.2624,0.4962,0.235,0.3013,0.4637,0.9962,1.5412,"[[0.08234877274443052, 0.11858463344689411, 0.09390607670160091, 0.04824207532742373, 0.018587437951103996, 0.007599740877040322], [0.07549495354507195, 0.12468105928829022, 0.09355210948373378, 0.04806023285473642, 0.01851737492717705, 0.007571094603771928], [0.03923795743070968, 0.060472779756784535, 0.04659973825052428, 0.0239395379072598, 0.009223787998530462, 0.0037712781545249175], [0.0130300182849731, 0.020081611724196268, 0.015474695454052067, 0.007949766937186874, 0.0030630066942145, 0.0012523542643104015], [0.0032452258149500445, 0.005001479149750843, 0.0038540913809687366, 0.0019799503211095034, 0.0007628652683391238, 0.00031190841786384163], [0.0007713725856963213, 0.0011888244837313224, 0.0009160966304261708, 0.0004706234591468666, 0.00018132893922690745, 7.413894024868768e-05]]","[{""score"": ""1-1"", ""prob"": 0.12468105928829022}, {""score"": ""0-1"", ""prob"": 0.11858463344689411}, {""score"": ""0-2"", ""prob"": 0.09390607670160091}]",0.1425,0.2384,0.6191,48,0.1343,0.2338,0.6318,65754,0.0925,0.0629,-0.1554,0.1554,0.3108,0.3363,0.0255,model_under_concentrated,,True
2026-06-24,Mexico,Czech Republic,False,0.7143,0.1876,0.0981,0.7079,0.2265,0.0656,2.1266,0.6486,"[[0.06466037935479431, 0.03811154818998521, 0.013112521677912542, 0.002834939862202315, 0.00045968755398750574, 6.672649319842177e-05], [0.13024704878423574, 0.08830597493253134, 0.027884864376128124, 0.006028734633487799, 0.0009775636916526565, 0.00014189941941273004], [0.14095908814044034, 0.09142647334924527, 0.029649737875546606, 0.006410301990106459, 0.0010394351151647057, 0.00015088043942151983], [0.09992039547968441, 0.06480865827727024, 0.02101754185187325, 0.004544012865332122, 0.0007368149805229313, 0.00010695325413942999], [0.05312225109708354, 0.034455246116096586, 0.011173886275556993, 0.0024158050141988227, 0.0003917245345109747, 5.68612403380665e-05], [0.0338664738462319, 0.021965893149440176, 0.0071235709989085185, 0.0015401229360826546, 0.0002497320506749313, 3.625015260091562e-05]]","[{""score"": ""2-0"", ""prob"": 0.14095908814044034}, {""score"": ""1-0"", ""prob"": 0.13024704878423574}, {""score"": ""3-0"", ""prob"": 0.09992039547968441}]",0.4706,0.2585,0.2709,43,0.4925,0.2338,0.2736,465572,0.2373,-0.032,-0.2053,0.2373,0.4746,0.4307,0.0493,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.136,0.2165,0.6475,0.1296,0.2555,0.6149,0.7515,1.9208,"[[0.07179077532632654, 0.1300274684761585, 0.1274618668262353, 0.08160781712872424, 0.03918722506391523, 0.02159356942820428], [0.04923268719148615, 0.10242936375201526, 0.0957848397435924, 0.0613265118433863, 0.029448353191470922, 0.016227101004195874], [0.01951047292780892, 0.037474904764061574, 0.03599011905738563, 0.0230427744988245, 0.011064900669480737, 0.006097157949635756], [0.0048872329930110545, 0.009387193824083123, 0.009015265695017888, 0.005772049103979148, 0.0027716779504201048, 0.0015272941668465195], [0.0009181625075037899, 0.001763568348852967, 0.001693694360016733, 0.001084392556344921, 0.0005207140278742449, 0.000286932144207789], [0.00015732473315267567, 0.00030218280273076024, 0.0002902100783403253, 0.00018580781524561252, 8.922298047966456e-05, 4.916506898451103e-05]]","[{""score"": ""0-1"", ""prob"": 0.1300274684761585}, {""score"": ""0-2"", ""prob"": 0.1274618668262353}, {""score"": ""1-1"", ""prob"": 0.10242936375201526}]",0.1655,0.243,0.5915,44,0.1542,0.2438,0.602,176331,-0.0359,0.0125,0.0234,0.0359,0.0718,0.0492,0.0226,model_over_concentrated,,False
2026-06-24,Canada,Switzerland,False,0.414,0.2746,0.3113,0.4076,0.3136,0.2788,1.361,1.1449,"[[0.0850367260756435, 0.0899944757185213, 0.05348246812522527, 0.020410625286751072, 0.005842011960172709, 0.0016415243526144423], [0.10762819242465299, 0.1305868621624007, 0.0727889023974332, 0.027778579858904896, 0.007950897804080308, 0.0022340920319102995], [0.07557647873630888, 0.08652722520399277, 0.049532346747888055, 0.018903132269016014, 0.005410531193868027, 0.0015202842404060898], [0.03428618216470728, 0.03925412053003568, 0.02247094720526641, 0.008575634209161267, 0.0024545528082623976, 0.0006896953030924259], [0.011665755408501828, 0.01335607932896707, 0.007645662402267461, 0.0029178300073268147, 0.0008351531401450476, 0.000234666451738998], [0.004063620798184921, 0.004652424111673401, 0.0026632714012769262, 0.0010163897911574706, 0.0002909152087561815, 8.174313968796948e-05]]","[{""score"": ""1-1"", ""prob"": 0.1305868621624007}, {""score"": ""1-0"", ""prob"": 0.10762819242465299}, {""score"": ""0-1"", ""prob"": 0.0899944757185213}]",0.299,0.3103,0.3907,47,0.2935,0.3134,0.393,91117,0.1086,0.0033,-0.1119,0.1119,0.2238,0.2285,0.0109,disagree_on_favorite,,False
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.47,0.2674,0.2627,0.4636,0.3063,0.2302,1.4824,1.042,"[[0.08344489656370829, 0.08012986775195051, 0.043489523560359955, 0.015105796440946655, 0.003935173360751137, 0.0009868614629763195], [0.11540526433270684, 0.12707797037819488, 0.0644688708131157, 0.022392833021704233, 0.005833501088356819, 0.0014629234573876324], [0.08801465913742423, 0.09171391746133661, 0.04778432785254225, 0.016597568115597598, 0.004323791079608839, 0.0010843188849022566], [0.04349097763522806, 0.045318904512511124, 0.023611829601072276, 0.00820141179650036, 0.0021365293348356404, 0.0005357981140290259], [0.01611775658343413, 0.016795186295579776, 0.008750544197731323, 0.003039443263041858, 0.0007917977848433968, 0.0001985667844078953], [0.0062643390318357075, 0.006527629357952236, 0.0034009928915288497, 0.0011813122359282096, 0.0003077407046842694, 7.717511128508772e-05]]","[{""score"": ""1-1"", ""prob"": 0.12707797037819488}, {""score"": ""1-0"", ""prob"": 0.11540526433270684}, {""score"": ""2-1"", ""prob"": 0.09171391746133661}]",0.6624,0.1985,0.1391,47,0.6716,0.194,0.1343,96165,-0.1988,0.1078,0.0911,0.1988,0.3977,0.4162,0.0185,model_under_concentrated,,True
2026-06-24,Scotland,Brazil,True,0.1244,0.2086,0.667,0.118,0.2475,0.6345,0.7213,1.9775,"[[0.06987791390010491, 0.13046864258384103, 0.1315637665944612, 0.08672292749520097, 0.042873883600417384, 0.024617178864916753], [0.045941881930752416, 0.09856626610745381, 0.09489574761430888, 0.06255245842364826, 0.030924542088640303, 0.017756147098936786], [0.01750327969509886, 0.034612926382806664, 0.03422371960144887, 0.02255925951680293, 0.011152795397601627, 0.006403673660762254], [0.0042083187880765285, 0.008321996274096124, 0.008228419170892233, 0.005423929533402785, 0.0026814699432839793, 0.0015396371793591674], [0.0007588555115346572, 0.00150064504558486, 0.0014837709673375284, 0.0009780577536711687, 0.00048352996717856257, 0.0002776315716933588], [0.0001241200045824773, 0.0002454486619698987, 0.00024268870221794508, 0.0001599731846476135, 7.908717908709205e-05, 4.54100041800201e-05]]","[{""score"": ""0-2"", ""prob"": 0.1315637665944612}, {""score"": ""0-1"", ""prob"": 0.13046864258384103}, {""score"": ""1-1"", ""prob"": 0.09856626610745381}]",0.124,0.1885,0.6875,44,0.1156,0.1759,0.7085,152923,-0.006,0.059,-0.053,0.059,0.118,0.148,0.042,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7462,0.172,0.0819,0.7398,0.2109,0.0493,2.2389,0.5996,"[[0.060634522975205975, 0.0329655032285388, 0.010519455423049025, 0.0021025940357561426, 0.0003151946679799647, 4.1927284903517675e-05], [0.12888441532874917, 0.08067575669855563, 0.023551904604055776, 0.004707476970973474, 0.0007056862217131302, 9.387058309036518e-05], [0.14665334020228482, 0.08793775705083005, 0.026365063027082452, 0.0052697617931452495, 0.0007899769477499662, 0.00010508295958112302], [0.1094469038369425, 0.06562765789243621, 0.019676159532403648, 0.003932805836010383, 0.0005895571891818722, 7.84230659616255e-05], [0.06125989736904566, 0.036733278385390575, 0.011013189695779791, 0.0022012800128664678, 0.00032998843856078033, 4.3895156498282594e-05], [0.0421355993851078, 0.025265773672852123, 0.00757505919701484, 0.0015140778346039753, 0.0002269716608428413, 3.0191835255878425e-05]]","[{""score"": ""2-0"", ""prob"": 0.14665334020228482}, {""score"": ""1-0"", ""prob"": 0.12888441532874917}, {""score"": ""3-0"", ""prob"": 0.1094469038369425}]",0.7924,0.142,0.0657,44,0.809,0.1357,0.0553,100537,-0.0526,0.0689,-0.0164,0.0689,0.1379,0.1504,0.0333,model_under_concentrated,,False
