date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-17,England,Croatia,True,0.5338,0.2537,0.2125,0.5274,0.2926,0.18,0.5529,0.2526,0.1945,44,0.5622,0.2537,0.1841,95865,-0.0255,0.04,-0.0145,0.04,0.08,0.0778,0.0208,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1115,0.1989,0.6897,0.1051,0.2378,0.6571,0.4485,0.2793,0.2722,44,0.4472,0.2764,0.2764,43599,-0.3434,-0.0415,0.3849,0.3849,0.7698,0.7614,0.0084,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.5434,0.2512,0.2055,0.537,0.2901,0.1729,0.4841,0.2855,0.2304,37,0.4925,0.2836,0.2239,9355,0.0529,0.0046,-0.0575,0.0575,0.115,0.102,0.0168,model_over_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6101,0.2305,0.1594,0.6037,0.2694,0.1269,0.5309,0.2658,0.2033,37,0.5423,0.2637,0.194,25208,0.0728,0.0036,-0.0764,0.0764,0.1528,0.1342,0.0228,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7715,0.1587,0.0698,0.7651,0.1977,0.0373,0.5961,0.2386,0.1653,44,0.602,0.2338,0.1642,21570,0.169,-0.0409,-0.128,0.169,0.3379,0.3261,0.0118,model_over_concentrated,,True
2026-06-18,Canada,Qatar,False,0.8675,0.1013,0.0311,0.8599,0.1401,0.0,0.7284,0.1822,0.0894,44,0.7413,0.1741,0.0846,37098,0.1315,-0.0421,-0.0894,0.1315,0.263,0.2372,0.0258,model_over_concentrated,,False
2026-06-19,Scotland,Morocco,True,0.1404,0.2193,0.6403,0.134,0.2583,0.6077,0.2323,0.2878,0.4799,44,0.2239,0.2836,0.4925,23711,-0.0983,-0.0295,0.1278,0.1278,0.2556,0.2304,0.0252,model_over_concentrated,,False
2026-06-19,Brazil,Haiti,True,0.7679,0.1606,0.0715,0.7615,0.1996,0.039,0.885,0.0798,0.0352,38,0.9005,0.0612,0.0383,101170,-0.1235,0.1198,0.0038,0.1235,0.2471,0.2781,0.0372,model_under_concentrated,,False
2026-06-19,USA,Australia,False,0.3448,0.2767,0.3784,0.3384,0.3157,0.3459,0.5408,0.2499,0.2093,44,0.5567,0.2414,0.202,54786,-0.2024,0.0658,0.1366,0.2024,0.4048,0.4365,0.0317,disagree_on_favorite,,True
2026-06-19,Turkey,Paraguay,True,0.5017,0.2612,0.237,0.4953,0.3002,0.2045,0.4252,0.2971,0.2776,42,0.4286,0.3005,0.2709,10952,0.0701,0.0031,-0.0731,0.0731,0.1463,0.1334,0.0135,model_over_concentrated,,False
2026-06-20,Germany,Ivory Coast,True,0.6094,0.2307,0.1599,0.603,0.2697,0.1274,0.6128,0.2215,0.1658,43,0.6219,0.204,0.1741,48909,-0.0098,0.0482,-0.0384,0.0482,0.0964,0.1313,0.0349,model_under_concentrated,,False
2026-06-20,Ecuador,Curaçao,True,0.8324,0.1237,0.0439,0.826,0.1626,0.0114,0.7904,0.14,0.0697,43,0.799,0.134,0.067,72348,0.0356,0.0226,-0.0583,0.0583,0.1165,0.1112,0.0173,model_over_concentrated,,False
2026-06-20,Netherlands,Sweden,True,0.6825,0.202,0.1155,0.6761,0.241,0.083,0.5777,0.2384,0.1839,42,0.5862,0.2315,0.1823,8919,0.0984,0.0026,-0.1009,0.1009,0.2019,0.1987,0.017,model_over_concentrated,,False
2026-06-20,Tunisia,Japan,True,0.0844,0.1745,0.7411,0.078,0.2135,0.7086,0.181,0.2663,0.5528,43,0.1642,0.2637,0.5721,16068,-0.103,-0.0528,0.1558,0.1558,0.3116,0.2729,0.0387,model_over_concentrated,,True
2026-06-21,Belgium,Iran,True,0.3882,0.2764,0.3354,0.3818,0.3153,0.3029,0.6759,0.2049,0.1192,42,0.6884,0.196,0.1156,27310,-0.2941,0.1104,0.1837,0.2941,0.5882,0.6132,0.025,model_under_concentrated,,True
2026-06-21,New Zealand,Egypt,True,0.2361,0.261,0.503,0.2297,0.2999,0.4705,0.1969,0.2583,0.5447,43,0.196,0.2563,0.5477,10003,0.0328,0.0416,-0.0742,0.0742,0.1486,0.1545,0.0059,model_under_concentrated,,False
2026-06-21,Spain,Saudi Arabia,True,0.9169,0.067,0.016,0.8957,0.1043,0.0,0.8597,0.0993,0.041,43,0.8702,0.0845,0.0453,31294,0.036,0.005,-0.041,0.041,0.082,0.0906,0.0296,model_over_concentrated,,False
2026-06-21,Uruguay,Cape Verde,True,0.7487,0.1707,0.0807,0.7423,0.2096,0.0481,0.6599,0.2123,0.1278,43,0.6832,0.203,0.1139,14890,0.0824,-0.0027,-0.0797,0.0824,0.1648,0.1315,0.0465,model_over_concentrated,,False
2026-06-22,France,Iraq,True,0.8409,0.1184,0.0407,0.8345,0.1574,0.0081,0.8491,0.11,0.041,42,0.8586,0.1042,0.0372,48058,-0.0146,0.0474,-0.0329,0.0474,0.0949,0.1064,0.0191,model_under_concentrated,,False
2026-06-22,Norway,Senegal,True,0.4406,0.2717,0.2876,0.4342,0.3107,0.2551,0.4429,0.274,0.2832,43,0.4428,0.2736,0.2836,26912,-0.0087,0.0367,-0.0281,0.0367,0.0735,0.0742,0.0009,model_under_concentrated,,False
2026-06-22,Argentina,Austria,True,0.7681,0.1605,0.0714,0.7617,0.1995,0.0389,0.5753,0.2488,0.1759,43,0.602,0.2338,0.1642,20090,0.1864,-0.0493,-0.137,0.1864,0.3727,0.3193,0.0534,model_over_concentrated,,True
2026-06-22,Jordan,Algeria,True,0.2524,0.2651,0.4824,0.246,0.304,0.4499,0.1495,0.227,0.6235,42,0.1443,0.204,0.6517,49322,0.0965,0.077,-0.1736,0.1736,0.3471,0.4035,0.0564,model_under_concentrated,,True
2026-06-23,Portugal,Uzbekistan,True,0.665,0.2094,0.1255,0.6586,0.2484,0.093,0.7607,0.1542,0.0851,42,0.7833,0.1429,0.0739,24327,-0.1021,0.0942,0.0079,0.1021,0.2042,0.2493,0.0451,model_under_concentrated,,False
2026-06-23,Colombia,DR Congo,True,0.7624,0.1636,0.0741,0.756,0.2025,0.0415,0.6419,0.2286,0.1296,42,0.665,0.2118,0.1232,12691,0.1141,-0.0261,-0.0881,0.1141,0.2283,0.182,0.0463,model_over_concentrated,,False
2026-06-23,England,Ghana,True,0.8879,0.0876,0.0245,0.8744,0.1256,0.0,0.7177,0.1803,0.102,42,0.7413,0.1642,0.0945,47377,0.1567,-0.0547,-0.102,0.1567,0.3134,0.2662,0.0472,model_over_concentrated,,True
2026-06-23,Panama,Croatia,True,0.2384,0.2616,0.5,0.232,0.3005,0.4675,0.1467,0.2423,0.611,42,0.135,0.24,0.625,13427,0.0853,0.0582,-0.1435,0.1435,0.287,0.315,0.028,model_under_concentrated,,False
2026-06-24,Mexico,Czech Republic,False,0.7112,0.189,0.0998,0.7048,0.228,0.0672,0.5247,0.2697,0.2056,28,0.5369,0.2611,0.202,9194,0.1801,-0.0417,-0.1384,0.1801,0.3602,0.3358,0.0244,model_over_concentrated,,True
2026-06-24,South Africa,South Korea,True,0.1334,0.2148,0.6518,0.127,0.2538,0.6192,0.2353,0.2796,0.4851,28,0.2217,0.2808,0.4975,4045,-0.1083,-0.0258,0.1341,0.1341,0.2682,0.2434,0.0272,model_over_concentrated,,False
2026-06-24,Canada,Switzerland,False,0.4112,0.2749,0.3139,0.4048,0.3138,0.2814,0.2697,0.2866,0.4437,37,0.2736,0.2836,0.4428,5259,0.1351,0.0272,-0.1623,0.1623,0.3246,0.3228,0.0078,disagree_on_favorite,,True
2026-06-24,Bosnia and Herzegovina,Qatar,True,0.4719,0.267,0.2611,0.4655,0.306,0.2286,0.5858,0.2501,0.1641,37,0.5862,0.2512,0.1626,10284,-0.1203,0.0559,0.0645,0.1203,0.2407,0.2415,0.003,model_under_concentrated,,False
2026-06-24,Scotland,Brazil,True,0.1242,0.2085,0.6673,0.1178,0.2474,0.6347,0.1396,0.2083,0.6521,34,0.1527,0.1921,0.6552,37476,-0.0218,0.0391,-0.0174,0.0391,0.0783,0.1107,0.0324,model_under_concentrated,,False
2026-06-24,Morocco,Haiti,True,0.7457,0.1722,0.0821,0.7393,0.2111,0.0496,0.7138,0.1863,0.0999,33,0.7313,0.1741,0.0945,17821,0.0255,0.0248,-0.0503,0.0503,0.1006,0.0899,0.0351,model_over_concentrated,,False
2026-06-25,USA,Turkey,False,0.3141,0.2749,0.4111,0.3077,0.3138,0.3785,0.3715,0.2727,0.3559,32,0.3676,0.2598,0.3725,15277,-0.0638,0.0411,0.0226,0.0638,0.1275,0.1199,0.0334,disagree_on_favorite,,False
2026-06-25,Paraguay,Australia,True,0.2641,0.2676,0.4682,0.2577,0.3066,0.4357,0.4359,0.2928,0.2713,32,0.4439,0.2976,0.2585,2389,-0.1782,0.0138,0.1644,0.1782,0.3564,0.3724,0.0256,disagree_on_favorite,,True
2026-06-25,Curaçao,Ivory Coast,True,0.125,0.209,0.666,0.1186,0.2479,0.6335,0.0737,0.1551,0.7711,32,0.0743,0.1436,0.7822,15820,0.0449,0.0928,-0.1376,0.1376,0.2753,0.2973,0.0232,model_under_concentrated,,False
2026-06-25,Ecuador,Germany,True,0.3381,0.2765,0.3855,0.3317,0.3154,0.3529,0.198,0.2515,0.5505,33,0.2,0.2488,0.5512,23066,0.1337,0.0639,-0.1976,0.1976,0.3952,0.3966,0.0054,model_under_concentrated,,True
2026-06-25,Japan,Sweden,True,0.6954,0.1963,0.1083,0.689,0.2352,0.0758,0.4534,0.2793,0.2673,32,0.4634,0.2732,0.2634,5614,0.2356,-0.0441,-0.1915,0.2356,0.4712,0.4512,0.02,model_over_concentrated,,True
2026-06-25,Tunisia,Netherlands,True,0.0903,0.1804,0.7293,0.084,0.2193,0.6967,0.1473,0.2237,0.629,32,0.1317,0.2195,0.6488,13680,-0.0633,-0.0044,0.0677,0.0677,0.1354,0.0958,0.0396,model_over_concentrated,,False
2026-06-26,Egypt,Iran,True,0.2246,0.2576,0.5178,0.2182,0.2965,0.4853,0.4225,0.3102,0.2673,32,0.4244,0.3122,0.2634,6011,-0.2043,-0.0137,0.218,0.218,0.436,0.4438,0.0078,disagree_on_favorite,,True
2026-06-26,New Zealand,Belgium,True,0.1171,0.2032,0.6797,0.1107,0.2421,0.6472,0.0972,0.1704,0.7323,32,0.085,0.155,0.76,14819,0.0135,0.0717,-0.0851,0.0851,0.1703,0.2256,0.0553,model_under_concentrated,,False
2026-06-26,Cape Verde,Saudi Arabia,True,0.2904,0.2721,0.4375,0.284,0.3111,0.4049,0.3676,0.2877,0.3447,32,0.3695,0.2808,0.3498,3758,-0.0836,0.0234,0.0602,0.0836,0.1672,0.1709,0.0139,disagree_on_favorite,,False
2026-06-26,Uruguay,Spain,True,0.0855,0.1756,0.7389,0.0791,0.2146,0.7064,0.1779,0.2443,0.5777,32,0.1724,0.2414,0.5862,9497,-0.0988,-0.0297,0.1287,0.1287,0.2572,0.2403,0.0169,model_over_concentrated,,False
2026-06-26,Norway,France,True,0.1793,0.2404,0.5803,0.1729,0.2793,0.5478,0.2205,0.2624,0.5171,32,0.2293,0.2585,0.5122,28917,-0.0476,0.0169,0.0307,0.0476,0.0952,0.1128,0.0176,model_over_concentrated,,False
2026-06-26,Senegal,Iraq,True,0.6107,0.2302,0.159,0.6043,0.2692,0.1265,0.6626,0.2129,0.1245,32,0.6915,0.204,0.1045,6287,-0.0583,0.0563,0.002,0.0583,0.1166,0.1744,0.0578,model_under_concentrated,,False
2026-06-27,Algeria,Austria,True,0.3884,0.2763,0.3353,0.382,0.3153,0.3027,0.2662,0.2963,0.4376,32,0.2512,0.3103,0.4384,10600,0.1158,0.019,-0.1349,0.1349,0.2697,0.2715,0.0298,disagree_on_favorite,,False
2026-06-27,Jordan,Argentina,True,0.0451,0.1255,0.8293,0.0387,0.1645,0.7968,0.0678,0.1404,0.7918,32,0.0702,0.1137,0.816,16140,-0.0291,0.0241,0.005,0.0291,0.0582,0.1015,0.0533,model_over_concentrated,,False
2026-06-27,Colombia,Portugal,True,0.3423,0.2766,0.381,0.3359,0.3156,0.3485,0.27,0.2861,0.4439,33,0.2696,0.2794,0.451,13796,0.0659,0.0295,-0.0954,0.0954,0.1908,0.205,0.0142,model_under_concentrated,,False
2026-06-27,DR Congo,Uzbekistan,True,0.2384,0.2616,0.5,0.232,0.3005,0.4675,0.4049,0.2921,0.303,33,0.3971,0.2843,0.3186,3072,-0.1729,0.0084,0.1645,0.1729,0.3458,0.3302,0.0312,disagree_on_favorite,,True
2026-06-27,Panama,England,True,0.1245,0.2087,0.6669,0.1181,0.2476,0.6343,0.0994,0.165,0.7357,32,0.1034,0.1527,0.7438,38105,0.0187,0.0826,-0.1014,0.1014,0.2027,0.2191,0.0244,model_under_concentrated,,False
2026-06-27,Croatia,Ghana,True,0.796,0.1451,0.0588,0.7896,0.1841,0.0263,0.5742,0.2523,0.1735,32,0.592,0.2537,0.1542,4180,0.2154,-0.0682,-0.1472,0.2154,0.4308,0.3951,0.0385,model_over_concentrated,,True
