date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-16,France,Senegal,True,0.6529,0.2144,0.1327,0.6465,0.2533,0.1002,1.9363,0.7431,"[[0.07127258149552042, 0.048314890412935886, 0.018940923259589643, 0.004691482964444735, 0.0008715261171811542, 0.0001474366447924551], [0.13017855025064437, 0.10137758335970527, 0.03667513734514177, 0.009084075771559369, 0.0016875280898102029, 0.0002854802336381633], [0.12861210474826476, 0.09556791242618734, 0.03550686734882409, 0.008794706625690442, 0.0016337726418969396, 0.0002763863892617248], [0.08301014935130396, 0.061682426387607826, 0.02291720804501174, 0.0056763701358313705, 0.0010544863663913343, 0.0001783881501371118], [0.040182949199142705, 0.029858780226061237, 0.01109359534774076, 0.0027477759597605124, 0.0005104480888544017, 8.635283794458087e-05], [0.02239465897616174, 0.016640819400609574, 0.006182654324374206, 0.0015313835044005442, 0.0002844816297150165, 4.812594386262484e-05]]","[{""score"": ""1-0"", ""prob"": 0.13017855025064437}, {""score"": ""2-0"", ""prob"": 0.12861210474826476}, {""score"": ""1-1"", ""prob"": 0.10137758335970527}]",0.6402,0.2182,0.1416,49,0.6583,0.2161,0.1256,2968014,0.0063,0.0351,-0.0414,0.0414,0.0828,0.0744,0.0362,model_over_concentrated,,False
2026-06-16,Iraq,Norway,True,0.116,0.2024,0.6816,0.1096,0.2413,0.6491,0.6987,2.0217,"[[0.06835384677537232, 0.13060551444986807, 0.13456457839668687, 0.09068531212450057, 0.04583575744692724, 0.02716141447422559], [0.043495980272324236, 0.09552687338381245, 0.09402699915468495, 0.06336636184699476, 0.032027735516040406, 0.01897903836386513], [0.016073834531682887, 0.032497274964429876, 0.032850682829668056, 0.022138622670293793, 0.011189690095916617, 0.00663080152837538], [0.003743863959671139, 0.007569156960465125, 0.007651471542410184, 0.00515645419695593, 0.002606265318173912, 0.0015444241893174324], [0.0006540062354550521, 0.0013222371065312517, 0.001336616435064779, 0.0009007680925307391, 0.0004552819727685053, 0.00026979160057138897], [0.00010320436588041282, 0.00020865342671872461, 0.00021092253273429076, 0.00014214421018518412, 7.184501423547398e-05, 4.257401466127983e-05]]","[{""score"": ""0-2"", ""prob"": 0.13456457839668687}, {""score"": ""0-1"", ""prob"": 0.13060551444986807}, {""score"": ""1-1"", ""prob"": 0.09552687338381245}]",0.0681,0.139,0.7929,49,0.0647,0.1244,0.8109,1110094,0.0415,0.1023,-0.1438,0.1438,0.2876,0.3236,0.036,model_under_concentrated,,False
2026-06-16,Argentina,Algeria,True,0.7434,0.1734,0.0832,0.737,0.2123,0.0507,2.2287,0.6039,"[[0.061002180542476345, 0.03340821126724939, 0.010733415342169341, 0.0021606222866033605, 0.0003261978026015451, 4.3733042363360124e-05], [0.12904731125235472, 0.08136192138091923, 0.023921198105306553, 0.004815305483010721, 0.00072698596008772, 9.746634568510639e-05], [0.1461852578991518, 0.08828069615889764, 0.02665618074729554, 0.0053658538649911025, 0.0008101044549497535, 0.00010860996660465096], [0.10859937254523415, 0.06558272939756105, 0.019802574795918886, 0.0039862320680068685, 0.0006018174251492195, 8.068511418272338e-05], [0.060507932981970255, 0.03654050020877824, 0.01103333141379643, 0.0022209949944330984, 0.00033531251217076136, 4.4955043175570296e-05], [0.04133555685391958, 0.024962378475243553, 0.007537340567872574, 0.0015172566693364966, 0.00022906631787926254, 3.071071265329626e-05]]","[{""score"": ""2-0"", ""prob"": 0.1461852578991518}, {""score"": ""1-0"", ""prob"": 0.12904731125235472}, {""score"": ""3-0"", ""prob"": 0.10859937254523415}]",0.6731,0.2122,0.1147,49,0.6884,0.206,0.1055,1221083,0.0639,0.0001,-0.064,0.064,0.128,0.1097,0.0307,model_over_concentrated,,False
2026-06-16,Austria,Jordan,True,0.4513,0.2703,0.2784,0.4449,0.3092,0.2458,1.4415,1.0754,"[[0.08408936658009573, 0.08342064289954851, 0.046672750632500114, 0.016730999114341526, 0.004498229602454151, 0.001171610141036408], [0.11296337153295831, 0.12849460585926298, 0.06727662425703858, 0.024116966015639025, 0.006483991165831685, 0.0016888221535277478], [0.08385047324976791, 0.09017481344042023, 0.04848808041186043, 0.017381748867015535, 0.004673187582026261, 0.0012171797453558696], [0.040288867388010914, 0.04332761592910594, 0.02329777955806662, 0.008351663955299576, 0.0022453950165639233, 0.0005848362143638977], [0.014518637514784887, 0.015613691593665964, 0.00839566952938446, 0.0030096349059534973, 0.000809158421085252, 0.0002107536287901507], [0.005442358054212458, 0.005852842604152331, 0.0031471437755244917, 0.0011281713421094153, 0.0003033156414052399, 7.90016768400305e-05]]","[{""score"": ""1-1"", ""prob"": 0.12849460585926298}, {""score"": ""1-0"", ""prob"": 0.11296337153295831}, {""score"": ""2-1"", ""prob"": 0.09017481344042023}]",0.6998,0.1859,0.1144,49,0.7186,0.1759,0.1055,443633,-0.2549,0.1233,0.1314,0.2549,0.5096,0.5473,0.0377,model_under_concentrated,,True
2026-06-17,Portugal,DR Congo,True,0.7739,0.1574,0.0687,0.7675,0.1963,0.0362,2.3472,0.5567,"[[0.05674762546835659, 0.0285807296001065, 0.008493629946567475, 0.0015761178929458086, 0.00021935388297684077, 2.6882156695288e-05], [0.12672268736552775, 0.07355611107967117, 0.019935858352968627, 0.003699391574511116, 0.000514857365780012, 6.309656430418768e-05], [0.15098830364736474, 0.0840542978094964, 0.02339626583509478, 0.004341521050809611, 0.0006042247885028776, 7.404867980124388e-05], [0.11813093865265235, 0.0657627965753935, 0.01830488042651088, 0.0033967396448813616, 0.0004727362298853872, 5.7934554131692244e-05], [0.06931787924885537, 0.03858885440235021, 0.010741093785773691, 0.0019931678460289584, 0.00027739619504850736, 3.3995331565468355e-05], [0.05119311433118469, 0.028498904708795958, 0.007932586053924462, 0.0014720079513206759, 0.00020486453541332682, 2.5106464802676294e-05]]","[{""score"": ""2-0"", ""prob"": 0.15098830364736474}, {""score"": ""1-0"", ""prob"": 0.12672268736552775}, {""score"": ""3-0"", ""prob"": 0.11813093865265235}]",0.7437,0.1696,0.0867,47,0.7612,0.1642,0.0746,334651,0.0238,0.0267,-0.0505,0.0505,0.101,0.0768,0.035,model_over_concentrated,,False
2026-06-17,Uzbekistan,Colombia,True,0.1389,0.2184,0.6427,0.1325,0.2573,0.6102,0.7588,1.9073,"[[0.07223527482626861, 0.12987808234130438, 0.12645087151117754, 0.08039443876970576, 0.03833464554962352, 0.020916753188531693], [0.050036677584403944, 0.10333466361742816, 0.09595575488724505, 0.0610063732158747, 0.029089794384880466, 0.015872431862348487], [0.020015634169318404, 0.03817638399241543, 0.03640744735858606, 0.023146983982410954, 0.011037223968318832, 0.006022304010428985], [0.005062876101764976, 0.009656566488574311, 0.00920912091012346, 0.00585493874643872, 0.0027918224816821727, 0.0015233181618947707], [0.0009604759786145634, 0.0018319429434460535, 0.001747058241312118, 0.0011107378314578209, 0.0005296354041286987, 0.0002889880125206227], [0.0001664103657022309, 0.00031739918743643687, 0.00030269221439479073, 0.0001924444680009785, 9.17636913908439e-05, 5.00695508454942e-05]]","[{""score"": ""0-1"", ""prob"": 0.12987808234130438}, {""score"": ""0-2"", ""prob"": 0.12645087151117754}, {""score"": ""1-1"", ""prob"": 0.10333466361742816}]",0.1053,0.203,0.6918,49,0.0945,0.194,0.7114,149535,0.0272,0.0543,-0.0816,0.0816,0.1631,0.2025,0.0394,model_under_concentrated,,False
2026-06-17,England,Croatia,True,0.5343,0.2535,0.2122,0.5279,0.2925,0.1796,1.6293,0.9319,"[[0.08037182257921063, 0.06878588556179412, 0.03352677429568971, 0.010414882613226874, 0.0024264885779939297, 0.0005330754954885836], [0.12263049239277389, 0.12039831050788323, 0.054626555501237586, 0.016969397595266278, 0.003953577872117137, 0.0008685618808368506], [0.10248212832432488, 0.09550629538989527, 0.04450264942895847, 0.013824469532691605, 0.0032208637066441156, 0.0007075918394555093], [0.055659452168187566, 0.051870781441927936, 0.024170000445441587, 0.007508259374456973, 0.0017492953391138547, 0.000384302851499481], [0.02267205999463591, 0.021128800644074533, 0.009845294533506584, 0.0030583791316988644, 0.0007125497526796396, 0.00015654011970828936], [0.009976520157979438, 0.009297430652062968, 0.004332282968464796, 0.0013457965912826778, 0.00031354746647872247, 6.888327131155082e-05]]","[{""score"": ""1-0"", ""prob"": 0.12263049239277389}, {""score"": ""1-1"", ""prob"": 0.12039831050788323}, {""score"": ""2-0"", ""prob"": 0.10248212832432488}]",0.5558,0.2547,0.1895,49,0.5622,0.2537,0.1841,409399,-0.0279,0.0378,-0.0099,0.0378,0.0756,0.0776,0.0128,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1122,0.1995,0.6883,0.1058,0.2384,0.6558,0.6885,2.0424,"[[0.06763464593323355, 0.13060937469498565, 0.13590410486153853, 0.09252306270858679, 0.047242045089616796, 0.02840570551006658], [0.0423903659543403, 0.09410461208470164, 0.09357269767686911, 0.06370398144919273, 0.032527094066154075, 0.019557897067933677], [0.01544501607610543, 0.03154474676980237, 0.03221333807189768, 0.02193073344999886, 0.011197777809802877, 0.00673300188908056], [0.003544734284948503, 0.007239729944854332, 0.007393176111532146, 0.005033249714420515, 0.00256996475251664, 0.0015452688763315978], [0.000610155134622775, 0.001246174760656088, 0.0012725874502853786, 0.0008663733048010138, 0.00044236804891296884, 0.00026598714134088835], [9.469912224379989e-05, 0.00019341254264699256, 0.00019751192390605234, 0.00013446546106809352, 6.8657729098125e-05, 4.128253190672969e-05]]","[{""score"": ""0-2"", ""prob"": 0.13590410486153853}, {""score"": ""0-1"", ""prob"": 0.13060937469498565}, {""score"": ""1-1"", ""prob"": 0.09410461208470164}]",0.4375,0.285,0.2775,49,0.4372,0.2864,0.2764,151380,-0.3317,-0.0466,0.3783,0.3783,0.7566,0.7588,0.0028,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.539,0.2523,0.2087,0.5326,0.2913,0.1761,1.6405,0.9242,"[[0.08009683601509912, 0.06796201527949962, 0.03285946964092223, 0.010122515431537969, 0.0023387166572094564, 0.0005087730360720982], [0.1230799903425866, 0.11980673898931052, 0.05390511299310292, 0.01660572565760279, 0.003836604395730274, 0.0008346290520512723], [0.10353830870738924, 0.0956864008243751, 0.04421497423044897, 0.013620632464359277, 0.0031469253113586074, 0.0006845937236631477], [0.05661730891152172, 0.05232369141180205, 0.024177841861363587, 0.007448098828659878, 0.0017208166204279653, 0.00037435278608872227], [0.02321980898955355, 0.02145891677947879, 0.00991578159742325, 0.003054603538417306, 0.0007057388279409217, 0.0001535290241588719], [0.010310717481246607, 0.009528796230250219, 0.004403086291656057, 0.0013563916101121472, 0.0003133821502889486, 6.817430729020176e-05]]","[{""score"": ""1-0"", ""prob"": 0.1230799903425866}, {""score"": ""1-1"", ""prob"": 0.11980673898931052}, {""score"": ""2-0"", ""prob"": 0.10353830870738924}]",0.5421,0.2553,0.2026,49,0.5423,0.2537,0.204,213150,-0.0095,0.036,-0.0265,0.036,0.072,0.0752,0.0032,model_under_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6086,0.231,0.1604,0.6022,0.2699,0.1279,1.8144,0.8121,"[[0.07520435955158856, 0.055860247585158035, 0.02385099074050617, 0.006456598547827474, 0.001310878401070242, 0.0002454523069554385], [0.12835555879243238, 0.1094542277096312, 0.04327635919241397, 0.01171515602672488, 0.0023785194149586572, 0.00044536020813468224], [0.11905777984580061, 0.09668884997147657, 0.03926133059475345, 0.010628265000050888, 0.002157848738188238, 0.00040404125235167737], [0.07200801148143927, 0.05847893206047232, 0.023745868165063955, 0.006428141270084651, 0.0013051007411352172, 0.00024437048276892504], [0.03266368055216583, 0.02652673107557528, 0.010771404962035625, 0.002915880450946204, 0.0005920090392695224, 0.00011084932386447245], [0.016627897066493372, 0.013503798297646828, 0.005483332249842504, 0.001484369157942884, 0.0003013703661375825, 5.6429377092552365e-05]]","[{""score"": ""1-0"", ""prob"": 0.12835555879243238}, {""score"": ""2-0"", ""prob"": 0.11905777984580061}, {""score"": ""1-1"", ""prob"": 0.1094542277096312}]",0.4753,0.289,0.2357,48,0.4778,0.2808,0.2414,405477,0.1269,-0.0191,-0.1078,0.1269,0.2538,0.2488,0.0164,model_over_concentrated,,False
