date,home_team,away_team,neutral,elo_h_pre,elo_a_pre,eff_diff,home_score,away_score,goal_diff,total_goals
2021-03-25,Andorra,Albania,False,1265.847297845493,1611.7849173009777,-285.93761945548476,0,1,-1,1
2021-03-25,Hungary,Poland,False,1772.2118837486726,1826.4577105025128,5.75417324615978,3,3,0,6
2021-03-25,Germany,Iceland,False,1947.3581963263352,1645.5248904129487,361.83330591338654,3,0,3,3
2021-03-25,Liechtenstein,Armenia,False,1353.7890472803183,1611.867583412504,-198.07853613218572,0,1,-1,1
2021-03-25,Romania,North Macedonia,False,1734.987983182773,1624.4104540642834,170.57752911848957,3,2,1,5
2021-03-25,South Africa,Ghana,False,1606.8162258805623,1676.7867283677465,-9.970502487184149,1,1,0,2
2021-03-25,Gambia,Angola,False,1537.0642915115054,1534.6747512173251,62.38954029418028,1,0,1,1
2021-03-25,Gabon,DR Congo,False,1537.5827291254386,1555.4333108957428,42.14941822969581,3,0,3,3
2021-03-25,Comoros,Togo,False,1508.1824967571026,1452.024401464008,116.15809529309468,0,0,0,0
2021-03-25,Kenya,Egypt,False,1509.4302457731267,1670.1698559394167,-100.73961016629005,1,1,0,2
2021-03-25,Botswana,Zimbabwe,False,1497.4795827751152,1521.6607185135674,35.81886426154779,0,1,-1,1
2021-03-25,Zambia,Algeria,False,1527.4783889598702,1802.9695746790685,-215.49118571919826,3,3,0,6
2021-03-25,Equatorial Guinea,Tanzania,False,1501.2780847118227,1433.4778042256391,127.80028048618351,1,0,1,1
2021-03-25,Libya,Tunisia,False,1482.3030137823787,1676.388112330098,-134.08509854771933,2,5,-3,7
2021-03-25,Tajikistan,Mongolia,False,1480.9774481985307,1407.1612322961942,133.81621590233658,3,0,3,3
2021-03-26,Chile,Bolivia,False,1814.1605085486547,1590.9083940935448,283.2521144551099,2,1,1,3
2021-03-26,Burundi,Central African Republic,False,1462.5416181027238,1486.6650689318308,35.876549170892986,2,2,0,4
2021-03-26,Mauritania,Morocco,False,1499.7160876268392,1738.7020353448318,-178.98594771799253,0,0,0,0
2021-03-26,Cape Verde,Cameroon,False,1463.7638832919572,1661.3515562625837,-137.5876729706265,3,1,2,4
2021-03-26,Eswatini,Guinea-Bissau,False,1366.0518893371682,1463.0441382204274,-36.99224888325921,1,3,-2,4
2021-03-26,Congo,Senegal,False,1504.9778238506658,1799.8105035546264,-234.8326797039606,0,0,0,0
2021-03-26,Niger,Ivory Coast,True,1436.0708483621179,1682.4020969438748,-246.33124858175688,0,3,-3,3
2021-03-27,Bosnia and Herzegovina,Costa Rica,False,1668.9171420528526,1649.4838593151517,79.43328273770089,0,0,0,0
2021-03-27,Nepal,Bangladesh,False,1431.5394955988156,1473.4057663428825,18.133729255933076,0,0,0,0
2021-03-27,Qatar,Azerbaijan,True,1713.4509958457504,1488.5304298043316,224.92056604141885,2,1,1,3
2021-03-27,Wales,Mexico,False,1845.783834239747,1962.4164519634971,-56.63261772375017,1,0,1,1
2021-03-27,United States Virgin Islands,Antigua and Barbuda,False,1329.6634955179793,1460.3123642089565,-70.64886869097722,0,3,-3,3
2021-03-27,Aruba,Suriname,True,1369.8276435091968,1609.2202584639895,-239.39261495479263,0,6,-6,6
2021-03-27,British Virgin Islands,Guatemala,True,1329.2559746323407,1663.0827336020113,-333.82675896967066,0,3,-3,3
2021-03-27,Anguilla,Dominican Republic,True,1275.3592192458502,1497.432708810148,-222.0734895642977,0,6,-6,6
2021-03-27,Turks and Caicos Islands,Nicaragua,True,1399.9191945602909,1455.1959779468675,-55.27678338657665,0,7,-7,7
2021-03-27,Bahamas,Saint Kitts and Nevis,False,1516.5709581441301,1475.4169361167258,101.15402202740438,0,4,-4,4
2021-03-27,Ireland,Luxembourg,False,1648.1169200205773,1502.352110215173,205.76480980540418,0,1,-1,1
2021-03-27,Serbia,Portugal,False,1804.4363635818859,2060.5172212530038,-196.08085767111788,2,2,0,4
2021-03-27,Belarus,Estonia,False,1561.8504939622549,1420.4003409849893,201.4501529772656,4,2,2,6
2021-03-27,Czech Republic,Belgium,False,1786.1448360444997,2122.7332460355096,-276.58840999100994,1,1,0,2
2021-03-27,Montenegro,Gibraltar,False,1620.41067227333,1364.9351682898255,315.4755039835045,4,1,3,5
2021-03-27,Netherlands,Latvia,False,1969.1823906645925,1419.4987476409997,609.6836430235928,2,0,2,2
2021-03-27,Norway,Turkey,True,1764.027440306357,1786.221051823331,-22.193611516973988,0,3,-3,3
2021-03-27,Russia,Slovenia,False,1758.4624793289493,1694.8096972666815,123.65278206226776,2,1,1,3
2021-03-27,Croatia,Cyprus,False,1823.0389283448653,1419.8658703554006,463.1730579894647,1,0,1,1
2021-03-27,Slovakia,Malta,False,1651.7721428471245,1422.7627588586488,289.00938398847575,2,2,0,4
2021-03-27,Lesotho,Sierra Leone,False,1457.883458269249,1481.026132779856,36.85732548939313,0,0,0,0
2021-03-27,Benin,Nigeria,False,1570.7954196432077,1721.279252559221,-90.4838329160134,0,1,-1,1
2021-03-28,Greece,Honduras,False,1680.449924592399,1660.3641086079742,80.0858159844247,2,1,1,3
2021-03-28,Northern Ireland,USA,False,1584.2537140789864,1826.8626216588664,-182.60890757988,1,2,-1,3
2021-03-28,Montserrat,El Salvador,True,1521.5601639630597,1654.1463113598857,-132.58614739682594,1,1,0,2
2021-03-28,Cuba,Curaçao,True,1416.5902270722816,1609.7091505804158,-193.11892350813423,1,2,-1,3
2021-03-28,Dominica,Panama,True,1387.4358117660777,1584.465723854836,-197.02991208875824,1,2,-1,3
2021-03-28,Puerto Rico,Trinidad and Tobago,False,1413.6775794499624,1470.198244486023,3.4793349639394364,1,1,0,2
2021-03-28,Georgia,Spain,False,1579.3579412813287,2044.3560529998974,-404.9981117185687,1,2,-1,3
2021-03-28,Kosovo,Sweden,False,1585.723172924619,1827.7538561245385,-182.03068319991962,0,3,-3,3
2021-03-28,Switzerland,Lithuania,False,1919.4069693273648,1437.248643433494,542.1583258938708,1,0,1,1
2021-03-28,Bulgaria,Italy,False,1540.6104244568871,2006.8410040285414,-406.2305795716543,0,2,-2,2
2021-03-28,Kazakhstan,France,False,1433.6402697926112,2100.514791621459,-606.874521828848,0,2,-2,2
2021-03-28,Ukraine,Finland,False,1808.3567298722435,1730.5642914951454,137.79243837709805,1,1,0,2
2021-03-28,Denmark,Moldova,False,1952.1235465497846,1358.6590870653854,653.4644594843992,8,0,8,8
2021-03-28,Austria,Faroe Islands,False,1810.7764448303628,1452.3175891758476,418.4588556545152,3,1,2,4
2021-03-28,Israel,Scotland,False,1618.0619034040822,1695.357398885655,-17.295495481572743,1,1,0,2
2021-03-28,Albania,England,False,1616.6344698284847,1970.1999955744952,-293.5655257460105,0,2,-2,2
2021-03-28,Poland,Andorra,False,1826.7061154197434,1260.9977453179858,625.7083701017575,3,0,3,3
2021-03-28,San Marino,Hungary,False,1225.6228096714865,1771.963478831442,-486.3406691599555,0,3,-3,3
2021-03-28,Armenia,Iceland,False,1619.1359180441134,1639.7093619906452,39.426556053468175,2,0,2,2
2021-03-28,North Macedonia,Liechtenstein,False,1616.2351436372173,1346.520712648709,329.7144309885084,5,0,5,5
2021-03-28,Romania,Germany,False,1743.163293609839,1953.1737247486387,-150.01043113879973,0,1,-1,1
2021-03-28,Namibia,Guinea,False,1485.2931319601298,1534.582758701558,10.710373258571735,2,1,1,3
2021-03-28,Mali,Chad,False,1625.2339827023889,1397.185101481171,288.0488812212179,3,0,3,3
2021-03-28,Ghana,São Tomé and Príncipe,False,1676.3563853014505,1413.9922399449172,322.3641453565333,3,1,2,4
2021-03-28,Sudan,South Africa,False,1533.8236367382635,1607.2465689468584,-13.42293220859483,2,0,2,2
2021-03-28,Tunisia,Equatorial Guinea,False,1692.982195807276,1510.9965867031754,241.9856091041006,2,1,1,3
2021-03-28,Tanzania,Libya,False,1423.7593022342865,1465.7089303052007,18.050371929085713,1,0,1,1
2021-03-29,Ecuador,Bolivia,False,1807.6437622388335,1587.633239363489,280.01052287534435,2,1,1,3
2021-03-29,Kuwait,Lebanon,True,1485.5418413178813,1464.9568002673443,20.58504105053703,1,1,0,2
2021-03-29,Nepal,Bangladesh,False,1431.0180383329591,1473.927223608739,17.09081472422008,2,1,1,3
2021-03-29,Uzbekistan,Iraq,False,1641.0108615284657,1708.525933872773,-7.5150723443073275,0,1,-1,1
2021-03-29,Cayman Islands,Canada,True,1436.6137844834957,1707.8390605166358,-271.22527603314006,0,11,-11,11
2021-03-29,Burkina Faso,South Sudan,False,1631.9574669277793,1405.2113893619778,286.74607756580144,1,0,1,1
2021-03-29,Malawi,Uganda,False,1517.049249314563,1553.9697344570698,23.079514857493223,1,0,1,1
2021-03-29,Angola,Gabon,False,1522.339740560456,1560.663721373232,21.67601918722403,2,0,2,2
2021-03-29,DR Congo,Gambia,False,1532.3523186479495,1549.3993021683746,42.9530164795749,1,0,1,1
2021-03-29,Togo,Kenya,False,1456.8604911377095,1513.6616039657251,3.1988871719843246,1,2,-1,3
2021-03-29,Egypt,Comoros,False,1665.9384977468183,1503.3464070834011,222.59209066341714,4,0,4,4
2021-03-29,Algeria,Botswana,False,1794.7002160271481,1480.9386136663659,373.76160236078226,5,0,5,5
2021-03-29,Zimbabwe,Zambia,False,1538.2016876223167,1535.7477476117906,62.45394001052614,0,2,-2,2
2021-03-29,United Arab Emirates,India,False,1570.7952702205137,1445.4585244519074,185.3367457686063,6,0,6,6
2021-03-30,Bahrain,Jordan,False,1670.3787845458235,1594.4544513711473,135.92433317467612,1,2,-1,3
2021-03-30,Costa Rica,Mexico,True,1651.731113725287,1950.8007186979435,-299.0696049726564,0,1,-1,1
2021-03-30,Iran,Syria,False,1820.4617739370722,1552.2220133630442,328.23976057402797,3,0,3,3
2021-03-30,Ireland,Qatar,True,1625.144362792102,1717.7520046440306,-92.60764185192875,1,1,0,2
2021-03-30,Grenada,United States Virgin Islands,False,1544.2779386503773,1308.6788967755076,295.5990418748697,1,0,1,1
2021-03-30,Bermuda,Aruba,True,1516.415871710243,1356.9933908350351,159.42248087520784,5,0,5,5
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,True,1509.8377379046856,1322.5529623397888,187.2847755648968,3,0,3,3
2021-03-30,Barbados,Anguilla,True,1499.435952809193,1261.4725632670854,237.9633895421075,1,0,1,1
2021-03-30,Belize,Turks and Caicos Islands,True,1458.286043232965,1371.4939462037253,86.79209702923981,5,0,5,5
2021-03-30,Guyana,Bahamas,True,1511.3314160373552,1480.4812946716156,30.850121365739597,4,0,4,4
2021-03-30,Azerbaijan,Serbia,False,1484.2294210060513,1812.1045089598624,-267.8750879538111,1,2,-1,3
2021-03-30,Luxembourg,Portugal,False,1525.3246674436484,2052.849075875027,-467.5244084313788,1,3,-2,4
2021-03-30,Wales,Czech Republic,False,1857.3995675053006,1796.0724753654742,121.32709213982639,1,0,1,1
2021-03-30,Belgium,Belarus,False,2112.8056067145353,1572.593463258017,600.2121434565183,8,0,8,8
2021-03-30,Gibraltar,Netherlands,False,1357.5898004554183,1970.4891778659744,-552.8993774105561,0,7,-7,7
2021-03-30,Montenegro,Norway,False,1627.7560401077371,1739.4519699737814,-51.69592986604425,0,1,-1,1
2021-03-30,Turkey,Latvia,False,1810.7965221559066,1418.1919604396178,452.6045617162888,3,3,0,6
2021-03-30,Cyprus,Slovenia,False,1417.9160147292455,1684.9336778596794,-207.0176631304339,1,0,1,1
2021-03-30,Croatia,Malta,False,1824.9887839710204,1432.9846671397925,452.004116831228,3,0,3,3
2021-03-30,Slovakia,Russia,False,1641.5502345659809,1768.3384987359514,-66.78826416997049,2,1,1,3
2021-03-30,Saudi Arabia,Palestine,False,1634.471118973615,1501.8989475802002,192.5721713934147,5,0,5,5
2021-03-30,Japan,Mongolia,False,1807.2033332583487,1390.5495775948962,476.65375566345256,14,0,14,14
2021-03-30,Central African Republic,Mauritania,False,1488.2085021726791,1506.825460049968,41.38304212271123,0,1,-1,1
2021-03-30,Morocco,Burundi,False,1731.592662921703,1460.9981848618754,330.5944780598277,1,0,1,1
2021-03-30,Cameroon,Rwanda,False,1630.3796521016404,1482.8351079271686,207.54454417447187,0,0,0,0
2021-03-30,Mozambique,Cape Verde,False,1480.3760586649432,1494.7357874529005,45.64027121204276,0,1,-1,1
2021-03-30,Guinea-Bissau,Congo,False,1483.1575242528393,1513.810563647204,29.34696060563533,3,0,3,3
2021-03-30,Senegal,Eswatini,False,1790.9777637580883,1345.9385033047563,505.03926045333196,1,1,0,2
2021-03-30,Ivory Coast,Ethiopia,False,1692.6383284089893,1517.9951857091482,234.64314269984106,3,1,2,4
2021-03-30,Madagascar,Niger,False,1513.4411031301968,1425.8346168970033,147.60648623319344,0,0,0,0
2021-03-30,Nigeria,Lesotho,False,1732.4587395506917,1456.298142099427,336.1605974512647,3,0,3,3
2021-03-31,Sweden,Estonia,False,1841.38483153221,1409.6573716892271,491.72745984298285,1,0,1,1
2021-03-31,Switzerland,Finland,False,1920.6745521596513,1736.2198130066554,244.4547391529959,3,2,1,5
2021-03-31,Spain,Kosovo,False,2047.0128262208727,1572.0921975169474,534.9206287039253,3,1,2,4
2021-03-31,Greece,Georgia,False,1688.184844800289,1576.7011680603534,171.48367673993562,1,1,0,2
2021-03-31,Northern Ireland,Bulgaria,False,1579.0737478854728,1536.6509589888533,102.42278889661952,0,0,0,0
2021-03-31,Lithuania,Italy,False,1435.9810606012074,2010.8004694965753,-514.8194088953678,0,2,-2,2
2021-03-31,Bosnia and Herzegovina,France,False,1666.6698876427172,2101.842253707541,-375.172366064824,0,1,-1,1
2021-03-31,Ukraine,Kazakhstan,False,1802.7012083607335,1432.312807706529,430.3884006542046,1,1,0,2
2021-03-31,Scotland,Faroe Islands,False,1694.6113085135362,1448.6050500758984,306.0062584376378,4,0,4,4
2021-03-31,Austria,Denmark,False,1814.488983930312,1953.742162730281,-79.25317879996896,0,4,-4,4
2021-03-31,Moldova,Israel,False,1357.040470884889,1618.8079937762009,-201.76752289131196,1,4,-3,5
2021-03-31,England,Poland,False,1977.2105060622553,1828.0999223077504,209.1105837545049,2,1,1,3
2021-03-31,Andorra,Hungary,False,1259.6039384299788,1774.9741275694066,-455.3701891394278,1,4,-3,5
2021-03-31,San Marino,Albania,False,1222.6121609335219,1609.6239593407247,-327.01179840720283,0,2,-2,2
2021-03-31,Armenia,Romania,False,1639.0935498585018,1734.2652195423825,-35.17166968388074,3,2,1,5
2021-03-31,Germany,North Macedonia,False,1962.0717988160952,1624.0553197169063,398.0164790991889,1,2,-1,3
2021-03-31,Liechtenstein,Iceland,False,1338.70053656902,1619.7517301762568,-221.05119360723688,1,4,-3,5
2021-05-23,Ukraine,Bahrain,False,1790.0246959694991,1656.654655054963,193.37004091453605,1,1,0,2
2021-05-24,Iraq,Tajikistan,False,1718.3096664300813,1497.5891028998287,280.72056353025255,0,0,0,0
2021-05-24,United Arab Emirates,Jordan,False,1581.6751044445239,1608.1785808620077,33.49652358251615,5,1,4,6
2021-05-25,Indonesia,Afghanistan,True,1430.2785368843279,1476.7813971226522,-46.502860238324274,2,3,-1,5
2021-05-25,Oman,Thailand,True,1579.8026920421673,1581.1668014825866,-1.36410944041927,1,0,1,1
2021-05-27,Turkey,Azerbaijan,False,1797.8602704653522,1478.942135805113,378.9181346602393,2,1,1,3
2021-05-28,Bahrain,Malaysia,False,1661.7088890943955,1611.440867346138,110.26802174825752,2,0,2,2
2021-05-28,Italy,San Marino,False,2013.0099928777772,1216.6672169236952,856.3427759540821,7,0,7,7
2021-05-28,Japan,Myanmar,False,1812.8691624939806,1445.0299894159125,427.83917307806814,10,0,10,10
2021-05-29,Indonesia,Oman,True,1421.6090609320759,1589.8419540662073,-168.23289313413147,1,3,-2,4
2021-05-29,Iraq,Nepal,False,1711.6249292375132,1440.5265215340137,331.09840770349956,6,2,4,8
2021-05-29,Mexico,Iceland,True,1953.8340661189432,1631.2405265361006,322.5935395828426,2,1,1,3
2021-05-29,Singapore,Afghanistan,True,1495.8153208084232,1485.4508730749042,10.364447733519,1,1,0,2
2021-05-29,Sweden,Finland,False,1842.4986768721928,1732.286274619073,170.21240225311976,2,0,2,2
2021-05-29,Thailand,Tajikistan,True,1571.1275394585466,1504.2738400923968,66.85369936614984,2,2,0,4
2021-05-30,Malta,Northern Ireland,True,1429.3614658595359,1574.775595444574,-145.41412958503815,0,3,-3,3
2021-05-30,Switzerland,USA,False,1924.6080905472336,1832.04258785238,152.56550269485365,2,1,1,3
2021-05-30,China PR,Guam,False,1624.1988752939803,1375.3107691847376,308.8881061092427,7,0,7,7
2021-05-31,Jordan,Vietnam,True,1591.230702192942,1651.1506331301894,-59.91993093724727,1,1,0,2
2021-05-31,Turkey,Guinea,False,1799.889248889969,1520.0450162669388,339.84423262303017,0,0,0,0
2021-06-01,Croatia,Armenia,False,1828.611985251277,1655.6068669596496,233.00511829162747,1,1,0,2
2021-06-01,Kosovo,San Marino,False,1570.113488787709,1216.3441988022578,413.7692899854512,4,1,3,5
2021-06-01,North Macedonia,Slovenia,False,1651.2996051963262,1661.9223852459525,49.37721995037373,1,1,0,2
2021-06-01,Poland,Russia,False,1821.1755910461038,1750.4900182445879,130.68557280151595,1,1,0,2
2021-06-01,Slovakia,Bulgaria,True,1659.3987150573444,1540.949111429752,118.4496036275923,1,1,0,2
2021-06-01,Lithuania,Estonia,False,1433.7715372200055,1408.5435263492443,85.22801087076118,0,1,-1,1
2021-06-02,Belarus,Azerbaijan,False,1570.4119902906039,1476.9131573804962,153.4988329101077,1,2,-1,3
2021-06-02,Bosnia and Herzegovina,Montenegro,False,1663.5669443201991,1614.97160652059,108.59533779960907,0,0,0,0
2021-06-02,England,Austria,False,1984.1348373239018,1792.6705421721056,251.46429515179625,1,0,1,1
2021-06-02,France,Wales,False,2104.9451970300593,1867.364480365987,297.58071666407227,3,0,3,3
2021-06-02,Germany,Denmark,True,1934.8275133366753,1975.5606044884876,-40.73309115181223,1,1,0,2
2021-06-02,Mozambique,Lesotho,False,1463.4168662935226,1449.67329270923,73.74357358429256,5,0,5,5
2021-06-02,Netherlands,Scotland,True,1973.1770454346295,1702.8576074844473,270.3194379501822,2,2,0,4
2021-06-02,Norway,Luxembourg,True,1752.2364035609285,1522.4676416501075,229.768761910821,1,0,1,1
2021-06-02,Romania,Georgia,False,1717.7519024412347,1583.556843931694,194.1950585095408,1,2,-1,3
2021-06-02,Montserrat,United States Virgin Islands,True,1527.0217835712795,1304.0512234873054,222.97056008397408,4,0,4,4
2021-06-02,Cayman Islands,Aruba,True,1422.3032978860085,1339.867901935264,82.43539595074458,1,3,-2,4
2021-06-02,Cuba,British Virgin Islands,True,1409.163503092835,1309.2249892939162,99.93851379891885,5,0,5,5
2021-06-02,Dominica,Anguilla,True,1380.1341808892428,1255.3931311678896,124.74104972135319,3,0,3,3
2021-06-02,Puerto Rico,Bahamas,False,1413.5273695058852,1454.8470773119943,18.680292193890864,7,0,7,7
2021-06-03,Algeria,Mauritania,False,1800.9514337286748,1523.6037080963906,337.3477256322842,4,1,3,5
2021-06-03,Andorra,Ireland,False,1256.0455542806815,1627.748444492442,-311.70289021176063,1,4,-3,5
2021-06-03,Belgium,Greece,False,2114.9870796819487,1681.3291689289485,493.6579107530001,1,1,0,2
2021-06-03,Switzerland,Liechtenstein,False,1930.4789529118634,1327.2117402091762,663.2672127026872,7,0,7,7
2021-06-03,Turkey,Moldova,True,1792.366608069729,1344.524429685437,447.84217838429186,2,0,2,2
2021-06-03,Ukraine,Northern Ireland,False,1784.9704619300667,1585.3509161401919,259.6195457898748,1,0,1,1
2021-06-03,Mexico,Costa Rica,True,1956.5351337142777,1648.6977663042874,307.8373674099903,0,0,0,0
2021-06-03,USA,Honduras,False,1826.17172548775,1652.629188400084,233.542537087666,1,0,1,1
2021-06-03,Nepal,Taiwan,True,1435.6726754120186,1350.9318283832945,84.74084702872415,2,0,2,2
2021-06-03,Iran,Hong Kong,False,1825.057326277463,1460.2671558760046,424.79017040145845,3,1,2,4
2021-06-03,Bahrain,Cambodia,False,1672.1018917091642,1392.9811015301389,339.12079017902533,8,0,8,8
2021-06-03,Palestine,Singapore,True,1487.0102956529288,1495.5170964813626,-8.506800828433825,4,0,4,4
2021-06-03,Bangladesh,Afghanistan,True,1464.4187404076847,1485.7490974019647,-21.33035699428001,1,1,0,2
2021-06-03,United Arab Emirates,Malaysia,False,1598.6229831135895,1601.0478647313694,57.575118382220126,4,0,4,4
2021-06-03,Thailand,Indonesia,True,1569.2267370703184,1413.353232856009,155.87350421430938,2,2,0,4
2021-06-03,Bolivia,Venezuela,False,1584.3066567404117,1823.8437974105525,-179.53714067014084,3,1,2,4
2021-06-03,Uruguay,Paraguay,False,1938.1076042476266,1752.8112630976993,245.29634114992723,0,0,0,0
2021-06-03,Argentina,Chile,False,1997.5080751181624,1817.4356632787103,240.07241183945212,1,1,0,2
2021-06-03,Peru,Colombia,False,1807.0764749786565,1922.226431734834,-55.14995675617752,0,3,-3,3
2021-06-03,Kuwait,Australia,False,1484.9500485213314,1737.324075886959,-192.37402736562763,0,3,-3,3
2021-06-03,Qatar,India,False,1715.1479229436904,1434.5786902278971,340.5692327157933,1,0,1,1
2021-06-04,Faroe Islands,Iceland,False,1440.3587511049873,1628.539458940766,-128.18070783577878,0,1,-1,1
2021-06-04,Finland,Estonia,False,1724.0984576252656,1439.5560544638172,344.5424031614484,0,1,-1,1
2021-06-04,Hungary,Cyprus,False,1778.532511718704,1440.9273073429724,397.60520437573155,1,0,1,1
2021-06-04,Italy,Czech Republic,False,2013.3330109992146,1786.107562504788,287.2254484944267,4,0,4,4
2021-06-04,Kosovo,Malta,True,1573.0733488531732,1418.786145163918,154.2872036892552,2,1,1,3
2021-06-04,Nigeria,Cameroon,True,1739.0835889408886,1622.3521139929219,116.73147494796672,0,1,-1,1
2021-06-04,North Macedonia,Kazakhstan,False,1649.8879062084436,1444.9893200977633,264.8985861106803,4,0,4,4
2021-06-04,Rwanda,Central African Republic,False,1490.862646035887,1471.4302541262564,79.43239190963072,2,0,2,2
2021-06-04,Slovenia,Gibraltar,False,1663.334084233835,1354.9019328867632,368.4321513470718,6,0,6,6
2021-06-04,Spain,Portugal,False,2048.991534950111,2055.7061016685684,53.28543328154274,0,0,0,0
2021-06-04,Latvia,Lithuania,False,1431.1282121301722,1402.7590091054326,88.36920302473959,3,1,2,4
2021-06-04,Maldives,Syria,True,1404.8305595567242,1547.6264610226533,-142.7959014659291,0,4,-4,4
2021-06-04,Antigua and Barbuda,Grenada,False,1481.2969629514282,1548.9056119385796,-7.608648987151355,1,0,1,1
2021-06-04,Suriname,Bermuda,False,1622.0545111381512,1533.5413606100142,148.51315052813698,6,0,6,6
2021-06-04,Guatemala,Saint Vincent and the Grenadines,False,1669.7857458945632,1523.1657109505582,206.62003494400506,10,0,10,10
2021-06-04,Dominican Republic,Barbados,False,1511.3193647889127,1505.5153849083888,65.80397988052391,1,1,0,2
2021-06-04,Nicaragua,Belize,False,1483.621226303433,1480.9439055462342,62.67732075719891,3,0,3,3
2021-06-04,Saint Kitts and Nevis,Guyana,False,1511.5065995892403,1536.9656333969765,34.540966192263795,3,0,3,3
2021-06-04,Brazil,Ecuador,False,2106.7755020408176,1810.970344861911,355.8051571789067,2,0,2,2
2021-06-05,Guinea,Togo,True,1527.5676570871788,1441.7223879791536,85.84526910802515,0,2,-2,2
2021-06-05,Ivory Coast,Burkina Faso,False,1701.8972396575,1636.7881284420139,125.10911121548611,2,1,1,3
2021-06-05,Montenegro,Israel,False,1617.9992716003983,1631.3240349756527,46.675236624745594,1,3,-2,4
2021-06-05,Niger,Gambia,True,1431.849687948798,1536.2443426188318,-104.39465467003379,0,2,-2,2
2021-06-05,Russia,Bulgaria,False,1754.0835530450927,1544.2321441433467,269.851408901746,1,0,1,1
2021-06-05,Senegal,Zambia,False,1777.531668896658,1562.249270388457,275.2823985082009,3,1,2,4
2021-06-05,Sweden,Armenia,False,1850.6864938660003,1661.4608914755725,249.22560239042787,3,1,2,4
2021-06-05,Tunisia,DR Congo,False,1698.950163642706,1545.5072781974923,213.44288544521373,1,0,1,1
2021-06-05,Wales,Albania,False,1862.0174108760582,1615.5689033505514,306.4485075255068,0,0,0,0
2021-06-05,Saudi Arabia,Yemen,False,1649.3597709008864,1420.5771359335422,288.78263496734417,3,0,3,3
2021-06-05,Lebanon,Sri Lanka,True,1465.5485930638943,1356.2809752071878,109.26761785670647,3,2,1,5
2021-06-05,South Korea,Turkmenistan,False,1816.5384366806795,1474.0480554002013,402.49038128047823,5,0,5,5
2021-06-05,United States Virgin Islands,El Salvador,False,1291.8477103129624,1648.684691751666,-296.83698143870356,0,7,-7,7
2021-06-05,Aruba,Canada,True,1367.6084611123867,1722.149547114123,-354.5410860017362,0,7,-7,7
2021-06-05,British Virgin Islands,Curaçao,True,1287.623996517797,1617.1358745598623,-329.5118780420653,0,8,-8,8
2021-06-05,Panama,Anguilla,False,1591.7673547316708,1238.182647333141,413.5847073985299,13,0,13,13
2021-06-05,Turks and Caicos Islands,Haiti,False,1348.8360838904562,1632.9685143392892,-224.13243044883302,0,10,-10,10
2021-06-05,Bahamas,Trinidad and Tobago,False,1422.9099401198455,1470.3484544301002,12.561485689745268,0,0,0,0
2021-06-06,Algeria,Mali,False,1805.3416944874814,1633.6345854908297,231.70710899665164,1,0,1,1
2021-06-06,Austria,Slovakia,False,1788.862948080514,1656.1156823437498,192.74726573676412,0,0,0,0
2021-06-06,Belgium,Croatia,False,2106.0892942258515,1822.7579607353541,343.3313334904974,1,0,1,1
2021-06-06,Denmark,Bosnia and Herzegovina,False,1974.393554042553,1660.539279240391,373.8542748021621,2,0,2,2
2021-06-06,England,Romania,False,1987.9424314154935,1702.6800096742795,345.262421741214,1,0,1,1
2021-06-06,Luxembourg,Scotland,False,1518.2601045005674,1709.3734211068127,-131.11331660624523,0,1,-1,1
2021-06-06,Moldova,Azerbaijan,False,1342.4073699045935,1491.0645535251217,-88.65718362052826,1,0,1,1
2021-06-06,Netherlands,Georgia,False,1966.661231812264,1598.6287366986492,428.0324951136149,3,0,3,3
2021-06-06,Norway,Greece,True,1756.4439407104685,1690.2269543850455,66.21698632542302,1,2,-1,3
2021-06-06,Honduras,Costa Rica,True,1642.2896448754914,1666.4334143770466,-24.143769501555198,2,2,0,4
2021-06-06,USA,Mexico,False,1836.5112690123428,1938.7994856415185,-42.28821662917562,3,2,1,5
2021-06-07,Andorra,Gibraltar,False,1251.0564583655896,1350.3508101002697,-39.29435173468005,0,0,0,0
2021-06-07,Faroe Islands,Liechtenstein,False,1433.8893381896146,1326.2443397399804,167.64499844963416,5,1,4,6
2021-06-07,Germany,Latvia,False,1935.99456378261,1459.2906916310885,536.7038721515214,7,1,6,8
2021-06-07,Rwanda,Central African Republic,False,1502.4918009385487,1459.8010992235947,102.690701714954,5,0,5,5
2021-06-07,Serbia,Jamaica,True,1817.3917941608008,1706.276765408833,111.11502875196788,1,1,0,2
2021-06-07,Ukraine,Cyprus,False,1788.635436395782,1439.0862106221164,409.54922577366574,4,0,4,4
2021-06-07,Guam,Syria,True,1365.5544846165194,1564.8018040744437,-199.24731945792428,0,3,-3,3
2021-06-07,China PR,Philippines,True,1633.9551598621986,1442.8701087140892,191.08505114810941,2,0,2,2
2021-06-07,Nepal,Jordan,True,1452.791134137753,1592.9384384913062,-140.14730435355318,0,3,-3,3
2021-06-07,Australia,Taiwan,True,1750.362821628695,1333.81336965756,416.5494519711349,5,1,4,6
2021-06-07,Iraq,Cambodia,True,1716.4787753595083,1384.12325770294,332.3555176565683,4,1,3,5
2021-06-07,Uzbekistan,Singapore,True,1631.2271289711575,1466.703606342676,164.5235226284815,5,0,5,5
2021-06-07,Bangladesh,India,True,1465.3384906661113,1430.876217767883,34.46227289822832,0,2,-2,2
